contig	plasforest_pls	plasforest_chr	plasgraph2_pls	plasgraph2_chr	platon_pls	platon_chr	rfplasmid_pls	rfplasmid_chr
82	0	1	0.011329909	0.9975183	0	1	0.208	0.792
83	0	1	0.034468245	0.9967613	0	1	0.253	0.747
84	0	1	0.045830578	0.99469507	0	1	0.138	0.862
85	1	0	0.11740488	0.9558013	0	1	0.106	0.894
86	1	0	0.40884203	0.9909463	0	1	0.46	0.54
87	0	1	0.09203559	0.99398744	0	1	0.006	0.994
88	1	0	0.061772447	0.9886525	0	1	0.247	0.753
89	0	1	0.14964798	0.9428946	0	1	0.215	0.785
90	0	1	0.023167705	0.9942739	0	1	0.199	0.801
91	0	1	0.023407172	0.99426603	0	1	0.237	0.763
92	1	0	0.20312536	0.9554454	0	1	0.136	0.864
93	1	0	0.029572468	0.9931748	0	1	0.259	0.741
94	0	1	0.01379561	0.9962611	0	1	0.256	0.744
95	0	1	0.0072660525	0.9997978	0	1	0.145	0.855
96	0	1	0.03395163	0.9960072	0	1	0.274	0.726
97	0	1	0.0051569077	0.9997573	0	1	0.233	0.767
98	0	1	0.22833306	0.95898545	0	1	0.384	0.616
99	1	0	0.12911645	0.99618983	0	1	0.025	0.975
100	1	0	0.026934024	0.99881476	0	1	0.299	0.701
101	0	1	0.07472049	0.97360516	0	1	0.428	0.572
102	0	1	0.0026894326	0.99974006	0	1	0.26	0.74
103	0	1	0.10483078	0.9851139	0	1	0.18	0.82
104	0	1	0.6594441	0.8424305	0	1	0.308	0.692
105	1	0	0.0785548	0.9867677	0	1	0.158	0.842
106	1	0	0.25303906	0.9364902	0	1	0.156	0.844
107	1	0	0.11898404	0.9898506	0	1	0.216	0.784
108	1	0	0.027834387	0.99410796	0	1	0.335	0.665
109	0	1	0.0032629857	0.99976224	0	1	0.205	0.795
110	0	1	0.012699529	0.9990881	0	1	0.169	0.831
111	0	1	0.007811387	0.998582	0	1	0.267	0.733
112	0	1	0.007935722	0.9983629	0	1	0.27	0.73
113	0	1	0.02812087	0.9992738	0	1	0.233	0.767
114	0	1	0.113010004	0.9834738	0	1	0.287	0.713
115	1	0	0.010115009	0.9997464	0	1	0.2	0.8
116	0	1	0.006986118	0.99970794	0	1	0.215	0.785
117	0	1	0.022095026	0.9958795	0	1	0.32	0.68
118	1	0	0.70286536	0.9884495	0	1	0.542	0.458
119	0	1	0.036092598	0.994992	0	1	0.288	0.712
120	1	0	0.049969155	0.9924643	0	1	0.18	0.82
121	0	1	0.0071531693	0.9989544	0	1	0.263	0.737
122	0	1	0.009078152	0.9993845	0	1	0.346	0.654
123	0	1	0.018445233	0.99638283	0	1	0.34	0.66
124	1	0	0.61163	0.9814381	0	1	0.396	0.604
125	1	0	0.5603831	0.94699633	0	1	0.439	0.561
126	0	1	0.01403067	0.9992281	0	1	0.305	0.695
127	0	1	0.060582545	0.9950896	0	1	0.346	0.654
128	0	1	0.09138803	0.9894867	0	1	0.305	0.695
129	0	1	0.02829616	0.9984388	0	1	0.382	0.618
130	0	1	0.015499801	0.9995737	0	1	0.299	0.701
131	0	1	0.01700147	0.99751854	0	1	0.327	0.673
132	0	1	0.019224573	0.9973445	0	1	0.309	0.691
133	1	0	0.030572955	0.9930079	0	1	0.233	0.767
134	0	1	0.009523694	0.9989271	0	1	0.381	0.619
135	1	0	0.00486081	0.99949086	0	1	0.277	0.723
136	0	1	0.0063848393	0.99980366	0	1	0.181	0.819
137	1	0	0.06622309	0.99436843	0	1	0.291	0.709
138	1	0	0.041062616	0.99703765	0	1	0.351	0.649
139	1	0	0.0063853026	0.9998187	0	1	0.266	0.734
140	1	0	0.023074461	0.9979796	0	1	0.201	0.799
141	1	0	0.0011632239	0.999964	0	1	0.296	0.704
142	1	0	0.035141792	0.997833	0	1	0.345	0.655
143	1	0	0.005456315	0.99929154	0	1	0.246	0.754
144	1	0	0.025599146	0.9955152	0	1	0.376	0.624
145	1	0	0.027016625	0.9955156	0	1	0.349	0.651
146	0	1	0.0028558937	0.99977195	0	1	0.306	0.694
147	0	1	0.08187737	0.9838864	0	1	0.253	0.747
148	1	0	0.04925198	0.9971491	0	1	0.248	0.752
149	0	1	0.0093913255	0.9996632	0	1	0.27	0.73
150	0	1	0.010808305	0.9995439	0	1	0.291	0.709
151	0	1	0.004899114	0.9995975	0	1	0.292	0.708
152	0	1	0.059675373	0.9926056	0	1	0.32	0.68
153	0	1	0.24252783	0.99978685	0	1	0.336	0.664
154	0	1	0.013613116	0.9976605	0	1	0.416	0.584
155	0	1	0.02048406	0.9979023	0	1	0.287	0.713
156	0	1	0.0024607724	0.9999083	0	1	0.294	0.706
157	1	0	0.006839269	0.9997462	0	1	0.333	0.667
158	1	0	0.059501432	0.9817123	0	1	0.285	0.715
159	0	1	0.0053927414	0.99980336	0	1	0.316	0.684
160	0	1	0.026415287	0.9983903	0	1	0.322	0.678
161	1	0	0.06045679	0.99460375	0	1	0.323	0.677
162	0	1	0.027103707	0.9985893	0	1	0.369	0.631
163	0	1	0.036540292	0.99372846	0	1	0.346	0.654
164	0	1	0.009720626	0.9987143	0	1	0.381	0.619
165	0	1	0.03901703	0.9972969	0	1	0.369	0.631
166	0	1	0.014016043	0.99732614	0	1	0.332	0.668
167	0	1	0.0065781493	0.9998499	0	1	0.31	0.69
168	0	1	0.0039448985	0.9996315	0	1	0.33	0.67
169	1	0	0.016099766	0.9992639	0	1	0.35	0.65
170	1	0	0.028783562	0.9997704	0	1	0.353	0.647
171	0	1	0.0050636614	0.999375	0	1	0.302	0.698
172	1	0	0.278236	0.8963795	0	1	0.417	0.583
173	0	1	0.23158006	0.89767146	0	1	0.414	0.586
174	1	0	0.5	0.5	0	1	0.5	0.5
175	1	0	0.5	0.5	0	1	0.5	0.5
176	1	0	0.5	0.5	0	1	0.5	0.5
177	0	1	0.5	0.5	0	1	0.5	0.5
178	0	1	0.5	0.5	0	1	0.5	0.5
179	0	1	0.5	0.5	0	1	0.5	0.5
180	1	0	0.5	0.5	0	1	0.5	0.5
181	1	0	0.5	0.5	0	1	0.5	0.5
182	1	0	0.5	0.5	0	1	0.5	0.5
183	0	1	0.5	0.5	0	1	0.5	0.5
184	0	1	0.5	0.5	0	1	0.5	0.5
185	1	0	0.5	0.5	0	1	0.5	0.5
186	0	1	0.5	0.5	0	1	0.5	0.5
187	1	0	0.5	0.5	0	1	0.5	0.5
188	0	1	0.5	0.5	0	1	0.5	0.5
189	0	1	0.5	0.5	0	1	0.5	0.5
190	0	1	0.5	0.5	0	1	0.5	0.5
191	0	1	0.5	0.5	0	1	0.5	0.5
192	0	1	0.5	0.5	0	1	0.5	0.5
193	0	1	0.5	0.5	0	1	0.5	0.5
194	0	1	0.5	0.5	0	1	0.5	0.5
195	1	0	0.5	0.5	0	1	0.5	0.5
196	1	0	0.5	0.5	0	1	0.5	0.5
197	0	1	0.5	0.5	0	1	0.5	0.5
198	1	0	0.5	0.5	0	1	0.5	0.5
199	0	1	0.5	0.5	0	1	0.5	0.5
200	0	1	0.5	0.5	0	1	0.5	0.5
201	0	1	0.5	0.5	0	1	0.5	0.5
202	0	1	0.5	0.5	0	1	0.5	0.5
203	0	1	0.5	0.5	0	1	0.5	0.5
204	0	1	0.5	0.5	0	1	0.5	0.5
205	1	0	0.5	0.5	0	1	0.5	0.5
206	1	0	0.5	0.5	0	1	0.5	0.5
207	0	1	0.5	0.5	0	1	0.5	0.5
208	0	1	0.5	0.5	0	1	0.5	0.5
209	0	1	0.5	0.5	0	1	0.5	0.5
210	1	0	0.5	0.5	0	1	0.5	0.5
211	0	1	0.5	0.5	0	1	0.5	0.5
212	0	1	0.5	0.5	0	1	0.5	0.5
213	0	1	0.5	0.5	0	1	0.5	0.5
214	0	1	0.5	0.5	0	1	0.5	0.5
215	0	1	0.5	0.5	0	1	0.5	0.5
216	1	0	0.5	0.5	0	1	0.5	0.5
217	0	1	0.5	0.5	0	1	0.5	0.5
218	0	1	0.5	0.5	0	1	0.5	0.5
219	0	1	0.5	0.5	0	1	0.5	0.5
220	0	1	0.5	0.5	0	1	0.5	0.5
221	0	1	0.5	0.5	0	1	0.5	0.5
222	0	1	0.5	0.5	0	1	0.5	0.5
223	0	1	0.5	0.5	0	1	0.5	0.5
224	0	1	0.5	0.5	0	1	0.5	0.5
225	0	1	0.5	0.5	0	1	0.5	0.5
226	0	1	0.5	0.5	0	1	0.5	0.5
227	0	1	0.5	0.5	0	1	0.5	0.5
228	0	1	0.5	0.5	0	1	0.5	0.5
229	0	1	0.5	0.5	0	1	0.5	0.5
230	0	1	0.5	0.5	0	1	0.5	0.5
231	0	1	0.5	0.5	0	1	0.5	0.5
232	0	1	0.5	0.5	0	1	0.5	0.5
233	0	1	0.5	0.5	0	1	0.5	0.5
234	0	1	0.5	0.5	0	1	0.5	0.5
235	0	1	0.5	0.5	0	1	0.5	0.5
236	0	1	0.5	0.5	0	1	0.5	0.5
237	0	1	0.5	0.5	0	1	0.5	0.5
238	0	1	0.5	0.5	0	1	0.5	0.5
239	0	1	0.5	0.5	0	1	0.5	0.5
240	0	1	0.5	0.5	0	1	0.5	0.5
241	1	0	0.5	0.5	0	1	0.5	0.5
242	1	0	0.5	0.5	0	1	0.5	0.5
243	0	1	0.5	0.5	0	1	0.5	0.5
244	0	1	0.5	0.5	0	1	0.5	0.5
245	1	0	0.5	0.5	0	1	0.5	0.5
246	1	0	0.5	0.5	0	1	0.5	0.5
247	0	1	0.5	0.5	0	1	0.5	0.5
248	0	1	0.5	0.5	0	1	0.5	0.5
249	1	0	0.5	0.5	0	1	0.5	0.5
250	1	0	0.5	0.5	0	1	0.5	0.5
251	1	0	0.5	0.5	0	1	0.5	0.5
252	0	1	0.5	0.5	0	1	0.5	0.5
253	0	1	0.5	0.5	0	1	0.5	0.5
254	1	0	0.5	0.5	0	1	0.5	0.5
255	0	1	0.5	0.5	0	1	0.5	0.5
256	0	1	0.5	0.5	0	1	0.5	0.5
257	1	0	0.5	0.5	0	1	0.5	0.5
