contig	plasforest_pls	plasforest_chr	plasgraph2_pls	plasgraph2_chr	platon_pls	platon_chr	rfplasmid_pls	rfplasmid_chr
86	0	1	0.5141072	0.8190756	0	1	0.277	0.723
87	0	1	0.03507569	0.99876964	0	1	0.101	0.899
88	0	1	0.116326384	0.96463627	0	1	0.175	0.825
89	0	1	0.008513336	0.99866223	0	1	0.211	0.789
90	0	1	0.008958679	0.99866354	0	1	0.211	0.789
91	0	1	0.11906822	0.9643395	0	1	0.167	0.833
92	0	1	0.12197315	0.95201844	0	1	0.239	0.761
93	0	1	0.12508927	0.9499748	0	1	0.237	0.763
94	0	1	0.005083466	0.99938595	0	1	0.17	0.83
95	0	1	0.0054185605	0.99939704	0	1	0.17	0.83
96	1	0	0.016645897	0.99955076	0	1	0.074	0.926
97	1	0	0.111901894	0.9870229	0	1	0.349	0.651
98	0	1	0.06002468	0.9834046	0	1	0.25	0.75
99	0	1	0.05434839	0.9838147	0	1	0.271	0.729
100	0	1	0.12219263	0.9824064	0	1	0.253	0.747
101	0	1	0.041977085	0.99037015	0	1	0.169	0.831
102	1	0	0.041675672	0.99076366	0	1	0.209	0.791
103	0	1	0.010555372	0.99815124	0	1	0.215	0.785
104	0	1	0.93990844	0.32168442	0	1	0.254	0.746
105	1	0	0.64954114	0.52208894	0	1	0.372	0.628
106	1	0	0.72627157	0.61669487	0	1	0.282	0.718
107	0	1	0.3740433	0.96377814	0	1	0.296	0.704
108	0	1	0.48462844	0.767236	0	1	0.297	0.703
109	0	1	0.48442763	0.7687985	0	1	0.279	0.721
110	0	1	0.0057107434	0.99923885	0	1	0.355	0.645
111	0	1	0.0069890697	0.99918914	0	1	0.329	0.671
112	0	1	0.52117115	0.7322233	0	1	0.32	0.68
113	1	0	0.117105104	0.9815018	0	1	0.292	0.708
114	0	1	0.5204849	0.7347475	0	1	0.32	0.68
115	0	1	0.029947303	0.99329066	0	1	0.141	0.859
116	0	1	0.039012354	0.99228036	0	1	0.177	0.823
117	0	1	0.011214952	0.9986352	0	1	0.351	0.649
118	0	1	0.012864308	0.9985826	0	1	0.339	0.661
119	0	1	0.52745444	0.72564626	0	1	0.347	0.653
120	1	0	0.64278525	0.57735014	0	1	0.321	0.679
121	1	0	0.6943586	0.54953235	0	1	0.313	0.687
122	0	1	0.5272463	0.726647	0	1	0.334	0.666
123	0	1	0.014887127	0.99969995	0	1	0.336	0.664
124	0	1	0.07065552	0.99085313	0	1	0.364	0.636
125	0	1	0.022927806	0.9967357	0	1	0.256	0.744
126	0	1	0.024327666	0.99665695	0	1	0.267	0.733
127	0	1	0.073447295	0.9920082	0	1	0.262	0.738
128	1	0	0.06100905	0.9914473	0	1	0.269	0.731
129	0	1	0.029901747	0.99459076	0	1	0.247	0.753
130	0	1	0.038384866	0.994218	0	1	0.25	0.75
131	1	0	0.09537036	0.9620758	0	1	0.275	0.725
132	0	1	0.0980291	0.9618294	0	1	0.285	0.715
133	0	1	0.013046505	0.9990744	0	1	0.269	0.731
134	0	1	0.44612068	0.7999625	0	1	0.366	0.634
135	0	1	0.051887732	0.9969192	0	1	0.271	0.729
136	0	1	0.020634517	0.99675095	0	1	0.349	0.651
137	0	1	0.020876542	0.99674106	0	1	0.302	0.698
138	1	0	0.98162436	0.641208	0	1	0.518	0.482
139	0	1	0.05674464	0.9863399	0	1	0.244	0.756
140	0	1	0.060060196	0.98622286	0	1	0.237	0.763
141	1	0	0.21421932	0.9278052	0	1	0.333	0.667
142	1	0	0.9830731	0.66086453	0	1	0.643	0.357
143	0	1	0.01674603	0.99639595	0	1	0.347	0.653
144	0	1	0.01702083	0.9965332	0	1	0.351	0.649
145	0	1	0.07154635	0.9926232	0	1	0.258	0.742
146	0	1	0.009880785	0.99967396	0	1	0.266	0.734
147	0	1	0.045397565	0.9968267	0	1	0.304	0.696
148	0	1	0.038626418	0.98765445	0	1	0.329	0.671
149	1	0	0.036692686	0.98975646	0	1	0.296	0.704
150	1	0	0.5991006	0.6453403	0	1	0.379	0.621
151	0	1	0.1394443	0.9492903	0	1	0.411	0.589
152	1	0	0.13865677	0.94864774	0	1	0.397	0.603
153	0	1	0.11791779	0.96953106	0	1	0.31	0.69
154	0	1	0.12193961	0.96938694	0	1	0.327	0.673
155	0	1	0.014138775	0.9983318	0	1	0.31	0.69
156	0	1	0.012782581	0.9983972	0	1	0.306	0.694
157	0	1	0.006003621	0.99936825	0	1	0.301	0.699
158	0	1	0.00690381	0.9993171	0	1	0.299	0.701
159	0	1	0.04374719	0.9950445	0	1	0.38	0.62
160	0	1	0.04043983	0.99327433	0	1	0.293	0.707
161	0	1	0.11806215	0.9831883	0	1	0.247	0.753
162	0	1	0.07225058	0.9921019	0	1	0.287	0.713
163	0	1	0.37923318	0.8949177	0	1	0.381	0.619
164	0	1	0.025802964	0.9951097	0	1	0.262	0.738
165	0	1	0.027230548	0.9950137	0	1	0.317	0.683
166	1	0	0.7724812	0.5351326	0	1	0.392	0.608
167	1	0	0.96982807	0.19590317	0	1	0.274	0.726
168	0	1	0.024535596	0.9958552	0	1	0.278	0.722
169	0	1	0.071407974	0.99428177	0	1	0.303	0.697
170	1	0	0.20332487	0.88672733	0	1	0.355	0.645
171	1	0	0.1232952	0.98779976	0	1	0.334	0.666
172	0	1	0.015612195	0.999349	0	1	0.297	0.703
173	0	1	0.011826554	0.99931896	0	1	0.306	0.694
174	1	0	0.081399985	0.99277246	0	1	0.32	0.68
175	0	1	0.07172026	0.97889924	0	1	0.347	0.653
176	1	0	0.07294512	0.9794314	0	1	0.295	0.705
177	0	1	0.014067845	0.999431	0	1	0.302	0.698
178	1	0	0.9522004	0.25134355	0	1	0.256	0.744
179	0	1	0.020559618	0.99870944	0	1	0.292	0.708
180	1	0	0.44872773	0.80028427	0	1	0.343	0.657
181	0	1	0.071544036	0.97755015	0	1	0.299	0.701
182	0	1	0.07829901	0.97704184	0	1	0.324	0.676
183	0	1	0.060514513	0.9956368	0	1	0.287	0.713
184	0	1	0.021546885	0.99915516	0	1	0.323	0.677
185	1	0	0.6915041	0.67591506	0	1	0.249	0.751
186	1	0	0.69047153	0.48696956	0	1	0.354	0.646
187	1	0	0.71444327	0.48569933	0	1	0.352	0.648
188	0	1	0.09198243	0.9906007	0	1	0.381	0.619
189	0	1	0.6801307	0.4983208	0	1	0.435	0.565
190	1	0	0.7324861	0.4847051	0	1	0.423	0.577
191	0	1	0.5415046	0.82792926	0	1	0.268	0.732
192	1	0	0.8059707	0.5547568	0	1	0.381	0.619
193	0	1	0.060990877	0.99290514	0	1	0.3	0.7
194	0	1	0.07255421	0.9916287	0	1	0.325	0.675
195	0	1	0.54614043	0.7999089	0	1	0.352	0.648
196	0	1	0.07953748	0.98787034	0	1	0.348	0.652
197	1	0	0.36778167	0.87051827	0	1	0.374	0.626
198	1	0	0.27752563	0.8827372	0	1	0.367	0.633
199	1	0	0.674434	0.536239	0	1	0.363	0.637
200	0	1	0.09964313	0.9891778	0	1	0.301	0.699
201	1	0	0.8183484	0.45602757	0	1	0.415	0.585
202	1	0	0.06864468	0.9939686	0	1	0.375	0.625
203	0	1	0.053711355	0.9917449	0	1	0.282	0.718
204	0	1	0.9301213	0.28279692	0	1	0.34	0.66
205	1	0	0.11280379	0.98387265	0	1	0.327	0.673
206	1	0	0.94546366	0.21070664	0	1	0.24	0.76
207	0	1	0.04184643	0.9968796	0	1	0.314	0.686
208	1	0	0.12597373	0.9793627	0	1	0.362	0.638
209	1	0	0.76412654	0.5444816	0	1	0.355	0.645
210	0	1	0.016765937	0.99923825	0	1	0.363	0.637
211	0	1	0.06820405	0.9948058	0	1	0.286	0.714
212	0	1	0.9306273	0.3045448	0	1	0.331	0.669
213	0	1	0.73969966	0.43249053	0	1	0.35	0.65
214	1	0	0.7974374	0.3775946	0	1	0.361	0.639
215	0	1	0.10136016	0.9879491	0	1	0.3	0.7
216	0	1	0.1184204	0.9824002	0	1	0.324	0.676
217	0	1	0.571565	0.76911175	0	1	0.352	0.648
218	0	1	0.015983969	0.99933577	0	1	0.305	0.695
219	0	1	0.04783836	0.9972985	0	1	0.332	0.668
220	0	1	0.010503703	0.9994634	0	1	0.356	0.644
221	1	0	0.02382234	0.9988564	0	1	0.333	0.667
222	0	1	0.026460113	0.9985416	0	1	0.326	0.674
223	0	1	0.019177858	0.9992447	0	1	0.379	0.621
224	1	0	0.07511556	0.99894786	0	1	0.379	0.621
225	0	1	0.060287327	0.99422073	0	1	0.274	0.726
226	0	1	0.040928975	0.9979371	0	1	0.32	0.68
227	0	1	0.14944994	0.97817945	0	1	0.294	0.706
228	0	1	0.040597558	0.99700236	0	1	0.372	0.628
229	1	0	0.86062884	0.40528506	0	1	0.372	0.628
230	1	0	0.53692424	0.8540955	0	1	0.331	0.669
231	1	0	0.5719844	0.9197903	0	1	0.358	0.642
232	0	1	0.16762428	0.9695444	0	1	0.391	0.609
233	0	1	0.0811134	0.9915517	0	1	0.299	0.701
234	1	0	0.5495572	0.87669784	0	1	0.362	0.638
235	0	1	0.630317	0.659315	0	1	0.359	0.641
236	0	1	0.37158814	0.898497	0	1	0.363	0.637
237	0	1	0.48311982	0.8537811	0	1	0.382	0.618
238	0	1	0.037652727	0.99210596	0	1	0.281	0.719
239	1	0	0.96097296	0.20622467	0	1	0.247	0.753
240	0	1	0.5713785	0.8053553	0	1	0.312	0.688
241	1	0	0.021120518	0.99892765	0	1	0.327	0.673
242	0	1	0.021179106	0.99570686	0	1	0.37	0.63
243	0	1	0.0049822787	0.9997556	0	1	0.311	0.689
244	1	0	0.023755051	0.99985754	0	1	0.333	0.667
245	0	1	0.009584713	0.99955297	0	1	0.37	0.63
246	0	1	0.01973376	0.99759483	0	1	0.362	0.638
247	0	1	0.015137017	0.9978936	0	1	0.36	0.64
248	1	0	0.59340084	0.793847	0	1	0.361	0.639
249	1	0	0.7842578	0.55021346	0	1	0.378	0.622
250	0	1	0.07821827	0.9932165	0	1	0.319	0.681
251	0	1	0.036882736	0.9957495	0	1	0.324	0.676
252	1	0	0.14621036	0.96809864	0	1	0.311	0.689
253	0	1	0.06551465	0.98354614	0	1	0.383	0.617
254	0	1	0.059260815	0.98374486	0	1	0.384	0.616
255	1	0	0.9137819	0.7429159	0	1	0.478	0.522
256	1	0	0.64191294	0.5684662	0	1	0.43	0.57
257	1	0	0.6675584	0.57933617	0	1	0.423	0.577
258	0	1	0.17170572	0.97782993	0	1	0.386	0.614
259	1	0	0.010005422	0.9988481	0	1	0.34	0.66
260	0	1	0.5	0.5	0	1	0.5	0.5
261	0	1	0.5	0.5	0	1	0.5	0.5
262	1	0	0.5	0.5	0	1	0.5	0.5
263	1	0	0.5	0.5	0	1	0.5	0.5
264	1	0	0.5	0.5	0	1	0.5	0.5
265	0	1	0.5	0.5	0	1	0.5	0.5
266	1	0	0.5	0.5	0	1	0.5	0.5
267	0	1	0.5	0.5	0	1	0.5	0.5
268	0	1	0.5	0.5	0	1	0.5	0.5
269	0	1	0.5	0.5	0	1	0.5	0.5
270	0	1	0.5	0.5	0	1	0.5	0.5
271	0	1	0.5	0.5	0	1	0.5	0.5
272	0	1	0.5	0.5	0	1	0.5	0.5
273	1	0	0.5	0.5	0	1	0.5	0.5
274	0	1	0.5	0.5	0	1	0.5	0.5
275	0	1	0.5	0.5	0	1	0.5	0.5
276	0	1	0.5	0.5	0	1	0.5	0.5
277	0	1	0.5	0.5	0	1	0.5	0.5
278	1	0	0.5	0.5	0	1	0.5	0.5
279	1	0	0.5	0.5	0	1	0.5	0.5
280	0	1	0.5	0.5	0	1	0.5	0.5
281	0	1	0.5	0.5	0	1	0.5	0.5
282	0	1	0.5	0.5	0	1	0.5	0.5
283	0	1	0.5	0.5	0	1	0.5	0.5
284	0	1	0.5	0.5	0	1	0.5	0.5
285	0	1	0.5	0.5	0	1	0.5	0.5
286	0	1	0.5	0.5	0	1	0.5	0.5
287	0	1	0.5	0.5	0	1	0.5	0.5
288	0	1	0.5	0.5	0	1	0.5	0.5
289	0	1	0.5	0.5	0	1	0.5	0.5
290	0	1	0.5	0.5	0	1	0.5	0.5
291	0	1	0.5	0.5	0	1	0.5	0.5
292	0	1	0.5	0.5	0	1	0.5	0.5
293	0	1	0.5	0.5	0	1	0.5	0.5
294	0	1	0.5	0.5	0	1	0.5	0.5
295	0	1	0.5	0.5	0	1	0.5	0.5
296	0	1	0.5	0.5	0	1	0.5	0.5
297	0	1	0.5	0.5	0	1	0.5	0.5
298	0	1	0.5	0.5	0	1	0.5	0.5
299	0	1	0.5	0.5	0	1	0.5	0.5
300	0	1	0.5	0.5	0	1	0.5	0.5
301	0	1	0.5	0.5	0	1	0.5	0.5
302	0	1	0.5	0.5	0	1	0.5	0.5
303	0	1	0.5	0.5	0	1	0.5	0.5
304	0	1	0.5	0.5	0	1	0.5	0.5
305	0	1	0.5	0.5	0	1	0.5	0.5
306	0	1	0.5	0.5	0	1	0.5	0.5
307	0	1	0.5	0.5	0	1	0.5	0.5
308	0	1	0.5	0.5	0	1	0.5	0.5
309	0	1	0.5	0.5	0	1	0.5	0.5
310	0	1	0.5	0.5	0	1	0.5	0.5
311	1	0	0.5	0.5	0	1	0.5	0.5
312	0	1	0.5	0.5	0	1	0.5	0.5
313	0	1	0.5	0.5	0	1	0.5	0.5
314	1	0	0.5	0.5	0	1	0.5	0.5
315	0	1	0.5	0.5	0	1	0.5	0.5
316	0	1	0.5	0.5	0	1	0.5	0.5
317	0	1	0.5	0.5	0	1	0.5	0.5
318	0	1	0.5	0.5	0	1	0.5	0.5
319	1	0	0.5	0.5	0	1	0.5	0.5
320	1	0	0.5	0.5	0	1	0.5	0.5
321	0	1	0.5	0.5	0	1	0.5	0.5
322	0	1	0.5	0.5	0	1	0.5	0.5
323	0	1	0.5	0.5	0	1	0.5	0.5
324	1	0	0.5	0.5	0	1	0.5	0.5
325	0	1	0.5	0.5	0	1	0.5	0.5
326	1	0	0.5	0.5	0	1	0.5	0.5
327	1	0	0.5	0.5	0	1	0.5	0.5
328	0	1	0.5	0.5	0	1	0.5	0.5
329	1	0	0.5	0.5	0	1	0.5	0.5
330	1	0	0.5	0.5	0	1	0.5	0.5
331	0	1	0.5	0.5	0	1	0.5	0.5
332	1	0	0.5	0.5	0	1	0.5	0.5
333	0	1	0.5	0.5	0	1	0.5	0.5
334	0	1	0.5	0.5	0	1	0.5	0.5
335	0	1	0.5	0.5	0	1	0.5	0.5
336	0	1	0.5	0.5	0	1	0.5	0.5
337	1	0	0.5	0.5	0	1	0.5	0.5
338	1	0	0.5	0.5	0	1	0.5	0.5
339	1	0	0.5	0.5	0	1	0.5	0.5
340	0	1	0.5	0.5	0	1	0.5	0.5
341	1	0	0.5	0.5	0	1	0.5	0.5
342	1	0	0.5	0.5	0	1	0.5	0.5
343	1	0	0.5	0.5	0	1	0.5	0.5
344	0	1	0.5	0.5	0	1	0.5	0.5
345	1	0	0.5	0.5	0	1	0.5	0.5
346	1	0	0.5	0.5	0	1	0.5	0.5
