contig	plasforest_pls	plasforest_chr	plasgraph2_pls	plasgraph2_chr	platon_pls	platon_chr	rfplasmid_pls	rfplasmid_chr	mlplasmid_pls	mlplasmid_chr	length	read_depth	gc_content
43	0	1	0.094459675	0.94279885	0	1	0.199	0.801	0.159444988235447	0.840555011764553	30045	1.1416790760094409	0.4442003661174904
44	0	1	0.04022096	0.9764328	0	1	0.012	0.988	0.0829477931905991	0.917052206809401	29815	1.0373808890915668	0.4764044943820225
45	0	1	0.025378764	0.9856093	0	1	0.0	1.0	0.0350998048838169	0.964900195116183	28899	0.994519567349636	0.5115747949756047
46	0	1	0.021984942	0.9874299	0	1	0.001	0.999	0.0750342777346014	0.924965722265399	28523	1.0503844384022334	0.5122883287171757
47	0	1	0.034897104	0.9794785	0	1	0.007	0.993	0.017704752429155	0.982295247570845	28217	0.995117124142376	0.4823333451465428
48	0	1	0.025372231	0.98523825	0	1	0.009	0.991	0.0335218091987908	0.966478190801209	27232	1.0395236207252343	0.4930596357226792
49	0	1	0.025410615	0.9846541	0	1	0.0	1.0	0.0525333397664207	0.947466660233579	26686	1.040986297053732	0.5323015813535187
50	0	1	0.02071028	0.98832595	0	1	0.003	0.997	0.0656739044950568	0.934326095504943	26284	1.074680295398648	0.4981737939430832
51	0	1	0.028562268	0.98363185	0	1	0.001	0.999	0.0204764666903789	0.979523533309621	26047	0.988303192953522	0.5142242868660498
52	0	1	0.0603555	0.96149564	0	1	0.003	0.997	0.0273142280941348	0.972685771905865	25986	0.9988136187668794	0.4995382128838605
53	0	1	0.033302348	0.980955	0	1	0.002	0.998	0.0507104179267273	0.949289582073273	24212	0.959471077703826	0.5107797786221708
54	0	1	0.030221548	0.98268133	0	1	0.002	0.998	0.0356012531478278	0.964398746852172	23469	1.058890703940675	0.5128467339895181
55	0	1	0.12816676	0.92202973	0	1	0.027	0.973	0.0018344147902362	0.998165585209764	22012	1.0928399566505869	0.4367163365437034
56	1	0	0.11607348	0.929163	1	0	0.973	0.027	0.678565248904429	0.321434751095571	21945	0.9313011802430992	0.444565960355434
57	0	1	0.040072083	0.9764945	0	1	0.14	0.86	0.0567484844124319	0.943251515587568	21492	1.0382437789377994	0.4944165270798437
58	0	1	0.093462706	0.94394934	0	1	0.015	0.985	0.0241077970402923	0.975892202959708	17392	0.951259131182704	0.5545078196872125
59	1	0	0.41304335	0.73417455	1	0	0.873	0.127	0.367163351587005	0.632836648412995	16946	0.8873138652909685	0.5007081317124985
60	0	1	0.035647314	0.980013	0	1	0.004	0.996	0.0126523413294384	0.987347658670562	14483	0.97619374914244	0.5275150176068494
61	0	1	0.045617804	0.9739696	0	1	0.008	0.992	0.0056725569258085	0.994327443074191	14340	1.0008808715648851	0.5183403068340307
62	0	1	0.08005147	0.9486897	0	1	0.403	0.597	0.0698513034250521	0.930148696574948	14208	1.0365358367615356	0.4692426801801801
63	0	1	0.034779154	0.9800348	0	1	0.008	0.992	0.0342787885973678	0.965721211402632	13310	1.0918499745014207	0.5054094665664913
64	0	1	0.040843498	0.9765657	0	1	0.01	0.99	0.0079926887036601	0.99200731129634	12894	1.009135182186985	0.5034899953466728
65	1	0	0.04983466	0.97135866	1	0	0.774	0.226	0.683929202949766	0.316070797050234	12677	0.8494002246053424	0.510609765717441
66	1	0	0.068578385	0.9569397	0	1	0.632	0.368	0.260953261846133	0.739046738153867	12138	0.8268892791594427	0.4894546053715604
67	1	0	0.06283037	0.9635906	1	0	0.957	0.043	0.991128632835716	0.0088713671642837	11415	0.8743638285289056	0.5053876478318002
68	0	1	0.040787224	0.97663957	0	1	0.111	0.889	0.0159378213899539	0.984062178610046	10241	1.0876559285046163	0.4947759007909383
69	0	1	0.117477275	0.9300695	0	1	0.288	0.712	0.0242463871179687	0.975753612882031	10161	1.0300380378762846	0.4421808877079027
70	0	1	0.20606501	0.86487585	0	1	0.02	0.98	0.0138894172026053	0.986110582797395	9854	0.9984304427767468	0.4803125634260199
71	1	0	0.30370253	0.7989321	0	1	0.796	0.204	0.121428009512106	0.878571990487894	9740	0.8608117755950527	0.4637577002053388
72	0	1	0.08608662	0.94942605	0	1	0.016	0.984	0.0193419394996147	0.980658060500385	9316	1.059296507434252	0.4681193645341348
73	0	1	0.0865293	0.94923097	0	1	0.052	0.948	0.0019944234574205	0.998005576542579	9136	0.985930803298764	0.4755910683012259
74	1	0	0.2189921	0.8706738	1	0	0.906	0.094	0.199084606777483	0.800915393222517	8413	0.9689048940847296	0.3806014501366932
75	1	0	0.18542035	0.8829688	0	1	0.647	0.353	0.483965543166949	0.516034456833051	7916	0.8613703355671604	0.506821627084386
76	0	1	0.054499082	0.9688339	0	1	0.129	0.871	0.19593567739417	0.80406432260583	7637	0.9908561874598172	0.4873641482257431
77	0	1	0.04943177	0.97240347	0	1	0.226	0.774	0.063994827577622	0.936005172422378	7094	1.0187050096289223	0.524668734141528
78	0	1	0.9999753	0.003766443	1	0	0.786	0.214	0.306205525543197	0.693794474456803	4936	27.470889794592782	0.4787277147487844
79	0	1	0.072135374	0.9588028	0	1	0.127	0.873	0.258739588235862	0.741260411764138	4797	0.9705303377485628	0.5015634771732332
80	0	1	0.039648417	0.9771857	0	1	0.077	0.923	0.012653806398261	0.987346193601739	4662	1.0982692506443237	0.4742599742599742
81	0	1	0.9999428	0.006217192	1	0	0.93	0.07	0.750382057715494	0.249617942284506	4656	11.516658553925812	0.523840206185567
82	0	1	0.12581474	0.92764235	0	1	0.122	0.878	0.0011950430039466	0.998804956996053	4403	1.0680458091309348	0.4501476266182148
83	0	1	0.032149438	0.9836289	0	1	0.049	0.951	0.0336898868397613	0.966310113160239	4260	1.039059845304004	0.4734741784037559
84	0	1	0.08346946	0.95292723	0	1	0.125	0.875	0.641623825363713	0.358376174636287	4088	0.956287081061914	0.5017123287671232
85	0	1	0.14313333	0.9195866	0	1	0.116	0.884	0.0015820601417037	0.998417939858296	3069	1.0497400581294651	0.407624633431085
86	0	1	0.07741677	0.99519205	0	1	0.032	0.968	0.0875151924250952	0.912484807574905	2778	6.7554018388188375	0.5338372930165587
87	1	0	0.12819132	0.9223542	1	0	0.692	0.308	0.968340695728216	0.0316593042717837	2735	0.8442674793184505	0.459963436928702
88	1	0	0.62096226	0.7939604	0	1	0.499	0.501	0.984686464597282	0.0153135354027175	2640	1.928543198502941	0.5265151515151515
89	0	1	0.12435237	0.9329741	0	1	0.13	0.87	0.207067306969646	0.792932693030354	2047	1.1302229312292276	0.4513922813873962
90	1	0	0.2068489	0.8767443	0	1	0.851	0.149	0.318865950329404	0.681134049670596	1972	0.8399062066072598	0.5172413793103449
91	1	0	0.08847618	0.9509935	0	1	0.504	0.496	0.769768869481629	0.230231130518371	1826	0.8412791091848006	0.4748083242059145
92	1	0	0.99996173	0.010191095	1	0	0.97	0.03	0.638986449593812	0.361013550406188	1557	63.62708919649674	0.5118818240205524
93	0	1	0.08633205	0.95601237	0	1	0.335	0.665	0.205600577558637	0.794399422441363	1534	1.098173373994742	0.4002607561929596
94	0	1	0.20425782	0.9304534	0	1	0.03	0.97	0.0080389863672212	0.991961013632779	1508	1.8047173907238163	0.6074270557029178
95	1	0	0.99997926	0.0069412943	1	0	0.823	0.177	0.759234935103237	0.240765064896763	1506	77.84960977056183	0.50199203187251
96	1	0	0.37558582	0.96397394	0	1	0.065	0.935	0.148914450170542	0.851085549829458	1446	3.1322901418239426	0.4405255878284924
97	1	0	0.64978904	0.9372521	0	1	0.461	0.539	0.65735359505355	0.34264640494645	1420	2.892174876860695	0.4288732394366197
98	1	0	0.21838151	0.99811363	0	1	0.349	0.651	0.282745693725367	0.717254306274633	1267	5.911709619397876	0.5169692186266772
99	1	0	0.17645782	0.96793467	0	1	0.704	0.296	0.0970678221805901	0.90293217781941	1198	2.0238334397392155	0.5300500834724541
100	1	0	0.34681863	0.99765307	0	1	0.054	0.946	0.596980106674458	0.403019893325542	1128	7.256702934757988	0.5416666666666666
101	0	1	0.014857043	0.9995661	0	1	0.033	0.967	0.5	0.5	911	6.88931699169926	0.5554335894621295
102	0	1	0.11955422	0.9324951	0	1	0.276	0.724	0.5	0.5	875	1.0323150344904293	0.4582857142857143
103	0	1	0.12554918	0.9774978	0	1	0.043	0.957	0.5	0.5	786	2.0953975547383834	0.6450381679389313
104	0	1	0.10806228	0.94391465	0	1	0.261	0.739	0.5	0.5	701	0.9210379193588404	0.4736091298145506
105	1	0	0.3150219	0.90484905	0	1	0.116	0.884	0.5	0.5	599	1.917905349778458	0.5475792988313857
106	0	1	0.4925349	0.9125942	0	1	0.169	0.831	0.5	0.5	556	1.9603586383372864	0.6492805755395683
107	0	1	0.018651102	0.9994049	0	1	0.019	0.981	0.5	0.5	548	6.199183489875279	0.5328467153284672
108	1	0	0.029112257	0.9889741	0	1	0.378	0.622	0.5	0.5	536	0.88718543517432	0.503731343283582
109	0	1	0.04245753	0.9970006	0	1	0.191	0.809	0.5	0.5	470	2.0071107683006013	0.5276595744680851
110	1	0	0.23133484	0.9510125	0	1	0.245	0.755	0.5	0.5	468	2.080215598761647	0.4743589743589743
111	0	1	0.5570799	0.74385256	0	1	0.254	0.746	0.5	0.5	450	1.5662833116625308	0.5511111111111111
112	0	1	0.10620336	0.9858463	0	1	0.24	0.76	0.5	0.5	398	2.183037731213873	0.550251256281407
113	1	0	0.015959114	0.9957385	0	1	0.375	0.625	0.5	0.5	332	0.9199944246610708	0.5421686746987951
114	1	0	0.07175437	0.98856103	0	1	0.18	0.82	0.5	0.5	280	3.078889077696635	0.4857142857142857
115	0	1	0.28983957	0.9020536	0	1	0.149	0.851	0.5	0.5	271	1.6514262358698533	0.6125461254612546
116	0	1	0.0625533	0.9953309	0	1	0.275	0.725	0.5	0.5	266	2.1441920803067345	0.5338345864661654
117	1	0	0.23804136	0.95185393	0	1	0.33	0.67	0.5	0.5	238	1.9950704448647996	0.4663865546218487
118	1	0	0.02316503	0.9994523	0	1	0.352	0.648	0.5	0.5	224	8.363632299517988	0.4017857142857143
119	0	1	0.050543085	0.9950645	0	1	0.287	0.713	0.5	0.5	212	1.8472331105893491	0.5660377358490566
120	0	1	0.051203717	0.99516	0	1	0.317	0.683	0.5	0.5	200	1.8356766297805045	0.55
121	1	0	0.5552828	0.99314797	0	1	0.581	0.419	0.5	0.5	200	42.48874062227837	0.57
122	1	0	0.23786715	0.95367926	0	1	0.39	0.61	0.5	0.5	199	2.243625084680734	0.4371859296482412
123	0	1	0.06726978	0.9906733	0	1	0.302	0.698	0.5	0.5	196	1.802839992143641	0.5969387755102041
124	1	0	0.05516229	0.9980377	0	1	0.133	0.867	0.5	0.5	195	8.12066303196255	0.4512820512820513
125	0	1	0.053492684	0.99431545	0	1	0.258	0.742	0.5	0.5	188	4.439624001104296	0.5106382978723404
126	0	1	0.06293139	0.9915743	0	1	0.267	0.733	0.5	0.5	185	1.5102824295488997	0.6648648648648648
127	1	0	0.46669874	0.8176749	0	1	0.24	0.76	0.5	0.5	173	1.7420943307204944	0.5202312138728323
128	0	1	0.09977814	0.9649242	0	1	0.373	0.627	0.5	0.5	155	1.0831385775266655	0.4838709677419355
129	0	1	0.107245564	0.9860482	0	1	0.313	0.687	0.5	0.5	149	1.9955721250079577	0.5771812080536913
130	0	1	0.045090076	0.9863113	0	1	0.401	0.599	0.5	0.5	144	0.8299171975345944	0.4375
131	0	1	0.0975354	0.98304915	0	1	0.271	0.729	0.5	0.5	143	1.6514262358698533	0.6573426573426573
132	0	1	0.4463396	0.83562744	0	1	0.282	0.718	0.5	0.5	143	1.728071813296835	0.6433566433566433
133	0	1	0.11317072	0.981943	0	1	0.334	0.666	0.5	0.5	139	1.952021829202756	0.5683453237410072
134	0	1	0.051256225	0.9971348	0	1	0.314	0.686	0.5	0.5	137	2.231919214673705	0.5912408759124088
135	1	0	0.55927515	0.9931617	0	1	0.307	0.693	0.5	0.5	134	48.54680706210699	0.5298507462686567
136	1	0	0.02861626	0.99130064	0	1	0.386	0.614	0.5	0.5	133	0.8806367669229357	0.5488721804511278
137	0	1	0.050293956	0.99124396	0	1	0.324	0.676	0.5	0.5	133	1.1754744801421178	0.5864661654135338
138	0	1	0.047834124	0.99130225	0	1	0.325	0.675	0.5	0.5	133	1.1199908859983208	0.5789473684210527
139	1	0	0.1227752	0.99823475	0	1	0.339	0.661	0.5	0.5	130	6.5627120700555	0.6076923076923076
140	0	1	0.15165485	0.96323884	0	1	0.374	0.626	0.5	0.5	123	1.6514262358698533	0.5934959349593496
141	0	1	0.16938612	0.96166253	0	1	0.41	0.59	0.5	0.5	118	1.933593445277403	0.5084745762711864
142	0	1	0.087603554	0.98674023	0	1	0.357	0.643	0.5	0.5	118	1.8374157876101205	0.5677966101694916
143	0	1	0.100821994	0.9908364	0	1	0.254	0.746	0.5	0.5	117	3.095678639821003	0.6837606837606838
144	0	1	0.06600724	0.9931066	0	1	0.362	0.638	0.5	0.5	117	2.100862523764522	0.5555555555555556
145	0	1	0.04375358	0.9962837	0	1	0.375	0.625	0.5	0.5	114	2.2156068061077177	0.5526315789473685
146	1	0	0.6740777	0.98388976	0	1	0.384	0.616	0.5	0.5	112	49.201381475383904	0.5714285714285714
147	0	1	0.059400227	0.9797527	0	1	0.352	0.648	0.5	0.5	109	0.9867557884230688	0.4862385321100917
148	0	1	0.2040268	0.96758527	0	1	0.173	0.827	0.5	0.5	101	2.409134938132512	0.5841584158415841
149	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	96	1.0509262529568444	0.6041666666666666
150	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	85	7.249634818963266	0.4823529411764706
151	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	82	1.608910516004321	0.3902439024390244
152	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	81	2.454865870293309	0.4938271604938271
153	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	80	3.779970355089096	0.625
154	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	79	3.803738845427179	0.5189873417721519
155	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	78	1.6514262358698533	0.5897435897435898
156	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	73	5.064449896736676	0.4383561643835616
157	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	64	5.4014228746723765	0.4375
158	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	64	17.912835113347967	0.53125
159	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	63	32.85990110252342	0.4603174603174603
160	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	61	3.36683118297432	0.360655737704918
161	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	60	6.042458613152587	0.35
162	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	60	18.5287199539845	0.3666666666666666
163	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	60	8.160663662043715	0.3666666666666666
164	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	60	2.1556526844659984	0.4166666666666667
165	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	54	16.775091439350412	0.5555555555555556
166	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	53	8.389429807323957	0.490566037735849
167	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	50	1.2779643888550962	0.42
168	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	48	0.3234030874856471	0.625
169	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	45	2.246545977958679	0.5111111111111111
170	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	45	4.640229167681911	0.4888888888888889
171	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	43	0.9587664958138792	0.5348837209302325
172	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	39	28.892762804780016	0.5897435897435898
173	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	39	13.894399463544232	0.5641025641025641
174	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	37	4.467272151216139	0.4864864864864865
175	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	37	3.158132243420414	0.4864864864864865
176	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	35	51.48910535949303	0.5142857142857142
177	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	29	2.230447619587107	0.5517241379310345
178	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	25	1.0782689356037412	0.48
179	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	25	4.55871171864248	0.48
180	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	25	12.341710568916534	0.48
181	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	25	30.726682439214706	0.48
182	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	23	39.35803356001728	0.5217391304347826
183	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	14	2.279054851235345	0.4285714285714285
184	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	13	47.4333001132478	0.8461538461538461
185	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	11	2.2864351235635865	0.5454545454545454
186	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	11	5.0011267142224565	0.2727272727272727
187	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	11	3.878433444519656	0.6363636363636364
188	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	10	25.995950173707016	0.5
189	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	9	1.7131440419259654	0.7777777777777778
190	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	8	1.9207192179591956	0.75
191	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	7	4.507696422307081	0.4285714285714285
192	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	7	4.491241313611485	0.7142857142857143
193	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	6	4.369054327633345	0.3333333333333333
194	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	6	3.429953693431275	0.3333333333333333
195	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	0.7955465335044293	1.0
196	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	1.0232179012278233	0.0
197	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	1.034366348853566	1.0
198	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	0.9690431348352888	1.0
199	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	1.1676259730135945	0.0
200	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	2.606663133165422	1.0
201	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	0.944657020498739	1.0
202	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	0.929675736579266	0.0
203	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	0.9629471636735326	1.0
204	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	0.9838505029718004	0.0
205	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	0.9758369988184163	0.0
206	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	1.0707727194201917	1.0
207	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	1.1134512066210602	1.0
208	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	0.9819351996696976	0.0
209	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	0.913300896706575	0.0
210	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	1.993306760450407	0.0
211	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	5.568136760467735	1.0
212	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	6.373188460417873	0.0
213	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	17.082766296925662	0.0
214	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	29.507488206863474	0.0
