contig	plasforest_pls	plasforest_chr	plasgraph2_pls	plasgraph2_chr	platon_pls	platon_chr	rfplasmid_pls	rfplasmid_chr	mlplasmid_pls	mlplasmid_chr	length	read_depth	gc_content
14	0	1	0.0053318203	0.9969563	0	1	0.003	0.997	0.0156601065613697	0.98433989343863	106409	0.8976819058511526	0.5001926528771062
15	0	1	0.0068670744	0.99622893	0	1	0.001	0.999	0.0090568534752437	0.990943146524756	101378	0.8963868655149685	0.4861607054785062
16	0	1	0.0032996435	0.998266	0	1	0.0	1.0	0.0657215095673992	0.934278490432601	94627	1.0723140308505206	0.5226626649899078
17	0	1	0.006635148	0.9961996	0	1	0.001	0.999	0.0151986956325442	0.984801304367456	89197	0.9008527270034248	0.4926286758523269
18	0	1	0.010790795	0.9939437	0	1	0.001	0.999	0.0178726615745541	0.982127338425446	86695	0.9209965510049242	0.5065690062864063
19	0	1	0.026909318	0.984633	0	1	0.02	0.98	0.0203490960634306	0.979650903936569	80835	0.9730441022763128	0.5049050535040515
20	0	1	0.007152664	0.995932	0	1	0.0	1.0	0.0256773805122654	0.974322619487735	70529	0.917447804099498	0.5074083001318607
21	0	1	0.004876121	0.9974192	0	1	0.0	1.0	0.0391992041380376	0.960800795861962	68713	1.0561088927244644	0.521909973367485
22	0	1	0.008575484	0.9949894	0	1	0.029	0.971	0.104118647660092	0.895881352339908	67853	0.9278165658056295	0.4944217646972131
23	0	1	0.013842899	0.9920178	0	1	0.002	0.998	0.0197114562590252	0.980288543740975	66267	0.8793141374153877	0.4765871399037228
24	0	1	0.0066567464	0.9962357	0	1	0.0	1.0	0.0541707459952874	0.945829254004713	65878	0.9572427385202272	0.5105346246091259
25	1	0	0.0374987	0.98130846	1	0	0.994	0.006	0.852166209569578	0.147833790430422	60134	1.6930004316814764	0.519057438387601
26	0	1	0.008253568	0.99546754	0	1	0.0	1.0	0.0306986529876739	0.969301347012326	60110	1.014128486402012	0.4974546664448511
27	1	0	0.20122607	0.8555345	1	0	0.98	0.02	0.786438259835751	0.213561740164249	57487	1.2060600747836443	0.4205298589246264
28	0	1	0.010693083	0.9939846	0	1	0.005	0.995	0.0390139032500453	0.960986096749955	56330	0.8928181705514464	0.4806319900585833
29	0	1	0.009780291	0.994578	0	1	0.0	1.0	0.0351742194955998	0.9648257805044	56113	1.037833148439791	0.4949655160123322
30	0	1	0.009820991	0.9941492	0	1	0.072	0.928	0.0589745303178144	0.941025469682186	54720	1.0096517452035998	0.5105994152046783
31	0	1	0.00802233	0.99557716	0	1	0.0	1.0	0.0321331136623941	0.967866886337606	50035	0.9436130112659114	0.5033476566403517
32	0	1	0.010182765	0.99416053	0	1	0.003	0.997	0.0433630181459388	0.956636981854061	45405	0.97648577327316	0.4971699152075762
33	0	1	0.050113827	0.97002506	0	1	0.01	0.99	0.0085454847725422	0.991454515227458	45115	0.8863568129506508	0.4854926299456943
34	0	1	0.010627107	0.9940186	0	1	0.002	0.998	0.0193122622630321	0.980687737736968	43744	0.9582205972958004	0.5205285296269203
35	0	1	0.010667751	0.99392545	0	1	0.002	0.998	0.0137997530996269	0.986200246900373	43695	0.9141378570284232	0.5071060762100927
36	0	1	0.016730633	0.9909107	0	1	0.009	0.991	0.0608287015897543	0.939171298410246	39812	0.9909830391661956	0.5678689842258615
37	0	1	0.012502858	0.9931227	0	1	0.299	0.701	0.0251629992379577	0.974837000762042	36261	1.0484793891560693	0.509335098314994
38	0	1	0.07557391	0.9521398	0	1	0.428	0.572	0.260195214537372	0.739804785462628	30805	1.0256422657570108	0.4685602986528161
39	0	1	0.010322348	0.9945948	0	1	0.0	1.0	0.0866879085061714	0.913312091493829	30586	1.0955713210467293	0.5326620022232393
40	0	1	0.051851194	0.96565115	0	1	0.119	0.881	0.0324546333188839	0.967545366681116	29888	0.8688233213731898	0.4383699143468951
41	0	1	0.02784799	0.9839654	0	1	0.0	1.0	0.0251896632794607	0.974810336720539	28375	0.8771238827039397	0.4897973568281938
42	0	1	0.013707093	0.99213505	0	1	0.001	0.999	0.0242830019916308	0.975716998008369	27559	0.9207124094298732	0.50963387641061
43	0	1	0.015960801	0.9907428	0	1	0.002	0.998	0.0937272162802969	0.906272783719703	26921	0.9701862940986212	0.5055904312618402
44	0	1	0.009166949	0.99525374	0	1	0.004	0.996	0.0651710009403202	0.93482899905968	26140	1.0811012601981131	0.4954093343534813
45	0	1	0.012164946	0.99323905	0	1	0.004	0.996	0.0150002714253239	0.984999728574676	25925	0.9430235686368158	0.5077338476374156
46	0	1	0.059933703	0.9640674	0	1	0.854	0.146	0.366155580354944	0.633844419645056	23172	0.9490816636530016	0.4791127222509925
47	0	1	0.018474262	0.9895785	0	1	0.004	0.996	0.019544394522382	0.980455605477618	21913	0.9531136173338454	0.5208323826039337
48	0	1	0.03604841	0.9795039	0	1	0.006	0.994	0.0074814929397868	0.992518507060213	20544	1.0361071395104908	0.5110007788161994
49	0	1	0.01682558	0.9903494	0	1	0.007	0.993	0.0139808692435192	0.986019130756481	19461	0.9137237357967	0.4981244540362777
50	0	1	0.10775897	0.9320117	0	1	0.172	0.828	0.0892868300706633	0.910713169929337	19133	0.8749051601923701	0.4758793707207442
51	0	1	0.01349714	0.99195206	0	1	0.008	0.992	0.0139396984989224	0.986060301501078	17135	0.9409559852609116	0.4947184126057776
52	0	1	0.65735286	0.46995786	0	1	0.606	0.394	0.0745566957265793	0.925443304273421	15968	0.9412975597075156	0.4456412825651302
53	0	1	0.039226547	0.97818196	0	1	0.267	0.733	0.023992035309525	0.976007964690475	15120	1.09506047076818	0.5258597883597883
54	0	1	0.29047066	0.7989335	0	1	0.392	0.608	0.0390288211478232	0.960971178852177	11728	0.8783269502238372	0.4202762619372442
55	0	1	0.7264788	0.39742374	0	1	0.312	0.688	0.0191129603646696	0.98088703963533	10099	0.8357298962278695	0.4307357164075651
56	0	1	0.026376082	0.98487794	0	1	0.245	0.755	0.728756911493018	0.271243088506982	9657	1.0032045528094466	0.4880397639018328
57	0	1	0.019309716	0.9896232	0	1	0.116	0.884	0.0701261726216511	0.929873827378349	8986	1.0009431082065532	0.5080124638326285
58	0	1	0.3463152	0.7677399	0	1	0.309	0.691	0.0033517280595276	0.996648271940472	8265	0.8754190332536327	0.4122202056866303
59	0	1	0.022828208	0.9872312	0	1	0.319	0.681	0.0078908660038534	0.992109133996147	6583	0.9680126524639832	0.5125322801154489
60	0	1	0.30860326	0.80698025	0	1	0.173	0.827	0.0037948481123036	0.996205151887696	6569	1.0953289217406397	0.5082965443750952
61	0	1	0.035738084	0.9817948	0	1	0.162	0.838	0.0156081469226682	0.984391853077332	6215	0.961915863085885	0.512308930008045
62	0	1	0.10175637	0.93821526	0	1	0.346	0.654	0.886393446765461	0.113606553234539	5289	0.8061428990299891	0.4019663452448478
63	0	1	0.09119404	0.94733346	0	1	0.133	0.867	0.0015724472109012	0.998427552789099	5171	0.917251454779058	0.5053181202862116
64	0	1	0.76896095	0.352257	0	1	0.331	0.669	0.207416946413534	0.792583053586466	5054	0.8290042046907543	0.3988919667590028
65	0	1	0.7630383	0.36495426	0	1	0.292	0.708	0.0414148516676883	0.958585148332312	5011	0.8915455790291428	0.4304530033925364
66	0	1	0.7373222	0.41023105	0	1	0.168	0.832	0.0791108440157737	0.920889155984226	4760	0.9765058169906744	0.5462184873949579
67	0	1	0.0367007	0.9820207	0	1	0.129	0.871	0.0084507217260487	0.991549278273951	4483	1.0371058273819769	0.5342404639750167
68	0	1	0.031396795	0.9855914	0	1	0.072	0.928	0.0113374500291777	0.988662549970822	4225	1.1175620652860612	0.4719526627218935
69	0	1	0.048765536	0.9729067	0	1	0.248	0.752	0.0072557093685232	0.992744290631477	4027	0.9860982223014864	0.4695803327539111
70	0	1	0.9999622	0.003954034	1	0	0.937	0.063	0.604114149084817	0.395885850915183	3609	15.873206356307492	0.4325297866444998
71	0	1	0.9405607	0.13305645	0	1	0.149	0.851	0.136763612413499	0.863236387586501	3316	2.1019705520508074	0.5482509047044632
72	0	1	0.059162106	0.9697465	0	1	0.206	0.794	0.0092072093362375	0.990792790663762	2874	1.026286118474946	0.5191370911621433
73	0	1	0.57195467	0.63563937	0	1	0.211	0.789	0.110571414284138	0.889428585715862	2368	0.9491537719794088	0.4455236486486486
74	0	1	0.114094235	0.92907643	1	0	0.62	0.38	0.77055622961648	0.22944377038352	2256	1.0814911991681304	0.3958333333333333
75	0	1	0.05791616	0.9744013	0	1	0.142	0.858	0.0592927892966129	0.940707210703387	1942	1.0893564797881636	0.562821833161689
76	0	1	0.70175576	0.45846653	0	1	0.484	0.516	0.0448740213689648	0.955125978631035	1875	0.9706125064611985	0.5130666666666667
77	1	0	0.02063371	0.9992547	0	1	0.072	0.928	0.0046740586362088	0.995325941363791	1833	8.173302178519503	0.5182760501909438
78	1	0	0.9998318	0.017315177	1	0	0.879	0.121	0.998753378099063	0.0012466219009371	1573	15.619746025796433	0.5187539732994279
79	1	0	0.30709332	0.94340724	0	1	0.103	0.897	0.211311539829987	0.788688460170013	1445	2.122047874832614	0.4401384083044983
80	0	1	0.060353994	0.97164315	0	1	0.208	0.792	5.09513844635379e-05	0.999949048615536	1442	0.9542078646760636	0.4230235783633841
81	0	1	0.6035409	0.5961322	0	1	0.208	0.792	0.0175651867235421	0.982434813276458	1430	0.9539146547528724	0.4503496503496503
82	0	1	0.54557824	0.6860982	0	1	0.157	0.843	0.0012700086395339	0.998729991360466	1414	0.8770180853089738	0.4441301272984441
83	0	1	0.8343391	0.3086388	0	1	0.126	0.874	0.741891816608508	0.258108183391492	1408	1.022489503387028	0.5603693181818182
84	0	1	0.9191486	0.17931475	0	1	0.13	0.87	0.033842822124641	0.966157177875359	1408	2.0836736482871405	0.5674715909090909
85	0	1	0.5990305	0.5915104	0	1	0.277	0.723	0.0204289026954161	0.979571097304584	1395	0.8779370112538202	0.43584229390681
86	0	1	0.9141956	0.18758447	0	1	0.355	0.645	0.0087834265962162	0.991216573403784	1295	1.841751279392784	0.538996138996139
87	0	1	0.044212133	0.9790866	0	1	0.242	0.758	0.0383479108060678	0.961652089193932	1235	0.8558102417923894	0.4477732793522267
88	0	1	0.04024983	0.98826826	0	1	0.121	0.879	0.639259404186744	0.360740595813256	1219	1.1834972413460043	0.5668580803937654
89	1	0	0.029762983	0.9991234	0	1	0.089	0.911	0.246568451014669	0.753431548985331	1202	8.460859498036704	0.5374376039933444
90	0	1	0.19280224	0.99873847	0	1	0.15	0.85	0.0251649925841378	0.974835007415862	1201	5.796548586697943	0.4929225645295587
91	0	1	0.09591732	0.95430845	0	1	0.261	0.739	0.0005365248641435	0.999463475135856	1166	0.8132978257123944	0.4150943396226415
92	0	1	0.05472211	0.9776586	0	1	0.26	0.74	0.110874391600816	0.889125608399184	1085	1.0245026766740928	0.4764976958525345
93	1	0	0.037507653	0.9991305	0	1	0.064	0.936	0.0007200210924127	0.999279978907587	1054	8.837377312806623	0.5351043643263758
94	0	1	0.04967749	0.9819282	0	1	0.141	0.859	0.0409689719393362	0.959031028060664	1034	1.0107187875013983	0.5473887814313346
95	0	1	0.2111948	0.8916975	0	1	0.162	0.838	0.5	0.5	989	1.084625824841833	0.5399393326592518
96	0	1	0.04170797	0.9880042	0	1	0.189	0.811	0.5	0.5	975	1.111628342819833	0.5497435897435897
97	0	1	0.52149636	0.8622832	0	1	0.206	0.794	0.5	0.5	946	2.2009485492154366	0.5253699788583509
98	0	1	0.02498574	0.9934561	0	1	0.132	0.868	0.5	0.5	946	1.1238101571544734	0.5602536997885835
99	0	1	0.04003323	0.9870314	0	1	0.137	0.863	0.5	0.5	924	0.9740766154506516	0.553030303030303
100	1	0	0.12283716	0.9856657	0	1	0.201	0.799	0.5	0.5	903	2.4719440422464114	0.5492801771871539
101	0	1	0.06109066	0.977882	0	1	0.17	0.83	0.5	0.5	816	1.0438363949084248	0.508578431372549
102	0	1	0.03668986	0.9891745	0	1	0.148	0.852	0.5	0.5	804	1.0199926848658338	0.5708955223880597
103	0	1	0.17893572	0.9589714	0	1	0.173	0.827	0.5	0.5	794	2.549148935527068	0.5453400503778337
104	0	1	0.08166902	0.96975565	0	1	0.144	0.856	0.5	0.5	787	1.13293299480721	0.5476493011435832
105	0	1	0.6616674	0.5798696	0	1	0.3	0.7	0.5	0.5	764	1.7023344950894896	0.4018324607329843
106	0	1	0.07474087	0.97553074	0	1	0.22	0.78	0.5	0.5	756	1.1616674878559703	0.5621693121693122
107	0	1	0.097446576	0.9688101	0	1	0.237	0.763	0.5	0.5	753	1.3679452029949732	0.5657370517928287
108	0	1	0.032494653	0.9929897	0	1	0.179	0.821	0.5	0.5	742	1.2460877634732983	0.5363881401617251
109	0	1	0.023536248	0.9941255	0	1	0.164	0.836	0.5	0.5	730	1.019282330928206	0.563013698630137
110	0	1	0.036443725	0.9867526	0	1	0.206	0.794	0.5	0.5	728	0.8494986714869976	0.489010989010989
111	0	1	0.664392	0.5285186	0	1	0.196	0.804	0.5	0.5	699	1.1404354620776795	0.5565092989985694
112	0	1	0.67916536	0.5153209	0	1	0.288	0.712	0.5	0.5	699	1.2509954215833832	0.547925608011445
113	0	1	0.124804616	0.9488839	0	1	0.286	0.714	0.5	0.5	697	0.8630346924772007	0.3945480631276901
114	0	1	0.124058075	0.9492866	0	1	0.293	0.707	0.5	0.5	697	0.8980687441244662	0.3988522238163558
115	1	0	0.04609409	0.98767567	0	1	0.198	0.802	0.5	0.5	667	1.1138984526375293	0.5502248875562219
116	0	1	0.040279076	0.9891151	0	1	0.284	0.716	0.5	0.5	641	1.0084607688145557	0.5444617784711389
117	0	1	0.03940616	0.98775727	0	1	0.147	0.853	0.5	0.5	633	0.8909652047481872	0.5134281200631912
118	0	1	0.13192478	0.9406493	0	1	0.314	0.686	0.5	0.5	629	0.9551751551443228	0.4642289348171701
119	0	1	0.12774992	0.93494916	0	1	0.307	0.693	0.5	0.5	623	0.7167229408048462	0.3547351524879615
120	0	1	0.93140364	0.27386066	0	1	0.214	0.786	0.5	0.5	613	2.822632178731097	0.5399673735725938
121	0	1	0.5120784	0.75232357	0	1	0.238	0.762	0.5	0.5	598	1.1848461857016337	0.5652173913043478
122	0	1	0.7632829	0.40055895	0	1	0.166	0.834	0.5	0.5	585	1.0873523748492389	0.5897435897435898
123	0	1	0.8439983	0.30450925	0	1	0.17	0.83	0.5	0.5	585	2.108644856281796	0.5846153846153846
124	0	1	0.041831937	0.9907196	0	1	0.26	0.74	0.5	0.5	576	1.239555530029835	0.5520833333333334
125	0	1	0.016970772	0.999624	0	1	0.019	0.981	0.5	0.5	548	8.21643728783844	0.5328467153284672
126	0	1	0.2995964	0.9675962	0	1	0.29	0.71	0.5	0.5	545	3.057454031031888	0.5100917431192661
127	0	1	0.909397	0.42372382	0	1	0.306	0.694	0.5	0.5	542	2.940620456379734	0.5830258302583026
128	1	0	0.06127536	0.995209	0	1	0.193	0.807	0.5	0.5	539	2.24243624195562	0.575139146567718
129	1	0	0.10598865	0.98490536	0	1	0.231	0.769	0.5	0.5	502	2.1066770247354314	0.549800796812749
130	0	1	0.43238133	0.8039479	0	1	0.216	0.784	0.5	0.5	489	1.2600227917816584	0.5746421267893661
131	1	0	0.03099506	0.9924819	0	1	0.285	0.715	0.5	0.5	479	1.1206060074783646	0.4822546972860125
132	0	1	0.037786234	0.9907738	0	1	0.286	0.714	0.5	0.5	468	0.9718639385045086	0.5
133	1	0	0.10213689	0.998084	0	1	0.692	0.308	0.5	0.5	461	23.35788840490779	0.559652928416486
134	0	1	0.18050891	0.9596163	0	1	0.313	0.687	0.5	0.5	454	1.9654737758485712	0.4977973568281938
135	0	1	0.35187307	0.8367947	0	1	0.249	0.751	0.5	0.5	425	1.0860888516750753	0.5764705882352941
136	0	1	0.45424435	0.79328907	0	1	0.236	0.764	0.5	0.5	418	0.8937461648444326	0.492822966507177
137	0	1	0.44131634	0.81568193	0	1	0.206	0.794	0.5	0.5	418	1.13645445724425	0.5
138	0	1	0.17151453	0.9373555	0	1	0.265	0.735	0.5	0.5	415	0.9276376046260668	0.4433734939759036
139	1	0	0.4175483	0.9044646	0	1	0.401	0.599	0.5	0.5	406	2.356361899637569	0.4802955665024631
140	0	1	0.27215052	0.8920907	0	1	0.234	0.766	0.5	0.5	402	1.3179211718724024	0.5796019900497512
141	1	0	0.08492948	0.97435516	0	1	0.25	0.75	0.5	0.5	394	1.059760414242143	0.5761421319796954
142	0	1	0.7105537	0.703105	0	1	0.208	0.792	0.5	0.5	389	3.410333684983723	0.6015424164524421
143	0	1	0.6113389	0.6942284	0	1	0.248	0.752	0.5	0.5	388	1.5310787404668993	0.4896907216494845
144	0	1	0.17820804	0.9763454	0	1	0.369	0.631	0.5	0.5	387	2.231977413767566	0.5452196382428941
145	0	1	0.048262637	0.99472266	0	1	0.315	0.685	0.5	0.5	377	1.778242614586136	0.4615384615384615
146	1	0	0.2918185	0.94610894	0	1	0.386	0.614	0.5	0.5	368	2.34786183464774	0.5271739130434783
147	1	0	0.75868523	0.7209275	0	1	0.456	0.544	0.5	0.5	364	2.9798017659096616	0.5027472527472527
148	0	1	0.06207109	0.99556315	0	1	0.215	0.785	0.5	0.5	345	4.012411545820853	0.5449275362318841
149	1	0	0.17600954	0.972245	0	1	0.281	0.719	0.5	0.5	344	2.14743018127628	0.5406976744186046
150	0	1	0.035454884	0.99387383	0	1	0.194	0.806	0.5	0.5	334	1.1023635138035377	0.6197604790419161
151	0	1	0.03787	0.991138	0	1	0.336	0.664	0.5	0.5	329	0.9885043573412814	0.486322188449848
152	0	1	0.1915859	0.9394432	0	1	0.307	0.693	0.5	0.5	328	1.085611252006372	0.4878048780487805
153	0	1	0.19844909	0.9421341	0	1	0.306	0.694	0.5	0.5	328	1.2570786014188942	0.4817073170731707
154	0	1	0.03368311	0.9945402	0	1	0.336	0.664	0.5	0.5	328	1.1591313731595032	0.5
155	0	1	0.4953545	0.86577654	0	1	0.328	0.672	0.5	0.5	325	2.302964443006944	0.483076923076923
156	1	0	0.07599999	0.9754125	0	1	0.292	0.708	0.5	0.5	325	1.1085330133214035	0.4676923076923077
157	0	1	0.23784886	0.94864714	0	1	0.259	0.741	0.5	0.5	312	1.9527176327984015	0.5032051282051282
158	0	1	0.27133355	0.869975	0	1	0.271	0.729	0.5	0.5	311	0.9140804241568704	0.5755627009646302
159	0	1	0.10737119	0.9820502	0	1	0.344	0.656	0.5	0.5	310	1.8007865280620037	0.4645161290322581
160	0	1	0.02311339	0.99564874	0	1	0.338	0.662	0.5	0.5	304	0.9149691222745836	0.5855263157894737
161	0	1	0.029752953	0.99540293	0	1	0.271	0.729	0.5	0.5	304	1.1436063611439422	0.569078947368421
162	0	1	0.073102705	0.9950309	0	1	0.271	0.729	0.5	0.5	296	2.7230073060658184	0.5304054054054054
163	0	1	0.7520665	0.53881556	0	1	0.324	0.676	0.5	0.5	295	1.9806420995039613	0.4779661016949152
164	0	1	0.5852689	0.64821196	0	1	0.293	0.707	0.5	0.5	292	0.835850807536402	0.4349315068493151
165	0	1	0.65109503	0.52240604	0	1	0.385	0.615	0.5	0.5	284	0.8075041935898454	0.4084507042253521
166	0	1	0.54254663	0.72636783	0	1	0.274	0.726	0.5	0.5	281	1.035154962955798	0.597864768683274
167	1	0	0.034850735	0.99578685	0	1	0.18	0.82	0.5	0.5	280	2.94078973221168	0.4857142857142857
168	0	1	0.0240323	0.99846375	0	1	0.343	0.657	0.5	0.5	279	1.9308024581269028	0.5663082437275986
169	0	1	0.06034148	0.9885448	0	1	0.236	0.764	0.5	0.5	279	1.20972671021489	0.6021505376344086
170	0	1	0.08134504	0.9929918	0	1	0.304	0.696	0.5	0.5	266	2.017435410690374	0.4962406015037593
171	0	1	0.49680144	0.85101306	0	1	0.235	0.765	0.5	0.5	266	1.9619824618146973	0.5714285714285714
172	0	1	0.40350786	0.90648377	0	1	0.304	0.696	0.5	0.5	260	2.3734527130986245	0.5076923076923077
173	1	0	0.039700184	0.98874164	0	1	0.308	0.692	0.5	0.5	260	1.0172782259892812	0.4153846153846154
174	0	1	0.025531236	0.9945056	0	1	0.238	0.762	0.5	0.5	260	1.0104074408819272	0.5307692307692308
175	0	1	0.051440764	0.9951031	0	1	0.368	0.632	0.5	0.5	259	2.125566393910907	0.4362934362934363
176	0	1	0.37022865	0.8328391	0	1	0.306	0.694	0.5	0.5	257	1.0811949664622258	0.5136186770428015
177	0	1	0.3620474	0.83476937	0	1	0.297	0.703	0.5	0.5	257	1.052227639720574	0.5058365758754864
178	1	0	0.4105958	0.8038702	0	1	0.362	0.638	0.5	0.5	255	1.1518222845587192	0.4549019607843137
179	1	0	0.4000799	0.79933095	0	1	0.345	0.655	0.5	0.5	255	0.9846200815546778	0.4784313725490196
180	0	1	0.10328065	0.9842732	0	1	0.377	0.623	0.5	0.5	254	1.7972468495047171	0.5393700787401575
181	0	1	0.60355836	0.6233822	0	1	0.335	0.665	0.5	0.5	249	0.9095583412177584	0.5261044176706827
182	0	1	0.06630856	0.98388875	0	1	0.365	0.635	0.5	0.5	243	1.143168057650512	0.4732510288065844
183	0	1	0.06828533	0.9915912	0	1	0.256	0.744	0.5	0.5	242	2.0728399950426364	0.5454545454545454
184	0	1	0.07527569	0.99802506	0	1	0.343	0.657	0.5	0.5	231	4.371004259100843	0.4242424242424242
185	1	0	0.121886976	0.97800505	0	1	0.379	0.621	0.5	0.5	229	1.7244673101163472	0.5152838427947598
186	1	0	0.05805813	0.9968162	0	1	0.311	0.689	0.5	0.5	229	4.655085378497739	0.5807860262008734
187	0	1	0.07113858	0.971683	0	1	0.325	0.675	0.5	0.5	229	0.8772024750544859	0.3318777292576419
188	0	1	0.102854766	0.96053433	0	1	0.36	0.64	0.5	0.5	226	0.6231375880007618	0.3451327433628318
189	0	1	0.113200106	0.9560816	0	1	0.377	0.623	0.5	0.5	225	0.5810272020216372	0.3644444444444444
190	1	0	0.26089895	0.90811133	0	1	0.27	0.73	0.5	0.5	223	1.3262247559858655	0.6053811659192825
191	0	1	0.2547123	0.90894026	0	1	0.276	0.724	0.5	0.5	223	1.260240432137017	0.6143497757847534
192	1	0	0.28980884	0.93678105	0	1	0.493	0.507	0.5	0.5	222	1.9107160669969565	0.4774774774774775
193	0	1	0.21836428	0.9616122	0	1	0.324	0.676	0.5	0.5	219	2.330498970742487	0.4748858447488584
194	0	1	0.056991618	0.9901782	0	1	0.34	0.66	0.5	0.5	218	1.3286248454602338	0.5596330275229358
195	0	1	0.075481914	0.9938851	0	1	0.287	0.713	0.5	0.5	212	2.3762639010220035	0.5660377358490566
196	0	1	0.37332523	0.89883673	0	1	0.366	0.634	0.5	0.5	209	1.613869736201753	0.569377990430622
197	0	1	0.30994534	0.87884545	0	1	0.285	0.715	0.5	0.5	208	1.3205509928329824	0.5817307692307693
198	1	0	0.33308133	0.8744581	0	1	0.284	0.716	0.5	0.5	208	1.4362268417059376	0.5865384615384616
199	1	0	0.17924213	0.97294307	0	1	0.333	0.667	0.5	0.5	207	2.064182745351716	0.4927536231884058
200	0	1	0.41566256	0.80765355	0	1	0.293	0.707	0.5	0.5	207	1.0100084335637702	0.5893719806763285
201	0	1	0.4044935	0.8104782	0	1	0.33	0.67	0.5	0.5	207	0.970095610617222	0.5845410628019324
202	1	0	0.0950892	0.99067944	0	1	0.29	0.71	0.5	0.5	205	3.392559722629459	0.4878048780487805
203	0	1	0.060757246	0.99409795	0	1	0.32	0.68	0.5	0.5	204	1.8658821537931392	0.553921568627451
204	0	1	0.16114827	0.9773793	0	1	0.309	0.691	0.5	0.5	203	2.349814552280539	0.5566502463054187
205	0	1	0.056143716	0.9950688	0	1	0.385	0.615	0.5	0.5	202	2.067746606170709	0.5198019801980198
206	0	1	0.044234846	0.9920627	0	1	0.264	0.736	0.5	0.5	202	1.1685957058348777	0.6138613861386139
207	1	0	0.0802873	0.9925154	0	1	0.276	0.724	0.5	0.5	200	2.320916749541293	0.645
208	0	1	0.05219528	0.98499036	0	1	0.368	0.632	0.5	0.5	199	0.8865277597250477	0.4974874371859296
209	0	1	0.061257623	0.984452	0	1	0.355	0.645	0.5	0.5	199	1.0949697872867807	0.4924623115577889
210	1	0	0.13998115	0.97776926	0	1	0.495	0.505	0.5	0.5	196	2.1215007511615047	0.5153061224489796
211	0	1	0.16185112	0.9476253	0	1	0.317	0.683	0.5	0.5	195	1.2964170956499137	0.4974358974358974
212	0	1	0.34733433	0.8331979	0	1	0.337	0.663	0.5	0.5	189	0.9240525843280808	0.5608465608465608
213	0	1	0.025490358	0.99803966	0	1	0.252	0.748	0.5	0.5	188	4.475441401845711	0.5212765957446809
214	0	1	0.10157374	0.9914725	0	1	0.231	0.769	0.5	0.5	187	4.38811320925818	0.5294117647058824
215	1	0	0.18962298	0.95267975	0	1	0.262	0.738	0.5	0.5	187	2.036509169611361	0.5133689839572193
216	0	1	0.09668482	0.9680917	0	1	0.282	0.718	0.5	0.5	186	0.9981016924560412	0.553763440860215
217	0	1	0.10462597	0.96762776	0	1	0.291	0.709	0.5	0.5	186	1.1396767436166388	0.5483870967741935
218	1	0	0.07113502	0.9859908	0	1	0.308	0.692	0.5	0.5	184	1.2654879829273236	0.5760869565217391
219	0	1	0.064808995	0.9869467	0	1	0.299	0.701	0.5	0.5	184	1.177718464063648	0.5869565217391305
220	0	1	0.026300285	0.99594903	0	1	0.351	0.649	0.5	0.5	184	0.992367473648892	0.5489130434782609
221	0	1	0.90187335	0.3646863	0	1	0.26	0.74	0.5	0.5	183	3.5890103711674897	0.5683060109289617
222	0	1	0.08040345	0.9938574	0	1	0.282	0.718	0.5	0.5	182	2.6902766148460957	0.6043956043956044
223	0	1	0.5172866	0.8733645	0	1	0.362	0.638	0.5	0.5	181	3.264605330375037	0.5193370165745856
224	0	1	0.08900821	0.990402	0	1	0.341	0.659	0.5	0.5	180	2.24769588387678	0.4833333333333333
