contig	plasforest_pls	plasforest_chr	plasgraph2_pls	plasgraph2_chr	platon_pls	platon_chr	rfplasmid_pls	rfplasmid_chr	mlplasmid_pls	mlplasmid_chr	length
35	1	0	0.022075668	0.98621064	1	0	0.996	0.004	0.812943821568233	0.187056178431767	38992
36	0	1	0.01172698	0.9937693	0	1	0.0	1.0	0.104128066708363	0.895871933291637	30733
37	0	1	0.04128185	0.9747001	0	1	0.005	0.995	0.0190928894947122	0.980907110505288	29024
38	1	0	0.12035365	0.9185412	1	0	0.971	0.029	0.664522361528142	0.335477638471858	23307
39	1	0	0.04030923	0.9762571	1	0	0.827	0.173	0.469683249694613	0.530316750305387	21668
40	0	1	0.101365335	0.9352932	0	1	0.283	0.717	0.0154257974040635	0.984574202595937	21493
41	0	1	0.033328343	0.98167646	0	1	0.153	0.847	0.0214466172237664	0.978553382776234	18599
42	1	0	0.52210903	0.6084522	0	1	0.283	0.717	0.0461474892942109	0.953852510705789	18532
43	0	1	0.11780456	0.9290683	1	0	0.714	0.286	0.395503933211495	0.604496066788505	17725
44	1	0	0.09797924	0.94057596	0	1	0.262	0.738	0.0438226599377108	0.956177340062289	16500
45	1	0	0.06322052	0.95810384	1	0	0.992	0.008	0.725564217799643	0.274435782200357	15482
46	0	1	0.16427693	0.8995818	1	0	0.585	0.415	0.225043367154451	0.774956632845549	14753
47	0	1	0.4582836	0.6867808	0	1	0.254	0.746	0.0882495745625819	0.911750425437418	13017
48	1	0	0.102361046	0.9374826	1	0	0.658	0.342	0.652161475161002	0.347838524838998	12343
49	0	1	0.04094227	0.9768283	0	1	0.228	0.772	0.281222491056103	0.718777508943897	10350
50	1	0	0.08342417	0.94891465	0	1	0.728	0.272	0.329962085554777	0.670037914445223	10100
51	0	1	0.07268014	0.9573817	0	1	0.117	0.883	0.0306111713338687	0.969388828666131	9246
52	0	1	0.28709212	0.82169163	0	1	0.161	0.839	0.0105751921272128	0.989424807872787	8106
53	1	0	0.24302949	0.846598	0	1	0.185	0.815	0.657057414211293	0.342942585788707	7588
54	1	0	0.2907218	0.81290686	0	1	0.63	0.37	0.766419417301339	0.233580582698661	7043
55	0	1	0.15459956	0.90359133	0	1	0.068	0.932	0.0018529160902224	0.998147083909778	5939
56	0	1	0.62940556	0.5150569	0	1	0.322	0.678	0.0308127414329094	0.969187258567091	5320
57	0	1	0.014299463	0.9933659	0	1	0.059	0.941	0.0698452047840126	0.930154795215987	4113
58	1	0	0.13072997	0.9220995	1	0	0.694	0.306	0.963077975910666	0.0369220240893342	2747
59	0	1	0.36056903	0.77153033	1	0	0.466	0.534	0.0027940587785172	0.997205941221483	2438
60	0	1	0.2816982	0.8206748	0	1	0.345	0.655	0.182265250128952	0.817734749871048	2284
61	1	0	0.30153808	0.9264617	1	0	0.955	0.045	0.105491286853811	0.894508713146189	1550
62	0	1	0.049293242	0.9755838	0	1	0.12	0.88	0.0030664761092633	0.996933523890737	1517
63	1	0	0.18101646	0.9978868	0	1	0.0	1.0	0.105509617412454	0.894490382587546	1343
64	0	1	0.08877948	0.9825232	0	1	0.183	0.817	0.0042482407511199	0.99575175924888	1288
65	1	0	0.042599577	0.99805045	0	1	0.022	0.978	0.0004592925773374	0.999540707422663	1283
66	1	0	0.028538853	0.99883676	0	1	0.076	0.924	0.0026200722441169	0.997379927755883	1247
67	0	1	0.00830595	0.99860525	0	1	0.058	0.942	0.0886713503870666	0.911328649612933	1012
68	0	1	0.007606319	0.99860597	0	1	0.076	0.924	0.0009423262746072	0.999057673725393	1006
69	0	1	0.03757839	0.9857229	0	1	0.143	0.857	0.5	0.5	973
70	0	1	0.09958567	0.94863963	0	1	0.16	0.84	0.5	0.5	973
71	1	0	0.74733216	0.6192822	0	1	0.115	0.885	0.5	0.5	940
72	0	1	0.0077176974	0.9998387	0	1	0.185	0.815	0.5	0.5	921
73	0	1	0.030094927	0.9974471	0	1	0.0	1.0	0.5	0.5	848
74	1	0	0.8081646	0.82345486	0	1	0.453	0.547	0.5	0.5	844
75	1	0	0.16836157	0.9048565	0	1	0.36	0.64	0.5	0.5	824
76	1	0	0.22046854	0.890646	0	1	1.0	0.0	0.5	0.5	820
77	0	1	0.02921759	0.9926206	0	1	0.168	0.832	0.5	0.5	819
78	0	1	0.17322281	0.9105252	0	1	0.103	0.897	0.5	0.5	779
79	1	0	0.90504456	0.6348257	0	1	0.364	0.636	0.5	0.5	678
80	0	1	0.6044344	0.5986056	0	1	0.252	0.748	0.5	0.5	658
81	1	0	0.10153778	0.97445786	0	1	0.213	0.787	0.5	0.5	638
82	0	1	0.05190412	0.9844959	0	1	0.136	0.864	0.5	0.5	613
83	1	0	0.047652513	0.98900825	0	1	0.211	0.789	0.5	0.5	599
84	1	0	0.12915932	0.9835533	0	1	0.434	0.566	0.5	0.5	593
85	1	0	0.08459232	0.95930284	0	1	0.255	0.745	0.5	0.5	585
86	0	1	0.044687502	0.9860879	0	1	0.227	0.773	0.5	0.5	585
87	0	1	0.050132476	0.99531084	0	1	0.122	0.878	0.5	0.5	569
88	0	1	0.09885369	0.9842042	0	1	0.26	0.74	0.5	0.5	566
89	0	1	0.7425161	0.41908866	0	1	0.317	0.683	0.5	0.5	562
90	0	1	0.69945705	0.47398943	0	1	0.286	0.714	0.5	0.5	556
91	1	0	0.26573062	0.8642126	0	1	0.212	0.788	0.5	0.5	548
92	0	1	0.03666657	0.98952544	0	1	0.239	0.761	0.5	0.5	540
93	0	1	0.18844514	0.89802647	0	1	0.323	0.677	0.5	0.5	530
94	0	1	0.1323414	0.94498384	0	1	0.077	0.923	0.5	0.5	522
95	0	1	0.20894276	0.93437254	0	1	0.035	0.965	0.5	0.5	522
96	0	1	0.5123943	0.71991426	0	1	0.264	0.736	0.5	0.5	510
97	0	1	0.047671188	0.9975065	0	1	0.063	0.937	0.5	0.5	504
98	0	1	0.0040924232	0.9999064	0	1	0.177	0.823	0.5	0.5	497
99	0	1	0.015110612	0.99964845	0	1	0.108	0.892	0.5	0.5	493
100	0	1	0.6950819	0.60305166	0	1	0.171	0.829	0.5	0.5	483
101	0	1	0.14716654	0.9814048	0	1	0.014	0.986	0.5	0.5	481
102	1	0	0.18914457	0.8953543	0	1	0.272	0.728	0.5	0.5	477
103	0	1	0.00809219	0.9991033	0	1	0.154	0.846	0.5	0.5	436
104	0	1	0.007340151	0.99909556	0	1	0.155	0.845	0.5	0.5	436
105	1	0	0.07570926	0.9675063	0	1	0.328	0.672	0.5	0.5	426
106	0	1	0.054185033	0.9860622	0	1	0.208	0.792	0.5	0.5	397
107	0	1	0.018180566	0.99387074	0	1	0.323	0.677	0.5	0.5	388
108	0	1	0.018336095	0.9935713	0	1	0.32	0.68	0.5	0.5	387
109	0	1	0.022619722	0.9987386	0	1	0.027	0.973	0.5	0.5	363
110	1	0	0.91968757	0.7192337	0	1	0.826	0.174	0.5	0.5	363
111	0	1	0.11997048	0.97319007	0	1	0.135	0.865	0.5	0.5	343
112	0	1	0.06255816	0.9894388	0	1	0.292	0.708	0.5	0.5	333
113	0	1	0.13679461	0.9698622	0	1	0.138	0.862	0.5	0.5	333
114	0	1	0.032307655	0.9981195	0	1	0.27	0.73	0.5	0.5	305
115	1	0	0.9604106	0.27360475	0	1	0.149	0.851	0.5	0.5	303
116	0	1	0.10729094	0.9840267	0	1	0.241	0.759	0.5	0.5	297
117	0	1	0.086489454	0.9577063	0	1	0.426	0.574	0.5	0.5	296
118	0	1	0.04248258	0.9885978	0	1	0.277	0.723	0.5	0.5	296
119	0	1	0.01979359	0.995391	0	1	0.256	0.744	0.5	0.5	296
120	0	1	0.51671493	0.81893486	0	1	0.172	0.828	0.5	0.5	295
121	1	0	0.14495905	0.9691262	0	1	0.293	0.707	0.5	0.5	289
122	0	1	0.030540768	0.9929725	0	1	0.204	0.796	0.5	0.5	282
123	0	1	0.0037627772	0.9999055	0	1	0.218	0.782	0.5	0.5	265
124	0	1	0.06265424	0.9794409	0	1	0.218	0.782	0.5	0.5	262
125	1	0	0.6118997	0.9666363	0	1	0.629	0.371	0.5	0.5	257
126	1	0	0.6270387	0.8806288	0	1	0.335	0.665	0.5	0.5	254
127	0	1	0.027281342	0.99829614	0	1	0.278	0.722	0.5	0.5	248
128	1	0	0.12598765	0.9689433	0	1	0.328	0.672	0.5	0.5	243
129	1	0	0.53388304	0.98141706	0	1	0.698	0.302	0.5	0.5	242
130	1	0	0.12725969	0.9764295	0	1	0.218	0.782	0.5	0.5	241
131	0	1	0.07956202	0.994622	0	1	0.212	0.788	0.5	0.5	229
132	1	0	0.10163049	0.98928046	0	1	0.404	0.596	0.5	0.5	223
133	1	0	0.9070734	0.28405806	0	1	0.39	0.61	0.5	0.5	219
134	0	1	0.013401424	0.99833506	0	1	0.251	0.749	0.5	0.5	207
135	0	1	0.044366393	0.9960884	0	1	0.177	0.823	0.5	0.5	205
136	0	1	0.021079632	0.99396896	0	1	0.335	0.665	0.5	0.5	204
137	0	1	0.04430713	0.9952442	0	1	0.282	0.718	0.5	0.5	198
138	1	0	0.26322007	0.9725696	0	1	0.397	0.603	0.5	0.5	195
139	1	0	0.87058073	0.7882668	0	1	0.28	0.72	0.5	0.5	193
140	0	1	0.011450433	0.9983774	0	1	0.291	0.709	0.5	0.5	191
141	0	1	0.03154447	0.997628	0	1	0.272	0.728	0.5	0.5	190
142	0	1	0.038650148	0.9974476	0	1	0.335	0.665	0.5	0.5	186
143	0	1	0.025994472	0.9961743	0	1	0.348	0.652	0.5	0.5	173
144	0	1	0.09804802	0.98743004	0	1	0.247	0.753	0.5	0.5	172
145	0	1	0.07401889	0.9936029	0	1	0.326	0.674	0.5	0.5	171
146	1	0	0.867021	0.64482135	0	1	0.458	0.542	0.5	0.5	171
147	0	1	0.084915206	0.9896875	0	1	0.369	0.631	0.5	0.5	166
148	1	0	0.80477786	0.9020536	0	1	0.382	0.618	0.5	0.5	163
149	1	0	0.027131082	0.9985332	0	1	0.273	0.727	0.5	0.5	160
150	0	1	0.07272733	0.99119556	0	1	0.339	0.661	0.5	0.5	159
151	0	1	0.0048552644	0.99986696	0	1	0.306	0.694	0.5	0.5	159
152	0	1	0.028494194	0.99800617	0	1	0.362	0.638	0.5	0.5	155
153	0	1	0.52259666	0.8715721	0	1	0.343	0.657	0.5	0.5	153
154	1	0	0.53870004	0.982367	0	1	0.39	0.61	0.5	0.5	151
155	0	1	0.028415205	0.99849296	0	1	0.243	0.757	0.5	0.5	149
156	0	1	0.017715003	0.9974266	0	1	0.281	0.719	0.5	0.5	147
157	0	1	0.012249393	0.99985754	0	1	0.317	0.683	0.5	0.5	145
158	0	1	0.03054698	0.9993893	0	1	0.304	0.696	0.5	0.5	145
159	0	1	0.024235955	0.996338	0	1	0.273	0.727	0.5	0.5	144
160	0	1	0.030511677	0.99861825	0	1	0.324	0.676	0.5	0.5	144
161	0	1	0.11106192	0.9851264	0	1	0.294	0.706	0.5	0.5	143
162	0	1	0.08953206	0.99313885	0	1	0.271	0.729	0.5	0.5	143
163	1	0	0.4791673	0.8730324	0	1	0.399	0.601	0.5	0.5	138
164	0	1	0.039217275	0.99613076	0	1	0.348	0.652	0.5	0.5	138
165	1	0	0.6356261	0.9798248	0	1	0.324	0.676	0.5	0.5	137
166	1	0	0.03277729	0.99923193	0	1	0.382	0.618	0.5	0.5	135
167	1	0	0.73192483	0.9501241	0	1	0.449	0.551	0.5	0.5	132
168	1	0	0.7545023	0.5227192	0	1	0.343	0.657	0.5	0.5	128
169	0	1	0.6121573	0.72548	0	1	0.239	0.761	0.5	0.5	127
170	0	1	0.056817878	0.99279606	0	1	0.414	0.586	0.5	0.5	121
171	1	0	0.52079815	0.7790021	0	1	0.369	0.631	0.5	0.5	116
172	1	0	0.67054194	0.9330158	0	1	0.386	0.614	0.5	0.5	116
173	1	0	0.19998577	0.94433105	0	1	0.338	0.662	0.5	0.5	115
174	0	1	0.15017585	0.93904984	0	1	0.345	0.655	0.5	0.5	115
175	1	0	0.031683117	0.9994998	0	1	0.367	0.633	0.5	0.5	114
176	1	0	0.01125624	0.99990034	0	1	0.364	0.636	0.5	0.5	114
177	1	0	0.82788634	0.92211485	0	1	0.386	0.614	0.5	0.5	112
178	1	0	0.918854	0.20043492	0	1	0.441	0.559	0.5	0.5	110
179	1	0	0.8737297	0.2993488	0	1	0.427	0.573	0.5	0.5	109
180	1	0	0.04834216	0.9929365	0	1	0.408	0.592	0.5	0.5	104
181	1	0	0.03489681	0.9975494	0	1	0.419	0.581	0.5	0.5	104
182	0	1	0.027136976	0.9987549	0	1	0.296	0.704	0.5	0.5	102
183	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	98
184	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	92
185	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	92
186	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	91
187	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	91
188	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	91
189	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	85
190	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	82
191	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	81
192	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	80
193	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	78
194	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	78
195	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	75
196	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	73
197	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	71
198	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	71
199	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	70
200	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	70
201	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	66
202	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	66
203	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	63
204	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	63
205	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	59
206	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	58
207	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	55
208	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	54
209	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	49
210	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	45
211	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	43
212	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	42
213	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	42
214	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	36
215	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	35
216	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	34
217	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	33
218	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	33
219	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	30
220	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	20
221	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	16
222	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	12
223	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	12
224	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	11
225	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	11
226	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	9
227	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	9
228	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	9
229	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	9
230	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	8
231	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	8
232	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	8
233	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	7
234	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	6
235	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	6
236	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	4
237	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
238	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
239	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
240	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
241	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
242	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
243	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
244	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
245	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
246	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
247	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
248	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
249	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
250	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
251	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
252	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
253	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
254	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
255	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
256	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
257	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
258	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
259	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
260	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
261	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
262	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
