contig	plasforest_pls	plasforest_chr	plasgraph2_pls	plasgraph2_chr	platon_pls	platon_chr	rfplasmid_pls	rfplasmid_chr	mlplasmid_pls	mlplasmid_chr	length	read_depth	gc_content
14	0	1	0.0055795666	0.9965374	0	1	0.001	0.999	0.0340815801423628	0.965918419857637	129661	0.8805638807598706	0.4887128743415522
15	0	1	0.0033918135	0.99816483	0	1	0.0	1.0	0.0308952032024333	0.969104796797567	129062	1.099041425673304	0.5090499139948242
16	0	1	0.007980666	0.9956397	0	1	0.0	1.0	0.028080119594204	0.971919880405796	113253	0.9348354905427042	0.5181143104376926
17	0	1	0.003257832	0.9982574	0	1	0.0	1.0	0.0271040305869389	0.972895969413061	112907	1.099457257527812	0.5167615825413836
18	0	1	0.015657682	0.9908154	0	1	0.0	1.0	0.0190905678276009	0.980909432172399	111787	0.8473296173174832	0.4943955916161986
19	1	0	0.030540992	0.9804589	1	0	0.995	0.005	0.821152522979072	0.178847477020928	89940	0.8080989958801005	0.5018790304647542
20	0	1	0.0058731036	0.9966412	0	1	0.328	0.672	0.0748922549432041	0.925107745056796	63634	1.1132848041517132	0.4963070056887827
21	0	1	0.004455647	0.9974886	0	1	0.0	1.0	0.0117508253912556	0.988249174608744	51110	0.8409701125511957	0.4960477401682645
22	0	1	0.015446633	0.9907212	0	1	0.206	0.794	0.0790433262383734	0.920956673761627	50729	0.9627980169674474	0.5090973604841412
23	0	1	0.067113996	0.9590783	0	1	0.028	0.972	0.202812806360361	0.797187193639639	43612	0.9222544111529332	0.5066036870586077
24	0	1	0.012089908	0.9934609	0	1	0.0	1.0	0.0273594923750756	0.972640507624924	41343	1.110533112235901	0.492538035459449
25	0	1	0.0786986	0.95198953	0	1	0.189	0.811	0.0895541626249245	0.910445837375075	33883	0.9767240525116422	0.4767582563527432
26	0	1	0.038366005	0.97752047	0	1	0.003	0.997	0.0113537057739107	0.988646294226089	31749	0.8341392080245409	0.4986613751614224
27	0	1	0.013209814	0.9927653	0	1	0.008	0.992	0.116160157871514	0.883839842128486	30797	1.0030145883547186	0.5249212585641458
28	0	1	0.010651092	0.99449563	0	1	0.0	1.0	0.051803645473822	0.948196354526178	29789	1.0914048469285405	0.5347947228842862
29	0	1	0.045844395	0.973526	0	1	0.097	0.903	0.0959701929628366	0.904029807037163	23617	1.013518674262859	0.5114112715416861
30	1	0	0.1585593	0.8895569	1	0	0.972	0.028	0.620502106862099	0.379497893137901	23505	0.8606077734878023	0.4473090831737928
31	0	1	0.0626002	0.96428496	0	1	0.814	0.186	0.144510968255908	0.855489031744092	16384	1.1759125456336197	0.46533203125
32	1	0	0.037738297	0.9774034	1	0	0.774	0.226	0.682714141841828	0.317285858158172	12516	0.7919044398758597	0.5100671140939598
33	0	1	0.07284046	0.9584859	0	1	0.142	0.858	0.0152373745659954	0.984762625434005	9093	0.8452897044395125	0.5552622896733751
34	0	1	0.071715154	0.9596026	0	1	0.195	0.805	0.0432711574482955	0.956728842551705	8695	0.8461314904239379	0.5700977573317999
35	0	1	0.13852674	0.9126183	0	1	0.021	0.979	0.0060466079212626	0.993953392078737	7610	1.0378123508879342	0.4938239159001314
36	0	1	0.24871805	0.9623012	1	0	0.913	0.087	0.630575935271045	0.369424064728955	6993	7.048436565544193	0.476047476047476
37	0	1	0.032343436	0.9824978	0	1	0.014	0.986	0.0127284577408869	0.987271542259113	5432	0.9416837213966304	0.5093888070692194
38	0	1	0.101977736	0.94313794	0	1	0.163	0.837	0.254523654112682	0.745476345887318	4435	0.8762768359480018	0.5512965050732808
39	0	1	0.0961119	0.9502368	0	1	0.066	0.934	0.0823066033079073	0.917693396692093	4150	1.2195243739351322	0.4706024096385542
40	1	0	0.10144934	0.9995036	0	1	0.011	0.989	0.0059143616162554	0.994085638383745	3150	8.028976741637308	0.532063492063492
41	0	1	0.10992382	0.93903905	0	1	0.162	0.838	0.0102483247133489	0.989751675286651	3138	0.8397767617603945	0.5551306564690885
42	0	1	0.0665102	0.96572113	0	1	0.215	0.785	0.142640464457439	0.857359535542561	2651	1.1812765064840467	0.4979253112033195
43	0	1	0.33731455	0.77925646	0	1	0.03	0.97	0.0215611982305535	0.978438801769447	1962	1.1572189010680412	0.4306829765545362
44	0	1	0.07348802	0.96070915	0	1	0.214	0.786	0.0057955741790393	0.994204425820961	1776	0.9109273246994126	0.4256756756756756
45	0	1	0.02221682	0.9964163	0	1	0.121	0.879	0.0130936093640854	0.986906390635915	1709	1.606819767427369	0.5763604447045055
46	1	0	0.022468325	0.99971366	0	1	0.039	0.961	0.0004586924041461	0.999541307595854	1342	8.215104812347743	0.5476900149031296
47	0	1	0.0014923629	0.9999643	0	1	0.125	0.875	0.122137574338811	0.877862425661189	1142	1.7279178003073232	0.6085814360770578
48	0	1	0.085454024	0.98992497	0	1	0.136	0.864	0.5	0.5	921	1.959850182949978	0.6047774158523345
49	1	0	0.44268578	0.9888209	0	1	0.666	0.334	0.5	0.5	836	14.127367467085628	0.5514354066985646
50	0	1	0.042030726	0.9960864	0	1	0.023	0.977	0.5	0.5	812	1.836337293206606	0.5701970443349754
51	1	0	0.1158509	0.9750092	0	1	0.425	0.575	0.5	0.5	811	2.2179214960720866	0.5092478421701603
52	0	1	0.18876936	0.962802	0	1	0.192	0.808	0.5	0.5	796	1.7820344177478822	0.5904522613065326
53	0	1	0.17322868	0.9079104	0	1	0.191	0.809	0.5	0.5	766	0.9355090515153708	0.4569190600522193
54	0	1	0.21062067	0.88531756	0	1	0.253	0.747	0.5	0.5	766	0.7585357789768348	0.4477806788511749
55	0	1	0.00258357	0.9999186	0	1	0.183	0.817	0.5	0.5	755	1.4680120622853807	0.5602649006622517
56	0	1	0.0029446334	0.9996357	0	1	0.237	0.763	0.5	0.5	739	0.8550867376953731	0.5466847090663058
57	0	1	0.0028818003	0.99965024	0	1	0.208	0.792	0.5	0.5	739	0.8716182197029686	0.5385656292286874
58	0	1	0.1042742	0.98784876	0	1	0.111	0.889	0.5	0.5	704	2.1768581004394374	0.5426136363636364
59	1	0	0.01885326	0.9935542	0	1	0.459	0.541	0.5	0.5	641	0.8341651975154477	0.4274570982839313
60	1	0	0.007902955	0.99801505	0	1	0.367	0.633	0.5	0.5	559	0.7770891043885236	0.4919499105545617
61	0	1	0.49814758	0.8583915	0	1	0.289	0.711	0.5	0.5	533	2.2409438534336403	0.4390243902439024
62	0	1	0.11958863	0.9545932	0	1	0.283	0.717	0.5	0.5	523	0.8906771797012445	0.4665391969407266
63	0	1	0.14825262	0.97547865	0	1	0.36	0.64	0.5	0.5	498	2.051837820223475	0.4899598393574297
64	0	1	0.45445484	0.9145999	0	1	0.087	0.913	0.5	0.5	487	2.1334253295524577	0.4948665297741273
65	0	1	0.0077034202	0.998725	0	1	0.196	0.804	0.5	0.5	486	0.8898476817831378	0.5946502057613169
66	0	1	0.0077562956	0.99858034	0	1	0.211	0.789	0.5	0.5	486	0.778270465738686	0.5925925925925926
67	1	0	0.11774425	0.97311836	0	1	0.225	0.775	0.5	0.5	446	2.258909089022924	0.5986547085201793
68	0	1	0.014043559	0.9965553	0	1	0.201	0.799	0.5	0.5	438	0.8635939643855127	0.5730593607305936
69	0	1	0.014496594	0.996464	0	1	0.185	0.815	0.5	0.5	438	0.8611033048402835	0.5844748858447488
70	0	1	0.12465756	0.97972536	0	1	0.304	0.696	0.5	0.5	421	1.7872193211837766	0.5843230403800475
71	1	0	0.0032790294	0.99954855	0	1	0.404	0.596	0.5	0.5	397	0.7182533432566897	0.4987405541561713
72	0	1	0.0929504	0.98269564	0	1	0.217	0.783	0.5	0.5	394	1.7228996627714137	0.5482233502538071
73	0	1	0.043853838	0.9851465	0	1	0.415	0.585	0.5	0.5	372	0.9639762072218864	0.3682795698924731
74	0	1	0.042793512	0.9900396	0	1	0.241	0.759	0.5	0.5	359	0.882581453283795	0.5292479108635098
75	0	1	0.040091515	0.9903041	0	1	0.237	0.763	0.5	0.5	359	0.8377517472605778	0.532033426183844
76	1	0	0.04532365	0.9970168	0	1	0.146	0.854	0.5	0.5	355	3.267918586613464	0.4563380281690141
77	0	1	0.002280731	0.9999417	0	1	0.308	0.692	0.5	0.5	339	1.7372307012155714	0.56047197640118
78	0	1	0.016657744	0.9986909	0	1	0.241	0.759	0.5	0.5	336	1.6951190627830173	0.5446428571428571
79	0	1	0.016176235	0.9976306	0	1	0.315	0.685	0.5	0.5	323	1.1103836726631873	0.4643962848297213
80	0	1	0.019391354	0.99564844	0	1	0.283	0.717	0.5	0.5	313	0.7983884974914114	0.4792332268370607
81	0	1	0.019647652	0.99531734	0	1	0.289	0.711	0.5	0.5	313	0.741930660078337	0.5111821086261981
82	0	1	0.010511817	0.99939626	0	1	0.261	0.739	0.5	0.5	308	1.5647536106039015	0.5357142857142857
83	0	1	0.20579268	0.9591625	0	1	0.319	0.681	0.5	0.5	306	1.920415462080818	0.4509803921568627
84	0	1	0.08150048	0.9902033	0	1	0.247	0.753	0.5	0.5	301	1.97783924223926	0.5514950166112956
85	0	1	0.10747551	0.98466855	0	1	0.342	0.658	0.5	0.5	301	2.1066669828730604	0.4651162790697674
86	0	1	0.06258084	0.9775076	0	1	0.453	0.547	0.5	0.5	296	1.024739636961844	0.304054054054054
87	1	0	0.0034390574	0.9995881	0	1	0.366	0.634	0.5	0.5	296	0.8015741211194655	0.5304054054054054
88	0	1	0.015629044	0.9960231	0	1	0.214	0.786	0.5	0.5	286	0.7594952243494753	0.583916083916084
89	0	1	0.15136869	0.9747819	0	1	0.284	0.716	0.5	0.5	282	2.0382648085974298	0.475177304964539
90	1	0	0.0048870086	0.9992298	0	1	0.354	0.646	0.5	0.5	278	0.8001861039457943	0.5
91	0	1	0.41746446	0.90388685	0	1	0.313	0.687	0.5	0.5	272	1.7929759934196192	0.5147058823529411
92	1	0	0.029569557	0.9981154	0	1	0.151	0.849	0.5	0.5	264	4.687551211575949	0.4734848484848485
93	1	0	0.31179532	0.99894476	0	1	0.245	0.755	0.5	0.5	256	13.725699885121964	0.515625
94	0	1	0.37672648	0.9245373	0	1	0.334	0.666	0.5	0.5	251	1.9254574233167256	0.4661354581673306
95	0	1	0.16469112	0.9398382	0	1	0.315	0.685	0.5	0.5	248	0.9463639955507523	0.4677419354838709
96	0	1	0.1672372	0.94027185	0	1	0.324	0.676	0.5	0.5	248	1.0225413591893155	0.4596774193548387
97	0	1	0.07328328	0.9889911	0	1	0.365	0.635	0.5	0.5	242	1.5507062907688087	0.512396694214876
98	1	0	0.51493365	0.9475844	0	1	0.698	0.302	0.5	0.5	242	4.095931855052196	0.5702479338842975
99	0	1	0.24691933	0.9455962	0	1	0.362	0.638	0.5	0.5	239	1.6686249425945052	0.4184100418410041
100	0	1	0.014610262	0.9955723	0	1	0.2	0.8	0.5	0.5	227	0.4877144547740614	0.5594713656387665
101	0	1	0.511586	0.8466707	0	1	0.37	0.63	0.5	0.5	220	2.1117630888816903	0.45
102	0	1	0.18396428	0.969401	0	1	0.343	0.657	0.5	0.5	213	1.7840074532658856	0.4929577464788732
103	0	1	0.25244117	0.9510255	0	1	0.399	0.601	0.5	0.5	210	2.0285382416255824	0.4380952380952381
104	1	0	0.18058978	0.9988537	0	1	0.299	0.701	0.5	0.5	207	13.45928594541879	0.463768115942029
105	0	1	0.0060322722	0.99972874	0	1	0.311	0.689	0.5	0.5	203	1.7531514301868585	0.5566502463054187
106	0	1	0.09159172	0.9908031	0	1	0.335	0.665	0.5	0.5	200	2.7271205966623864	0.515
107	1	0	0.15763375	0.9778291	0	1	0.41	0.59	0.5	0.5	186	2.468806714958481	0.5483870967741935
108	1	0	0.21970348	0.9396963	0	1	0.293	0.707	0.5	0.5	186	1.857120222768362	0.5268817204301075
109	0	1	0.01892703	0.9950238	0	1	0.302	0.698	0.5	0.5	184	0.7469487976142467	0.5815217391304348
110	0	1	0.05715661	0.99363065	0	1	0.333	0.667	0.5	0.5	183	1.9200970908172104	0.5519125683060109
111	0	1	0.1494985	0.9671774	0	1	0.396	0.604	0.5	0.5	182	1.4794322777479836	0.4945054945054945
112	1	0	0.020171525	0.9995053	0	1	0.374	0.626	0.5	0.5	176	6.942031258190182	0.4261363636363636
113	1	0	0.07372748	0.99041796	0	1	0.3	0.7	0.5	0.5	173	2.3510438735086554	0.4913294797687861
114	1	0	0.07062174	0.9906459	0	1	0.294	0.706	0.5	0.5	172	2.2998966819737614	0.4883720930232558
115	0	1	0.4543078	0.8868333	0	1	0.361	0.639	0.5	0.5	170	1.6641330922494568	0.5176470588235295
116	0	1	0.027217295	0.99783075	0	1	0.328	0.672	0.5	0.5	164	1.7039511581094913	0.4756097560975609
117	1	0	0.004195379	0.99946016	0	1	0.355	0.645	0.5	0.5	161	0.752571190813738	0.546583850931677
118	0	1	0.1367457	0.9810338	0	1	0.346	0.654	0.5	0.5	156	1.5638504757948923	0.5448717948717948
119	0	1	0.046450857	0.9919727	0	1	0.262	0.738	0.5	0.5	150	1.2740503258574722	0.5866666666666667
120	0	1	0.044687588	0.99603057	0	1	0.307	0.693	0.5	0.5	149	1.6430469519604554	0.5771812080536913
121	0	1	0.047289558	0.99393535	0	1	0.284	0.716	0.5	0.5	146	1.469318034203444	0.5205479452054794
122	1	0	0.0070894165	0.9988504	0	1	0.378	0.622	0.5	0.5	144	0.8060813867998065	0.5486111111111112
123	0	1	0.025429606	0.9958195	0	1	0.296	0.704	0.5	0.5	140	1.0729003294029418	0.5857142857142857
124	1	0	0.003572949	0.99960846	0	1	0.329	0.671	0.5	0.5	137	0.8370435336333691	0.5182481751824818
125	0	1	0.057713542	0.9957113	0	1	0.378	0.622	0.5	0.5	136	2.671654691485585	0.5882352941176471
126	1	0	0.0037804379	0.99955416	0	1	0.342	0.658	0.5	0.5	135	0.8186148187895818	0.5111111111111111
127	1	0	0.30306715	0.94001424	0	1	0.401	0.599	0.5	0.5	134	1.491300811928728	0.4850746268656716
128	0	1	0.28627786	0.9379475	0	1	0.388	0.612	0.5	0.5	134	1.243783397905665	0.5447761194029851
129	0	1	0.38652351	0.9255589	0	1	0.409	0.591	0.5	0.5	132	1.9244589937077248	0.5
130	1	0	0.023770407	0.9929439	0	1	0.378	0.622	0.5	0.5	131	0.7989929133378332	0.5114503816793893
131	1	0	0.108442046	0.97941136	0	1	0.52	0.48	0.5	0.5	128	1.960547567622642	0.5078125
132	1	0	0.0037861923	0.9995648	0	1	0.369	0.631	0.5	0.5	127	0.7599137321880776	0.5354330708661418
133	0	1	0.059718717	0.99362445	0	1	0.385	0.615	0.5	0.5	123	2.249325464251064	0.5609756097560976
134	0	1	0.1310853	0.95703006	0	1	0.413	0.587	0.5	0.5	121	1.0011736660821575	0.4380165289256198
135	0	1	0.34205776	0.87490803	0	1	0.406	0.594	0.5	0.5	115	1.078152372357012	0.4260869565217391
136	1	0	0.021933483	0.99661756	0	1	0.39	0.61	0.5	0.5	102	1.0751397572027392	0.4803921568627451
137	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	87	2.204125407982425	0.4827586206896552
138	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	85	0.7604784934221136	0.5176470588235295
139	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	82	3.8537866853786458	0.4024390243902439
140	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	81	1.4744033112575294	0.6049382716049383
141	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	73	3.535870237861951	0.5342465753424658
142	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	68	0.8299982158067336	0.5588235294117647
143	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	68	0.9430633302055964	0.5735294117647058
144	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	68	0.6543049256953548	0.5588235294117647
145	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	67	0.8464452319688823	0.6119402985074627
146	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	67	0.7404990722875573	0.5970149253731343
147	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	66	2.0358434543612853	0.6363636363636364
148	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	65	1.857120222768362	0.5692307692307692
149	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	65	2.4809568019573827	0.6
150	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	65	1.9088338951955024	0.5230769230769231
151	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	64	0.9359400439062407	0.5
152	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	64	2.1450231398695907	0.5
153	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	64	0.8286705859795811	0.484375
154	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	64	5.559845158042491	0.484375
155	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	61	0.8857846580380507	0.5245901639344263
156	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	61	0.8145907792808548	0.5081967213114754
157	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	59	5.824872991563971	0.3898305084745763
158	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	59	3.774257760308568	0.559322033898305
159	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	56	2.156993466223053	0.5535714285714286
160	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	53	1.500934249891493	0.6226415094339622
161	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	47	4.283652864976123	0.574468085106383
162	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	43	2.272542742794418	0.4186046511627907
163	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	43	5.729318296663524	0.4186046511627907
164	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	34	2.100817181628135	0.5294117647058824
165	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	33	8.836426908291536	0.5151515151515151
166	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	31	0.9887008762378314	0.5483870967741935
167	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	30	0.7159519981261416	0.5333333333333333
168	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	22	0.8240184671072746	0.7727272727272727
169	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	22	0.7934938100373088	0.6363636363636364
170	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	16	2.4566566279595805	0.5
171	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	15	1.6091826453089733	0.5333333333333333
172	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	11	1.0513507098594368	0.5454545454545454
173	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	11	1.189892022719631	0.4545454545454545
174	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	10	2.3067189233367813	0.7
175	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	10	5.761003817660659	0.5
176	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	9	1.793274872565047	0.6666666666666666
177	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	9	4.569818817768416	0.5555555555555556
178	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	9	11.345127491791862	0.5555555555555556
179	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	7	0.6216144777164939	0.2857142857142857
180	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	7	0.7961707276007031	0.5714285714285714
181	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	7	0.7232767029800244	0.4285714285714285
182	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	7	0.7399251376967003	0.0
183	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	7	2.201894643346264	0.4285714285714285
184	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	7	1.0756768733481452	0.4285714285714285
185	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	6	1.1759125456336197	0.5
186	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	0.8094643521995003	0.0
187	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	0.91318624461739	1.0
188	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	0.6055746302452176	1.0
189	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	0.8779921423478465	1.0
190	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	0.8218158577529285	0.0
191	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	0.8761295621661969	0.0
192	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	1.080526079193161	1.0
193	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	0.7906826134375631	1.0
194	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	1.0162302444807956	1.0
195	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	1.0571766874043642	0.0
196	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	1.4510799089596391	1.0
197	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	0.9294296764341023	0.0
198	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	1.117751693335248	1.0
199	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	1.0991388862642046	0.0
200	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	0.8945734375463466	1.0
201	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	0.9351820170881276	0.0
202	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	1.4270591219890854	1.0
203	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	1.1629279259038887	1.0
204	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	0.9883110338742304	1.0
205	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	1.1108146650540571	0.0
206	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	0.787299648037869	0.0
207	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	1.085602693083611	1.0
208	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	0.8345052266881442	0.0
209	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	5.002976999547414	1.0
210	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	1.173250085375682	0.0
211	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	0.9351820170881276	1.0
212	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	0.8778210448660438	0.0
213	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	1.0967413557280576	0.0
