contig	plasforest_pls	plasforest_chr	plasgraph2_pls	plasgraph2_chr	platon_pls	platon_chr	rfplasmid_pls	rfplasmid_chr	mlplasmid_pls	mlplasmid_chr	length
99	0	1	0.028844215	0.99144495	0	1	0.153	0.847	0.0004281906620614	0.999571809337939	1204
100	1	0	0.8609592	0.7077398	0	1	0.098	0.902	0.0065911721433603	0.99340882785664	1095
101	0	1	0.50644726	0.69430256	0	1	0.204	0.796	0.162569696003232	0.837430303996768	1067
102	0	1	0.02259591	0.99049234	0	1	0.351	0.649	0.171225406797085	0.828774593202915	1052
103	1	0	0.63744396	0.9046244	0	1	0.404	0.596	0.145742274690586	0.854257725309414	1013
104	1	0	0.76563156	0.6313822	0	1	0.654	0.346	0.5	0.5	996
105	0	1	0.024010753	0.99247646	0	1	0.195	0.805	0.5	0.5	975
106	0	1	0.037106674	0.989346	0	1	0.286	0.714	0.5	0.5	975
107	0	1	0.023285126	0.9934172	0	1	0.169	0.831	0.5	0.5	975
108	1	0	0.10333335	0.98637176	0	1	0.606	0.394	0.5	0.5	950
109	0	1	0.047446027	0.9772899	0	1	0.136	0.864	0.5	0.5	946
110	1	0	0.71106035	0.6776084	0	1	0.115	0.885	0.5	0.5	940
111	0	1	0.6483406	0.52298355	0	1	0.242	0.758	0.5	0.5	929
112	0	1	0.12069931	0.9390378	0	1	0.272	0.728	0.5	0.5	929
113	0	1	0.004419166	0.9998541	0	1	0.059	0.941	0.5	0.5	923
114	0	1	0.4329387	0.8991934	0	1	0.19	0.81	0.5	0.5	902
115	0	1	0.031731665	0.98656976	0	1	0.215	0.785	0.5	0.5	896
116	0	1	0.69443935	0.47413737	0	1	0.285	0.715	0.5	0.5	880
117	0	1	0.09593056	0.99169254	0	1	0.017	0.983	0.5	0.5	872
118	1	0	0.6219218	0.7385365	0	1	0.35	0.65	0.5	0.5	865
119	0	1	0.08921992	0.95653886	0	1	0.199	0.801	0.5	0.5	863
120	0	1	0.49969265	0.696288	0	1	0.475	0.525	0.5	0.5	859
121	0	1	0.03712549	0.9964433	0	1	0.0	1.0	0.5	0.5	848
122	1	0	0.26085368	0.9938736	0	1	0.351	0.649	0.5	0.5	810
123	0	1	0.54196864	0.6882893	0	1	0.198	0.802	0.5	0.5	791
124	0	1	0.85750866	0.28528288	0	1	0.443	0.557	0.5	0.5	756
125	0	1	0.116608836	0.97553045	0	1	0.217	0.783	0.5	0.5	755
126	0	1	0.43857998	0.85371625	0	1	0.301	0.699	0.5	0.5	748
127	0	1	0.17456049	0.96384203	0	1	0.269	0.731	0.5	0.5	723
128	0	1	0.5732435	0.6214827	0	1	0.461	0.539	0.5	0.5	721
129	0	1	0.23149231	0.9429682	0	1	0.332	0.668	0.5	0.5	697
130	0	1	0.00079628447	0.99998283	0	1	0.203	0.797	0.5	0.5	691
131	0	1	0.6550419	0.5167544	0	1	0.244	0.756	0.5	0.5	690
132	0	1	0.024264492	0.9924941	0	1	0.16	0.84	0.5	0.5	679
133	0	1	0.015847284	0.99714863	0	1	0.124	0.876	0.5	0.5	673
134	0	1	0.6675099	0.5768968	0	1	0.394	0.606	0.5	0.5	671
135	0	1	0.014117861	0.9970977	0	1	0.123	0.877	0.5	0.5	667
136	0	1	0.79725707	0.4306041	0	1	0.383	0.617	0.5	0.5	663
137	0	1	0.0020527756	0.99977684	0	1	0.281	0.719	0.5	0.5	662
138	0	1	0.044557575	0.9855269	0	1	0.171	0.829	0.5	0.5	660
139	0	1	0.22334231	0.88370943	0	1	0.252	0.748	0.5	0.5	658
140	0	1	0.09445257	0.9580039	0	1	0.174	0.826	0.5	0.5	650
141	0	1	0.15502816	0.9475026	0	1	0.17	0.83	0.5	0.5	641
142	0	1	0.3033387	0.83830917	0	1	0.375	0.625	0.5	0.5	623
143	1	0	0.91667086	0.8625324	0	1	0.545	0.455	0.5	0.5	618
144	0	1	0.062411107	0.9777584	0	1	0.19	0.81	0.5	0.5	614
145	0	1	0.06413168	0.977368	0	1	0.166	0.834	0.5	0.5	614
146	0	1	0.15579563	0.9364573	0	1	0.137	0.863	0.5	0.5	604
147	1	0	0.008567314	0.99976015	0	1	0.258	0.742	0.5	0.5	602
148	0	1	0.92240524	0.859625	0	1	0.33	0.67	0.5	0.5	601
149	0	1	0.020785201	0.99327874	0	1	0.284	0.716	0.5	0.5	592
150	0	1	0.008764735	0.9998528	0	1	0.245	0.755	0.5	0.5	582
151	0	1	0.1848354	0.94015193	0	1	0.219	0.781	0.5	0.5	571
152	0	1	0.104453556	0.9546793	0	1	0.205	0.795	0.5	0.5	571
153	0	1	0.057386853	0.99449235	0	1	0.122	0.878	0.5	0.5	569
154	1	0	0.015692236	0.9994319	0	1	0.365	0.635	0.5	0.5	566
155	0	1	0.11992006	0.9429867	0	1	0.263	0.737	0.5	0.5	565
156	0	1	0.12352398	0.9407755	0	1	0.296	0.704	0.5	0.5	565
157	0	1	0.85635877	0.3940825	0	1	0.121	0.879	0.5	0.5	560
158	1	0	0.6312635	0.9635216	0	1	0.768	0.232	0.5	0.5	559
159	0	1	0.65402603	0.5223626	0	1	0.286	0.714	0.5	0.5	556
160	0	1	0.062301043	0.9946989	0	1	0.197	0.803	0.5	0.5	554
161	1	0	0.6228345	0.6074527	0	1	0.27	0.73	0.5	0.5	536
162	1	0	0.07169732	0.9957516	0	1	0.344	0.656	0.5	0.5	530
163	0	1	0.076746024	0.9911909	0	1	0.253	0.747	0.5	0.5	527
164	0	1	0.054415032	0.98905444	0	1	0.101	0.899	0.5	0.5	527
165	0	1	0.718362	0.4518982	0	1	0.361	0.639	0.5	0.5	525
166	0	1	0.04659054	0.9889773	0	1	0.268	0.732	0.5	0.5	512
167	1	0	0.020527745	0.9951552	0	1	0.186	0.814	0.5	0.5	505
168	0	1	0.1629153	0.96637785	0	1	0.114	0.886	0.5	0.5	499
169	0	1	0.06706849	0.9946085	0	1	0.291	0.709	0.5	0.5	497
170	0	1	0.42564353	0.9431528	0	1	0.308	0.692	0.5	0.5	487
171	1	0	0.18377301	0.97747153	0	1	0.433	0.567	0.5	0.5	476
172	0	1	0.10367382	0.98503983	0	1	0.226	0.774	0.5	0.5	474
173	1	0	0.061767675	0.995992	0	1	0.249	0.751	0.5	0.5	469
174	0	1	0.18993898	0.92652476	0	1	0.348	0.652	0.5	0.5	462
175	0	1	0.11697116	0.98704934	0	1	0.238	0.762	0.5	0.5	456
176	0	1	0.64674985	0.73035073	0	1	0.247	0.753	0.5	0.5	453
177	0	1	0.033115923	0.9902679	0	1	0.231	0.769	0.5	0.5	452
178	0	1	0.3156235	0.83459663	0	1	0.319	0.681	0.5	0.5	450
179	0	1	0.82400775	0.51258254	0	1	0.308	0.692	0.5	0.5	450
180	0	1	0.13694985	0.984637	0	1	0.207	0.793	0.5	0.5	443
181	1	0	0.010106609	0.99977374	0	1	0.421	0.579	0.5	0.5	439
182	0	1	0.009976703	0.9984075	0	1	0.155	0.845	0.5	0.5	436
183	0	1	0.009748093	0.99845433	0	1	0.154	0.846	0.5	0.5	436
184	0	1	0.14897327	0.98267186	0	1	0.276	0.724	0.5	0.5	432
185	0	1	0.580706	0.7935587	0	1	0.392	0.608	0.5	0.5	430
186	1	0	0.77521884	0.61360925	0	1	0.435	0.565	0.5	0.5	428
187	0	1	0.44268224	0.89267707	0	1	0.253	0.747	0.5	0.5	424
188	0	1	0.19615194	0.96552396	0	1	0.215	0.785	0.5	0.5	423
189	0	1	0.029497536	0.9906919	0	1	0.372	0.628	0.5	0.5	419
190	0	1	0.10804283	0.97578657	0	1	0.295	0.705	0.5	0.5	402
191	0	1	0.07074534	0.99269533	0	1	0.24	0.76	0.5	0.5	398
192	0	1	0.08783743	0.96716166	0	1	0.208	0.792	0.5	0.5	397
193	1	0	0.026865395	0.9991037	0	1	0.34	0.66	0.5	0.5	394
194	1	0	0.005666212	0.9998878	0	1	0.333	0.667	0.5	0.5	390
195	0	1	0.77313435	0.39028588	0	1	0.176	0.824	0.5	0.5	387
196	0	1	0.8564236	0.31131905	0	1	0.201	0.799	0.5	0.5	387
197	1	0	0.11235457	0.98091215	0	1	0.246	0.754	0.5	0.5	385
198	0	1	0.028380383	0.99403393	0	1	0.226	0.774	0.5	0.5	379
199	0	1	0.102551095	0.9784745	0	1	0.198	0.802	0.5	0.5	378
200	1	0	0.18851124	0.95444894	0	1	0.326	0.674	0.5	0.5	371
201	0	1	0.058252033	0.98740953	0	1	0.281	0.719	0.5	0.5	370
202	0	1	0.17385401	0.93419373	0	1	0.259	0.741	0.5	0.5	364
203	0	1	0.18626422	0.93430567	0	1	0.249	0.751	0.5	0.5	363
204	1	0	0.022960521	0.9945642	0	1	0.273	0.727	0.5	0.5	363
205	0	1	0.32799065	0.83558667	0	1	0.246	0.754	0.5	0.5	361
206	0	1	0.12789595	0.9833587	0	1	0.264	0.736	0.5	0.5	361
207	0	1	0.5490049	0.9835019	0	1	0.336	0.664	0.5	0.5	356
208	1	0	0.049711123	0.9973699	0	1	0.257	0.743	0.5	0.5	335
209	1	0	0.012817599	0.9996337	0	1	0.392	0.608	0.5	0.5	332
210	0	1	0.011122984	0.9998151	0	1	0.327	0.673	0.5	0.5	330
211	0	1	0.051864266	0.9828695	0	1	0.159	0.841	0.5	0.5	328
212	0	1	0.084298864	0.98574007	0	1	0.147	0.853	0.5	0.5	328
213	0	1	0.26197118	0.8898501	0	1	0.158	0.842	0.5	0.5	326
214	0	1	0.727349	0.43719682	0	1	0.226	0.774	0.5	0.5	325
215	1	0	0.110759504	0.95237577	0	1	0.289	0.711	0.5	0.5	318
216	0	1	0.6495825	0.5245184	0	1	0.308	0.692	0.5	0.5	315
217	0	1	0.1136027	0.9848844	0	1	0.328	0.672	0.5	0.5	312
218	0	1	0.04723715	0.9974413	0	1	0.27	0.73	0.5	0.5	305
219	0	1	0.16926345	0.96362877	0	1	0.293	0.707	0.5	0.5	305
220	0	1	0.015815645	0.9971484	0	1	0.215	0.785	0.5	0.5	305
221	1	0	0.28644952	0.9432801	0	1	0.35	0.65	0.5	0.5	291
222	1	0	0.14729147	0.9855516	0	1	0.353	0.647	0.5	0.5	290
223	0	1	0.5772482	0.866043	0	1	0.348	0.652	0.5	0.5	287
224	0	1	0.12130165	0.9739121	0	1	0.291	0.709	0.5	0.5	284
225	0	1	0.25456464	0.8718129	0	1	0.204	0.796	0.5	0.5	283
226	0	1	0.009847381	0.9981924	0	1	0.251	0.749	0.5	0.5	282
227	1	0	0.22679844	0.9457562	0	1	0.18	0.82	0.5	0.5	280
228	0	1	0.27399325	0.9479975	0	1	0.286	0.714	0.5	0.5	276
229	0	1	0.7515267	0.46818206	0	1	0.313	0.687	0.5	0.5	271
230	0	1	0.07774116	0.9890168	0	1	0.42	0.58	0.5	0.5	268
231	0	1	0.06237396	0.9935571	0	1	0.38	0.62	0.5	0.5	260
232	1	0	0.1661571	0.9653686	0	1	0.424	0.576	0.5	0.5	256
233	0	1	0.17223543	0.97818935	0	1	0.296	0.704	0.5	0.5	254
234	0	1	0.091779314	0.981947	0	1	0.371	0.629	0.5	0.5	253
235	0	1	0.03375077	0.9976754	0	1	0.278	0.722	0.5	0.5	248
236	0	1	0.19623883	0.9049463	0	1	0.201	0.799	0.5	0.5	247
237	1	0	0.11804926	0.9913652	0	1	0.399	0.601	0.5	0.5	245
238	1	0	0.079789065	0.98840094	0	1	0.391	0.609	0.5	0.5	244
239	0	1	0.014128941	0.996677	0	1	0.418	0.582	0.5	0.5	238
240	0	1	0.060730685	0.9951354	0	1	0.282	0.718	0.5	0.5	235
241	0	1	0.76229525	0.4519998	0	1	0.371	0.629	0.5	0.5	234
242	1	0	0.036378443	0.99872804	0	1	0.361	0.639	0.5	0.5	232
243	0	1	0.16892336	0.9756238	0	1	0.296	0.704	0.5	0.5	232
244	0	1	0.2242367	0.88604856	0	1	0.355	0.645	0.5	0.5	231
245	0	1	0.31628552	0.85689926	0	1	0.288	0.712	0.5	0.5	231
246	0	1	0.3969191	0.8635234	0	1	0.296	0.704	0.5	0.5	231
247	0	1	0.54227173	0.70185745	0	1	0.303	0.697	0.5	0.5	230
248	1	0	0.15933813	0.98018026	0	1	0.371	0.629	0.5	0.5	226
249	1	0	0.04205269	0.99885607	0	1	0.165	0.835	0.5	0.5	225
250	1	0	0.008241036	0.99982464	0	1	0.365	0.635	0.5	0.5	223
251	0	1	0.107765235	0.9552003	0	1	0.305	0.695	0.5	0.5	222
252	0	1	0.11253146	0.95293075	0	1	0.317	0.683	0.5	0.5	222
253	0	1	0.051744558	0.9928278	0	1	0.18	0.82	0.5	0.5	219
254	1	0	0.5088444	0.84804654	0	1	0.34	0.66	0.5	0.5	217
255	1	0	0.34628302	0.9316755	0	1	0.354	0.646	0.5	0.5	216
256	0	1	0.008932501	0.9997259	0	1	0.259	0.741	0.5	0.5	213
257	0	1	0.102685355	0.978219	0	1	0.382	0.618	0.5	0.5	211
258	0	1	0.1013171	0.9845514	0	1	0.236	0.764	0.5	0.5	210
259	1	0	0.3936687	0.9203397	0	1	0.345	0.655	0.5	0.5	206
260	0	1	0.027002383	0.9977871	0	1	0.321	0.679	0.5	0.5	205
261	0	1	0.11797014	0.9820192	0	1	0.337	0.663	0.5	0.5	204
262	0	1	0.048490644	0.9876442	0	1	0.284	0.716	0.5	0.5	204
263	0	1	0.6458353	0.6765527	0	1	0.298	0.702	0.5	0.5	202
264	1	0	0.20529723	0.9357861	0	1	0.253	0.747	0.5	0.5	202
265	0	1	0.35874262	0.9041981	0	1	0.37	0.63	0.5	0.5	202
266	1	0	0.7998989	0.7553507	0	1	0.396	0.604	0.5	0.5	199
267	0	1	0.71975064	0.6399684	0	1	0.297	0.703	0.5	0.5	196
268	0	1	0.011829178	0.9976666	0	1	0.415	0.585	0.5	0.5	195
269	1	0	0.6770377	0.7388673	0	1	0.316	0.684	0.5	0.5	192
270	1	0	0.8179091	0.4259244	0	1	0.404	0.596	0.5	0.5	191
271	0	1	0.5330925	0.7674615	0	1	0.38	0.62	0.5	0.5	190
272	1	0	0.6718715	0.8483084	0	1	0.343	0.657	0.5	0.5	190
273	1	0	0.7089733	0.92716813	0	1	0.399	0.601	0.5	0.5	190
274	0	1	0.04291129	0.99673176	0	1	0.388	0.612	0.5	0.5	187
275	1	0	0.32549623	0.9379809	0	1	0.287	0.713	0.5	0.5	185
276	1	0	0.3228186	0.8974209	0	1	0.353	0.647	0.5	0.5	185
277	1	0	0.29850173	0.89678586	0	1	0.365	0.635	0.5	0.5	185
278	0	1	0.5881151	0.7317352	0	1	0.394	0.606	0.5	0.5	184
279	0	1	0.2305214	0.9309447	0	1	0.288	0.712	0.5	0.5	182
280	0	1	0.43640444	0.80136675	0	1	0.359	0.641	0.5	0.5	176
281	1	0	0.7984434	0.9871528	0	1	0.351	0.649	0.5	0.5	174
282	0	1	0.734381	0.68063956	0	1	0.314	0.686	0.5	0.5	172
283	0	1	0.049024362	0.99705255	0	1	0.326	0.674	0.5	0.5	171
284	1	0	0.3669372	0.9191363	0	1	0.415	0.585	0.5	0.5	171
285	0	1	0.016206553	0.9996011	0	1	0.312	0.688	0.5	0.5	171
286	0	1	0.6784802	0.7229958	0	1	0.325	0.675	0.5	0.5	169
287	0	1	0.09613795	0.9633205	0	1	0.344	0.656	0.5	0.5	168
288	0	1	0.080599226	0.9707072	0	1	0.317	0.683	0.5	0.5	168
289	1	0	0.005556702	0.99989057	0	1	0.326	0.674	0.5	0.5	167
290	0	1	0.7321327	0.6742356	0	1	0.316	0.684	0.5	0.5	167
291	1	0	0.28679103	0.93757176	0	1	0.343	0.657	0.5	0.5	164
292	0	1	0.15063523	0.96933174	0	1	0.363	0.637	0.5	0.5	164
293	0	1	0.06950273	0.9924323	0	1	0.342	0.658	0.5	0.5	160
294	1	0	0.7140881	0.62798345	0	1	0.313	0.687	0.5	0.5	159
295	0	1	0.074647255	0.99405146	0	1	0.317	0.683	0.5	0.5	159
296	1	0	0.9142449	0.8618978	0	1	0.362	0.638	0.5	0.5	159
297	1	0	0.5975613	0.6530831	0	1	0.297	0.703	0.5	0.5	158
298	0	1	0.091981314	0.9909703	0	1	0.335	0.665	0.5	0.5	158
299	1	0	0.6104226	0.6242235	0	1	0.273	0.727	0.5	0.5	158
300	1	0	0.24568246	0.9656598	0	1	0.327	0.673	0.5	0.5	157
301	0	1	0.043240223	0.9961773	0	1	0.362	0.638	0.5	0.5	155
302	0	1	0.077683076	0.9795475	0	1	0.256	0.744	0.5	0.5	152
303	0	1	0.08673742	0.96767324	0	1	0.376	0.624	0.5	0.5	151
304	0	1	0.08296232	0.9685849	0	1	0.362	0.638	0.5	0.5	151
305	0	1	0.040795073	0.9963299	0	1	0.327	0.673	0.5	0.5	149
306	0	1	0.27166322	0.86285627	0	1	0.225	0.775	0.5	0.5	148
307	1	0	0.21710971	0.9751476	0	1	0.27	0.73	0.5	0.5	146
308	0	1	0.08848791	0.991288	0	1	0.327	0.673	0.5	0.5	145
309	0	1	0.06741789	0.99421734	0	1	0.295	0.705	0.5	0.5	145
310	1	0	0.20823021	0.9639623	0	1	0.391	0.609	0.5	0.5	145
311	0	1	0.08113731	0.99511987	0	1	0.271	0.729	0.5	0.5	143
312	0	1	0.11585794	0.9878794	0	1	0.294	0.706	0.5	0.5	143
313	1	0	0.19477715	0.918115	0	1	0.418	0.582	0.5	0.5	142
314	1	0	0.19376853	0.9192383	0	1	0.405	0.595	0.5	0.5	142
315	0	1	0.3295154	0.8880976	0	1	0.384	0.616	0.5	0.5	141
316	1	0	0.15536499	0.9748628	0	1	0.289	0.711	0.5	0.5	141
317	1	0	0.16165431	0.9777688	0	1	0.404	0.596	0.5	0.5	137
318	0	1	0.88435507	0.38960615	0	1	0.39	0.61	0.5	0.5	136
319	0	1	0.14011766	0.9799818	0	1	0.318	0.682	0.5	0.5	136
320	1	0	0.695967	0.66757125	0	1	0.326	0.674	0.5	0.5	135
