contig	plasforest_pls	plasforest_chr	plasgraph2_pls	plasgraph2_chr	platon_pls	platon_chr	rfplasmid_pls	rfplasmid_chr
49	0	1	0.14056063	0.9082061	0	1	0.407	0.593
50	0	1	0.07620657	0.9534489	0	1	0.124	0.876
51	1	0	0.075500645	0.95302093	1	0	0.776	0.224
52	0	1	0.08292501	0.94987303	0	1	0.097	0.903
53	0	1	0.05452394	0.969839	0	1	0.027	0.973
54	0	1	0.5882485	0.5848501	0	1	0.201	0.799
55	0	1	0.05089318	0.9826226	0	1	0.206	0.794
56	1	0	0.09696441	0.94197536	1	0	0.836	0.164
57	0	1	0.10827084	0.9340942	0	1	0.233	0.767
58	0	1	0.10097309	0.9399164	0	1	0.048	0.952
59	0	1	0.10442278	0.93664545	0	1	0.19	0.81
60	1	0	0.051286843	0.97209585	0	1	0.569	0.431
61	0	1	0.5667388	0.6195782	0	1	0.201	0.799
62	0	1	0.050784267	0.97195435	0	1	0.117	0.883
63	0	1	0.05633577	0.9677645	0	1	0.163	0.837
64	0	1	0.96774626	0.09101839	0	1	0.227	0.773
65	1	0	0.094684675	0.94635874	1	0	0.953	0.047
66	1	0	0.060189497	0.97069645	1	0	0.874	0.126
67	0	1	0.041640077	0.97740793	0	1	0.065	0.935
68	0	1	0.46576068	0.8975676	0	1	0.025	0.975
69	1	0	0.09068285	0.9473033	1	0	0.915	0.085
70	0	1	0.09958954	0.94597805	0	1	0.156	0.844
71	0	1	0.06383814	0.9667934	0	1	0.065	0.935
72	0	1	0.68893635	0.4609007	0	1	0.308	0.692
73	1	0	0.04568991	0.9974394	0	1	0.023	0.977
74	0	1	0.5803359	0.5951721	0	1	0.196	0.804
75	1	0	0.4750205	0.98649526	0	1	0.445	0.555
76	1	0	0.4916031	0.9871964	0	1	0.032	0.968
77	0	1	0.5944308	0.5778254	0	1	0.201	0.799
78	0	1	0.13711584	0.9170618	0	1	0.123	0.877
79	0	1	0.99992585	0.0074597504	1	0	0.304	0.696
80	1	0	0.15708405	0.9048388	1	0	0.997	0.003
81	1	0	0.09793668	0.97437644	1	0	0.999	0.001
82	1	0	0.078968324	0.955691	0	1	0.528	0.472
83	0	1	0.07139177	0.9916158	0	1	0.123	0.877
84	1	0	0.057102185	0.9967526	0	1	0.007	0.993
85	0	1	0.029165043	0.98913115	0	1	0.215	0.785
86	1	0	0.08792781	0.98707294	0	1	0.358	0.642
87	0	1	0.2091403	0.8738183	0	1	0.303	0.697
88	0	1	0.107624516	0.9961082	0	1	0.115	0.885
89	1	0	0.1279075	0.922454	1	0	0.667	0.333
90	0	1	0.7372063	0.79106176	0	1	0.344	0.656
91	0	1	0.052652184	0.99654937	0	1	0.087	0.913
92	1	0	0.11255914	0.99260783	0	1	1.0	0.0
93	0	1	0.028752003	0.99262893	0	1	0.202	0.798
94	0	1	0.19673379	0.96795106	0	1	0.271	0.729
95	0	1	0.6767303	0.49601838	0	1	0.207	0.793
96	0	1	0.13359597	0.93465984	0	1	0.369	0.631
97	1	0	0.07655997	0.9666853	0	1	0.318	0.682
98	0	1	0.054378174	0.978168	0	1	0.396	0.604
99	0	1	0.09644635	0.98794997	0	1	0.084	0.916
100	0	1	0.19505695	0.96762156	0	1	0.259	0.741
101	0	1	0.67626333	0.49769598	0	1	0.358	0.642
102	0	1	0.51971424	0.7177371	0	1	0.379	0.621
103	0	1	0.02989687	0.99285257	0	1	0.205	0.795
104	0	1	0.04021819	0.98944265	0	1	0.275	0.725
105	0	1	0.13109858	0.9750086	0	1	0.262	0.738
106	0	1	0.029924588	0.99413955	0	1	0.131	0.869
107	0	1	0.0293174	0.99422127	0	1	0.147	0.853
108	0	1	0.043089908	0.9978988	0	1	0.161	0.839
109	0	1	0.09970647	0.9804921	0	1	0.253	0.747
110	0	1	0.038781334	0.99685425	0	1	0.141	0.859
111	0	1	0.04625902	0.995912	0	1	0.241	0.759
112	1	0	0.6370258	0.61713856	0	1	0.271	0.729
113	0	1	0.05576503	0.9865629	0	1	0.203	0.797
114	0	1	0.08198964	0.99053645	0	1	0.245	0.755
115	1	0	0.31116912	0.98416805	0	1	0.914	0.086
116	0	1	0.16227905	0.90480626	0	1	0.349	0.651
117	0	1	0.030351395	0.9927204	0	1	0.226	0.774
118	0	1	0.06636002	0.9925214	0	1	0.234	0.766
119	0	1	0.04790332	0.98915976	0	1	0.237	0.763
120	0	1	0.080928005	0.9790104	0	1	0.2	0.8
121	0	1	0.07177225	0.97958827	0	1	0.218	0.782
122	0	1	0.076281704	0.992531	0	1	0.33	0.67
123	0	1	0.5395444	0.82803786	0	1	0.404	0.596
124	0	1	0.036677107	0.9924883	0	1	0.236	0.764
125	0	1	0.01453043	0.9983113	0	1	0.245	0.755
126	0	1	0.0124833025	0.9983562	0	1	0.231	0.769
127	0	1	0.18492335	0.9146298	0	1	0.3	0.7
128	0	1	0.18175174	0.91776985	0	1	0.301	0.699
129	0	1	0.21672505	0.9701938	0	1	0.303	0.697
130	1	0	0.0566272	0.9933934	0	1	0.267	0.733
131	1	0	0.12208643	0.97387046	0	1	0.13	0.87
132	1	0	0.064136215	0.9707147	0	1	0.367	0.633
133	1	0	0.04292312	0.99655366	0	1	0.389	0.611
134	1	0	0.46171784	0.87727094	0	1	0.433	0.567
135	0	1	0.0639122	0.9935055	0	1	0.319	0.681
136	0	1	0.077983804	0.989565	0	1	0.307	0.693
137	0	1	0.14040852	0.9862218	0	1	0.282	0.718
138	0	1	0.07964038	0.99329233	0	1	0.281	0.719
139	0	1	0.030863445	0.9945388	0	1	0.248	0.752
140	0	1	0.05964345	0.98845613	0	1	0.238	0.762
141	0	1	0.0803891	0.9872267	0	1	0.347	0.653
142	0	1	0.108199194	0.9929131	0	1	0.339	0.661
143	1	0	0.15415351	0.9868246	0	1	0.629	0.371
144	0	1	0.02391528	0.99915504	0	1	0.269	0.731
145	0	1	0.23741747	0.9662918	0	1	0.369	0.631
146	0	1	0.13986371	0.97987044	0	1	0.247	0.753
147	0	1	0.08942179	0.98715866	0	1	0.273	0.727
148	1	0	0.7791858	0.43069002	0	1	0.39	0.61
149	1	0	0.1718644	0.97163576	0	1	0.364	0.636
150	0	1	0.19843233	0.9614802	0	1	0.353	0.647
151	0	1	0.13918096	0.982146	0	1	0.382	0.618
152	0	1	0.11601802	0.98153716	0	1	0.245	0.755
153	0	1	0.10383644	0.98695457	0	1	0.36	0.64
154	0	1	0.1068091	0.9876739	0	1	0.319	0.681
155	1	0	0.59988993	0.74391323	0	1	0.318	0.682
156	1	0	0.09523958	0.9907707	0	1	0.379	0.621
157	0	1	0.06348463	0.9953705	0	1	0.348	0.652
158	0	1	0.28180468	0.9622865	0	1	0.358	0.642
159	0	1	0.04272414	0.99674094	0	1	0.269	0.731
160	0	1	0.054184012	0.9972768	0	1	0.331	0.669
161	0	1	0.04870918	0.99174714	0	1	0.35	0.65
162	0	1	0.063286096	0.99633026	0	1	0.252	0.748
163	0	1	0.055771854	0.9923297	0	1	0.427	0.573
164	0	1	0.08076516	0.9793398	0	1	0.308	0.692
165	0	1	0.092044234	0.97903633	0	1	0.318	0.682
166	0	1	0.10088776	0.98828363	0	1	0.309	0.691
167	1	0	0.042589534	0.99734175	0	1	0.29	0.71
168	0	1	0.03381305	0.9895535	0	1	0.307	0.693
169	1	0	0.10955751	0.9907676	0	1	0.344	0.656
170	0	1	0.74408895	0.63878626	0	1	0.371	0.629
171	0	1	0.071452014	0.97399676	0	1	0.371	0.629
172	0	1	0.066737734	0.9774105	0	1	0.339	0.661
173	0	1	0.030598523	0.9945445	0	1	0.289	0.711
174	0	1	0.05868161	0.9812957	0	1	0.294	0.706
175	0	1	0.026737813	0.99419236	0	1	0.356	0.644
176	0	1	0.02926453	0.9940453	0	1	0.361	0.639
177	1	0	0.060788978	0.9978229	0	1	0.16	0.84
178	0	1	0.06714502	0.99365926	0	1	0.33	0.67
179	1	0	0.13648567	0.9826669	0	1	0.339	0.661
180	0	1	0.09613956	0.9890412	0	1	0.36	0.64
181	0	1	0.03295095	0.9975891	0	1	0.359	0.641
182	0	1	0.016207447	0.999545	0	1	0.326	0.674
183	1	0	0.05165145	0.9962143	0	1	0.315	0.685
184	1	0	0.077506274	0.99811894	0	1	0.378	0.622
185	0	1	0.027030291	0.997383	0	1	0.369	0.631
186	0	1	0.046196926	0.98330116	0	1	0.397	0.603
187	0	1	0.03531529	0.99657667	0	1	0.329	0.671
188	0	1	0.5672568	0.7572756	0	1	0.392	0.608
189	0	1	0.116332985	0.99923086	0	1	0.341	0.659
190	0	1	0.12619905	0.98415804	0	1	0.375	0.625
191	0	1	0.05069909	0.9947727	0	1	0.33	0.67
192	0	1	0.17925201	0.9719831	0	1	0.372	0.628
193	0	1	0.033505302	0.9978977	0	1	0.338	0.662
194	0	1	0.3369229	0.91467285	0	1	0.41	0.59
195	0	1	0.10574726	0.9885452	0	1	0.318	0.682
196	0	1	0.045432236	0.99729955	0	1	0.33	0.67
197	0	1	0.2292248	0.9491107	0	1	0.367	0.633
198	0	1	0.09582481	0.98524034	0	1	0.357	0.643
199	1	0	0.72543776	0.73076105	0	1	0.458	0.542
200	0	1	0.21692792	0.9223805	0	1	0.33	0.67
201	0	1	0.029935846	0.99792385	0	1	0.329	0.671
202	0	1	0.029472277	0.9960443	0	1	0.32	0.68
203	0	1	0.16696802	0.95786387	0	1	0.385	0.615
204	0	1	0.15109204	0.96951365	0	1	0.378	0.622
205	0	1	0.0680471	0.98245823	0	1	0.338	0.662
206	0	1	0.08559174	0.9816915	0	1	0.321	0.679
207	0	1	0.08363458	0.99294746	0	1	0.341	0.659
208	0	1	0.117470026	0.96602726	0	1	0.369	0.631
209	0	1	0.13088018	0.9628197	0	1	0.392	0.608
210	0	1	0.045094173	0.99038714	0	1	0.373	0.627
211	0	1	0.5	0.5	0	1	0.5	0.5
212	1	0	0.5	0.5	0	1	0.5	0.5
213	0	1	0.5	0.5	0	1	0.5	0.5
214	0	1	0.5	0.5	0	1	0.5	0.5
215	0	1	0.5	0.5	0	1	0.5	0.5
216	0	1	0.5	0.5	0	1	0.5	0.5
217	1	0	0.5	0.5	0	1	0.5	0.5
218	1	0	0.5	0.5	0	1	0.5	0.5
219	0	1	0.5	0.5	0	1	0.5	0.5
220	0	1	0.5	0.5	0	1	0.5	0.5
221	0	1	0.5	0.5	0	1	0.5	0.5
222	0	1	0.5	0.5	0	1	0.5	0.5
223	0	1	0.5	0.5	0	1	0.5	0.5
224	0	1	0.5	0.5	0	1	0.5	0.5
225	0	1	0.5	0.5	0	1	0.5	0.5
226	0	1	0.5	0.5	0	1	0.5	0.5
227	0	1	0.5	0.5	0	1	0.5	0.5
228	1	0	0.5	0.5	0	1	0.5	0.5
229	1	0	0.5	0.5	0	1	0.5	0.5
230	1	0	0.5	0.5	0	1	0.5	0.5
231	1	0	0.5	0.5	0	1	0.5	0.5
232	0	1	0.5	0.5	0	1	0.5	0.5
233	0	1	0.5	0.5	0	1	0.5	0.5
234	0	1	0.5	0.5	0	1	0.5	0.5
235	0	1	0.5	0.5	0	1	0.5	0.5
236	0	1	0.5	0.5	0	1	0.5	0.5
237	0	1	0.5	0.5	0	1	0.5	0.5
238	0	1	0.5	0.5	0	1	0.5	0.5
239	0	1	0.5	0.5	0	1	0.5	0.5
240	0	1	0.5	0.5	0	1	0.5	0.5
241	0	1	0.5	0.5	0	1	0.5	0.5
242	0	1	0.5	0.5	0	1	0.5	0.5
243	0	1	0.5	0.5	0	1	0.5	0.5
244	0	1	0.5	0.5	0	1	0.5	0.5
245	0	1	0.5	0.5	0	1	0.5	0.5
246	0	1	0.5	0.5	0	1	0.5	0.5
247	1	0	0.5	0.5	0	1	0.5	0.5
248	1	0	0.5	0.5	0	1	0.5	0.5
249	0	1	0.5	0.5	0	1	0.5	0.5
250	0	1	0.5	0.5	0	1	0.5	0.5
251	0	1	0.5	0.5	0	1	0.5	0.5
252	0	1	0.5	0.5	0	1	0.5	0.5
253	0	1	0.5	0.5	0	1	0.5	0.5
254	0	1	0.5	0.5	0	1	0.5	0.5
255	0	1	0.5	0.5	0	1	0.5	0.5
256	0	1	0.5	0.5	0	1	0.5	0.5
257	1	0	0.5	0.5	0	1	0.5	0.5
258	0	1	0.5	0.5	0	1	0.5	0.5
259	0	1	0.5	0.5	0	1	0.5	0.5
260	0	1	0.5	0.5	0	1	0.5	0.5
261	1	0	0.5	0.5	0	1	0.5	0.5
262	0	1	0.5	0.5	0	1	0.5	0.5
263	0	1	0.5	0.5	0	1	0.5	0.5
264	0	1	0.5	0.5	0	1	0.5	0.5
265	0	1	0.5	0.5	0	1	0.5	0.5
266	0	1	0.5	0.5	0	1	0.5	0.5
267	0	1	0.5	0.5	0	1	0.5	0.5
268	0	1	0.5	0.5	0	1	0.5	0.5
269	0	1	0.5	0.5	0	1	0.5	0.5
270	0	1	0.5	0.5	0	1	0.5	0.5
271	1	0	0.5	0.5	0	1	0.5	0.5
272	0	1	0.5	0.5	0	1	0.5	0.5
273	0	1	0.5	0.5	0	1	0.5	0.5
274	0	1	0.5	0.5	0	1	0.5	0.5
275	0	1	0.5	0.5	0	1	0.5	0.5
276	0	1	0.5	0.5	0	1	0.5	0.5
277	0	1	0.5	0.5	0	1	0.5	0.5
278	0	1	0.5	0.5	0	1	0.5	0.5
279	0	1	0.5	0.5	0	1	0.5	0.5
280	0	1	0.5	0.5	0	1	0.5	0.5
281	0	1	0.5	0.5	0	1	0.5	0.5
282	0	1	0.5	0.5	0	1	0.5	0.5
283	0	1	0.5	0.5	0	1	0.5	0.5
284	0	1	0.5	0.5	0	1	0.5	0.5
285	0	1	0.5	0.5	0	1	0.5	0.5
286	0	1	0.5	0.5	0	1	0.5	0.5
287	0	1	0.5	0.5	0	1	0.5	0.5
288	0	1	0.5	0.5	0	1	0.5	0.5
289	0	1	0.5	0.5	0	1	0.5	0.5
290	0	1	0.5	0.5	0	1	0.5	0.5
291	0	1	0.5	0.5	0	1	0.5	0.5
292	0	1	0.5	0.5	0	1	0.5	0.5
293	0	1	0.5	0.5	0	1	0.5	0.5
294	0	1	0.5	0.5	0	1	0.5	0.5
295	0	1	0.5	0.5	0	1	0.5	0.5
296	0	1	0.5	0.5	0	1	0.5	0.5
297	1	0	0.5	0.5	0	1	0.5	0.5
298	1	0	0.5	0.5	0	1	0.5	0.5
299	1	0	0.5	0.5	0	1	0.5	0.5
300	0	1	0.5	0.5	0	1	0.5	0.5
301	0	1	0.5	0.5	0	1	0.5	0.5
302	1	0	0.5	0.5	0	1	0.5	0.5
303	1	0	0.5	0.5	0	1	0.5	0.5
304	1	0	0.5	0.5	0	1	0.5	0.5
305	0	1	0.5	0.5	0	1	0.5	0.5
306	1	0	0.5	0.5	0	1	0.5	0.5
307	1	0	0.5	0.5	0	1	0.5	0.5
308	1	0	0.5	0.5	0	1	0.5	0.5
309	0	1	0.5	0.5	0	1	0.5	0.5
310	1	0	0.5	0.5	0	1	0.5	0.5
311	1	0	0.5	0.5	0	1	0.5	0.5
312	0	1	0.5	0.5	0	1	0.5	0.5
313	1	0	0.5	0.5	0	1	0.5	0.5
314	0	1	0.5	0.5	0	1	0.5	0.5
315	1	0	0.5	0.5	0	1	0.5	0.5
316	0	1	0.5	0.5	0	1	0.5	0.5
317	1	0	0.5	0.5	0	1	0.5	0.5
318	0	1	0.5	0.5	0	1	0.5	0.5
319	0	1	0.5	0.5	0	1	0.5	0.5
320	0	1	0.5	0.5	0	1	0.5	0.5
321	1	0	0.5	0.5	0	1	0.5	0.5
322	1	0	0.5	0.5	0	1	0.5	0.5
323	1	0	0.5	0.5	0	1	0.5	0.5
324	1	0	0.5	0.5	0	1	0.5	0.5
325	0	1	0.5	0.5	0	1	0.5	0.5
326	0	1	0.5	0.5	0	1	0.5	0.5
327	1	0	0.5	0.5	0	1	0.5	0.5
328	0	1	0.5	0.5	0	1	0.5	0.5
329	0	1	0.5	0.5	0	1	0.5	0.5
330	1	0	0.5	0.5	0	1	0.5	0.5
331	1	0	0.5	0.5	0	1	0.5	0.5
332	1	0	0.5	0.5	0	1	0.5	0.5
333	1	0	0.5	0.5	0	1	0.5	0.5
