contig	plasforest_pls	plasforest_chr	plasgraph2_pls	plasgraph2_chr	platon_pls	platon_chr	rfplasmid_pls	rfplasmid_chr	mlplasmid_pls	mlplasmid_chr	length
79	0	1	0.016176235	0.9976306	0	1	0.315	0.685	0.5	0.5	323
80	0	1	0.019391354	0.99564844	0	1	0.283	0.717	0.5	0.5	313
81	0	1	0.019647652	0.99531734	0	1	0.289	0.711	0.5	0.5	313
82	0	1	0.010511817	0.99939626	0	1	0.261	0.739	0.5	0.5	308
83	0	1	0.20579268	0.9591625	0	1	0.319	0.681	0.5	0.5	306
84	0	1	0.08150048	0.9902033	0	1	0.247	0.753	0.5	0.5	301
85	0	1	0.10747551	0.98466855	0	1	0.342	0.658	0.5	0.5	301
86	0	1	0.06258084	0.9775076	0	1	0.453	0.547	0.5	0.5	296
87	1	0	0.0034390574	0.9995881	0	1	0.366	0.634	0.5	0.5	296
88	0	1	0.015629044	0.9960231	0	1	0.214	0.786	0.5	0.5	286
89	0	1	0.15136869	0.9747819	0	1	0.284	0.716	0.5	0.5	282
90	1	0	0.0048870086	0.9992298	0	1	0.354	0.646	0.5	0.5	278
91	0	1	0.41746446	0.90388685	0	1	0.313	0.687	0.5	0.5	272
92	1	0	0.029569557	0.9981154	0	1	0.151	0.849	0.5	0.5	264
93	1	0	0.31179532	0.99894476	0	1	0.245	0.755	0.5	0.5	256
94	0	1	0.37672648	0.9245373	0	1	0.334	0.666	0.5	0.5	251
95	0	1	0.16469112	0.9398382	0	1	0.315	0.685	0.5	0.5	248
96	0	1	0.1672372	0.94027185	0	1	0.324	0.676	0.5	0.5	248
97	0	1	0.07328328	0.9889911	0	1	0.365	0.635	0.5	0.5	242
98	1	0	0.51493365	0.9475844	0	1	0.698	0.302	0.5	0.5	242
99	0	1	0.24691933	0.9455962	0	1	0.362	0.638	0.5	0.5	239
100	0	1	0.014610262	0.9955723	0	1	0.2	0.8	0.5	0.5	227
101	0	1	0.511586	0.8466707	0	1	0.37	0.63	0.5	0.5	220
102	0	1	0.18396428	0.969401	0	1	0.343	0.657	0.5	0.5	213
103	0	1	0.25244117	0.9510255	0	1	0.399	0.601	0.5	0.5	210
104	1	0	0.18058978	0.9988537	0	1	0.299	0.701	0.5	0.5	207
105	0	1	0.0060322722	0.99972874	0	1	0.311	0.689	0.5	0.5	203
106	0	1	0.09159172	0.9908031	0	1	0.335	0.665	0.5	0.5	200
107	1	0	0.15763375	0.9778291	0	1	0.41	0.59	0.5	0.5	186
108	1	0	0.21970348	0.9396963	0	1	0.293	0.707	0.5	0.5	186
109	0	1	0.01892703	0.9950238	0	1	0.302	0.698	0.5	0.5	184
110	0	1	0.05715661	0.99363065	0	1	0.333	0.667	0.5	0.5	183
111	0	1	0.1494985	0.9671774	0	1	0.396	0.604	0.5	0.5	182
112	1	0	0.020171525	0.9995053	0	1	0.374	0.626	0.5	0.5	176
113	1	0	0.07372748	0.99041796	0	1	0.3	0.7	0.5	0.5	173
114	1	0	0.07062174	0.9906459	0	1	0.294	0.706	0.5	0.5	172
115	0	1	0.4543078	0.8868333	0	1	0.361	0.639	0.5	0.5	170
116	0	1	0.027217295	0.99783075	0	1	0.328	0.672	0.5	0.5	164
117	1	0	0.004195379	0.99946016	0	1	0.355	0.645	0.5	0.5	161
118	0	1	0.1367457	0.9810338	0	1	0.346	0.654	0.5	0.5	156
119	0	1	0.046450857	0.9919727	0	1	0.262	0.738	0.5	0.5	150
120	0	1	0.044687588	0.99603057	0	1	0.307	0.693	0.5	0.5	149
121	0	1	0.047289558	0.99393535	0	1	0.284	0.716	0.5	0.5	146
122	1	0	0.0070894165	0.9988504	0	1	0.378	0.622	0.5	0.5	144
123	0	1	0.025429606	0.9958195	0	1	0.296	0.704	0.5	0.5	140
124	1	0	0.003572949	0.99960846	0	1	0.329	0.671	0.5	0.5	137
125	0	1	0.057713542	0.9957113	0	1	0.378	0.622	0.5	0.5	136
126	1	0	0.0037804379	0.99955416	0	1	0.342	0.658	0.5	0.5	135
127	1	0	0.30306715	0.94001424	0	1	0.401	0.599	0.5	0.5	134
128	0	1	0.28627786	0.9379475	0	1	0.388	0.612	0.5	0.5	134
129	0	1	0.38652351	0.9255589	0	1	0.409	0.591	0.5	0.5	132
130	1	0	0.023770407	0.9929439	0	1	0.378	0.622	0.5	0.5	131
131	1	0	0.108442046	0.97941136	0	1	0.52	0.48	0.5	0.5	128
132	1	0	0.0037861923	0.9995648	0	1	0.369	0.631	0.5	0.5	127
133	0	1	0.059718717	0.99362445	0	1	0.385	0.615	0.5	0.5	123
134	0	1	0.1310853	0.95703006	0	1	0.413	0.587	0.5	0.5	121
135	0	1	0.34205776	0.87490803	0	1	0.406	0.594	0.5	0.5	115
136	1	0	0.021933483	0.99661756	0	1	0.39	0.61	0.5	0.5	102
137	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	87
138	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	85
139	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	82
140	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	81
141	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	73
142	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	68
143	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	68
144	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	68
145	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	67
146	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	67
147	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	66
148	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	65
149	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	65
150	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	65
151	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	64
152	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	64
153	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	64
154	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	64
155	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	61
156	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	61
157	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	59
158	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	59
159	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	56
160	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	53
161	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	47
162	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	43
163	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	43
164	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	34
165	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	33
166	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	31
167	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	30
168	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	22
169	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	22
170	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	16
171	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	15
172	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	11
173	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	11
174	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	10
175	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	10
176	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	9
177	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	9
178	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	9
179	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	7
180	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	7
181	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	7
182	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	7
183	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	7
184	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	7
185	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	6
186	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
187	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
188	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
189	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
190	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
191	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
192	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
193	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
194	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
195	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
196	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
197	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
198	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
199	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
200	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
201	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
202	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
203	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
204	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
205	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
206	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
207	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
208	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
209	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
210	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
211	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
212	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
213	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
