contig	plasforest_pls	plasforest_chr	plasgraph2_pls	plasgraph2_chr	platon_pls	platon_chr	rfplasmid_pls	rfplasmid_chr
33	0	1	0.07016617	0.960091	0	1	0.142	0.858
34	0	1	0.030163806	0.984941	0	1	0.192	0.808
35	1	0	0.8943176	0.17781498	0	1	0.79	0.21
36	0	1	0.17755981	0.8951198	0	1	0.295	0.705
37	0	1	0.020497937	0.9893216	0	1	0.297	0.703
38	0	1	0.019670814	0.9908014	0	1	0.065	0.935
39	0	1	0.003133049	0.9998354	0	1	0.204	0.796
40	1	0	0.062791325	0.99948186	0	1	0.016	0.984
41	0	1	0.035067193	0.980288	0	1	0.39	0.61
42	1	0	0.21035224	0.99926007	0	1	0.56	0.44
43	1	0	0.21801099	0.9993637	0	1	0.51	0.49
44	1	0	0.70263016	0.9003998	0	1	0.017	0.983
45	0	1	0.29909596	0.8154743	0	1	0.319	0.681
46	0	1	0.999964	0.005937809	0	1	0.386	0.614
47	1	0	0.8611423	0.25724915	1	0	0.348	0.652
48	1	0	0.030813213	0.9988599	0	1	0.026	0.974
49	1	0	0.9998367	0.0172401	1	0	0.951	0.049
50	0	1	0.026452841	0.98954654	0	1	0.24	0.76
51	0	1	0.013668781	0.9965043	0	1	0.292	0.708
52	0	1	0.012499079	0.99646115	0	1	0.245	0.755
53	0	1	0.1951047	0.887323	0	1	0.323	0.677
54	1	0	0.07298077	0.9751326	1	0	0.394	0.606
55	0	1	0.004968758	0.99917483	0	1	0.194	0.806
56	0	1	0.005009397	0.9991828	0	1	0.17	0.83
57	0	1	0.025598185	0.99068815	0	1	0.187	0.813
58	0	1	0.51678824	0.69730824	0	1	0.329	0.671
59	1	0	0.6050658	0.6354519	0	1	0.279	0.721
60	0	1	0.016306587	0.99658316	0	1	0.254	0.746
61	0	1	0.015335288	0.99653035	0	1	0.298	0.702
62	0	1	0.026857704	0.9941255	0	1	0.299	0.701
63	0	1	0.021867262	0.994691	0	1	0.264	0.736
64	0	1	0.013810678	0.996794	0	1	0.205	0.795
65	0	1	0.016170483	0.99694365	0	1	0.197	0.803
66	0	1	0.02821605	0.990735	0	1	0.154	0.846
67	0	1	0.013915244	0.9974977	0	1	0.159	0.841
68	1	0	0.22801282	0.96920556	0	1	0.396	0.604
69	0	1	0.06362837	0.9946852	0	1	0.227	0.773
70	0	1	0.0707635	0.97749317	0	1	0.29	0.71
71	1	0	0.41268632	0.82573056	0	1	0.479	0.521
72	0	1	0.090500064	0.9919867	0	1	0.247	0.753
73	0	1	0.06132913	0.9930341	0	1	0.234	0.766
74	0	1	0.008840739	0.9989122	0	1	0.336	0.664
75	0	1	0.01025842	0.9988822	0	1	0.334	0.666
76	1	0	0.077372484	0.98649114	0	1	0.142	0.858
77	0	1	0.067132585	0.9912852	0	1	0.178	0.822
78	0	1	0.007984979	0.9990493	0	1	0.281	0.719
79	0	1	0.14077815	0.9934098	0	1	0.321	0.679
80	0	1	0.005918076	0.99970365	0	1	0.197	0.803
81	0	1	0.012750984	0.9981855	0	1	0.304	0.696
82	1	0	0.014971797	0.99854815	0	1	0.289	0.711
83	1	0	0.068624474	0.99110925	0	1	0.126	0.874
84	0	1	0.21646985	0.8777849	0	1	0.448	0.552
85	0	1	0.036234066	0.9878895	0	1	0.204	0.796
86	0	1	0.018365473	0.99913776	0	1	0.322	0.678
87	1	0	0.9166071	0.4299422	0	1	0.663	0.337
88	0	1	0.016162125	0.9975881	0	1	0.272	0.728
89	0	1	0.020424372	0.99524814	0	1	0.341	0.659
90	1	0	0.022034245	0.99528253	0	1	0.31	0.69
91	0	1	0.022737512	0.9932989	0	1	0.196	0.804
92	0	1	0.015559319	0.9971317	0	1	0.316	0.684
93	0	1	0.3248669	0.9617001	0	1	0.233	0.767
94	0	1	0.04632256	0.9973545	0	1	0.318	0.682
95	0	1	0.18040149	0.9631736	0	1	0.299	0.701
96	1	0	0.8913159	0.23560138	0	1	0.352	0.648
97	1	0	0.7909497	0.37034938	0	1	0.354	0.646
98	0	1	0.00976086	0.9997109	0	1	0.267	0.733
99	0	1	0.050113868	0.99422354	0	1	0.301	0.699
100	0	1	0.0051951883	0.99929726	0	1	0.256	0.744
101	0	1	0.005121782	0.99929357	0	1	0.259	0.741
102	0	1	0.008594134	0.99980646	0	1	0.337	0.663
103	1	0	0.95743936	0.21611153	0	1	0.415	0.585
104	0	1	0.038055975	0.99617267	0	1	0.341	0.659
105	0	1	0.043035977	0.9967779	0	1	0.387	0.613
106	0	1	0.02314226	0.99683684	0	1	0.328	0.672
107	0	1	0.053114552	0.9956746	0	1	0.297	0.703
108	0	1	0.045486636	0.9961619	0	1	0.277	0.723
109	0	1	0.057869203	0.9933046	0	1	0.29	0.71
110	1	0	0.96497643	0.1844527	0	1	0.363	0.637
111	1	0	0.88229537	0.43872225	0	1	0.324	0.676
112	0	1	0.014417554	0.9993547	0	1	0.313	0.687
113	0	1	0.08743841	0.9919485	0	1	0.375	0.625
114	0	1	0.042167883	0.99563164	0	1	0.355	0.645
115	1	0	0.0042395666	0.99987483	0	1	0.282	0.718
116	1	0	0.9689322	0.1819439	0	1	0.372	0.628
117	0	1	0.057962433	0.9925624	0	1	0.276	0.724
118	0	1	0.027189318	0.99814564	0	1	0.292	0.708
119	1	0	0.8496775	0.4562148	0	1	0.314	0.686
120	0	1	0.040088717	0.9976716	0	1	0.415	0.585
121	0	1	0.026893182	0.99346614	0	1	0.389	0.611
122	1	0	0.88736355	0.35673675	0	1	0.361	0.639
123	1	0	0.96664715	0.1961247	0	1	0.378	0.622
124	0	1	0.054163203	0.9950812	0	1	0.352	0.648
125	0	1	0.037226707	0.9970722	0	1	0.331	0.669
126	1	0	0.8731618	0.31372902	0	1	0.334	0.666
127	0	1	0.011966602	0.9993864	0	1	0.296	0.704
128	0	1	0.054961633	0.9918615	0	1	0.396	0.604
129	1	0	0.8650456	0.3849483	0	1	0.369	0.631
130	1	0	0.82915485	0.49101597	0	1	0.478	0.522
131	1	0	0.8273567	0.32570595	0	1	0.43	0.57
132	1	0	0.9024203	0.22809218	0	1	0.423	0.577
133	0	1	0.012215505	0.99908423	0	1	0.178	0.822
134	0	1	0.019043623	0.99904144	0	1	0.132	0.868
135	0	1	0.26103824	0.92770565	0	1	0.405	0.595
136	0	1	0.03500406	0.9931993	0	1	0.399	0.601
137	0	1	0.5	0.5	0	1	0.5	0.5
138	1	0	0.5	0.5	0	1	0.5	0.5
139	0	1	0.5	0.5	0	1	0.5	0.5
140	0	1	0.5	0.5	0	1	0.5	0.5
141	1	0	0.5	0.5	0	1	0.5	0.5
142	0	1	0.5	0.5	0	1	0.5	0.5
143	0	1	0.5	0.5	0	1	0.5	0.5
144	0	1	0.5	0.5	0	1	0.5	0.5
145	0	1	0.5	0.5	0	1	0.5	0.5
146	0	1	0.5	0.5	0	1	0.5	0.5
147	1	0	0.5	0.5	0	1	0.5	0.5
148	0	1	0.5	0.5	0	1	0.5	0.5
149	0	1	0.5	0.5	0	1	0.5	0.5
150	0	1	0.5	0.5	0	1	0.5	0.5
151	0	1	0.5	0.5	0	1	0.5	0.5
152	1	0	0.5	0.5	0	1	0.5	0.5
153	1	0	0.5	0.5	0	1	0.5	0.5
154	0	1	0.5	0.5	0	1	0.5	0.5
155	0	1	0.5	0.5	0	1	0.5	0.5
156	1	0	0.5	0.5	0	1	0.5	0.5
157	0	1	0.5	0.5	0	1	0.5	0.5
158	0	1	0.5	0.5	0	1	0.5	0.5
159	0	1	0.5	0.5	0	1	0.5	0.5
160	0	1	0.5	0.5	0	1	0.5	0.5
161	0	1	0.5	0.5	0	1	0.5	0.5
162	0	1	0.5	0.5	0	1	0.5	0.5
163	0	1	0.5	0.5	0	1	0.5	0.5
164	0	1	0.5	0.5	0	1	0.5	0.5
165	0	1	0.5	0.5	0	1	0.5	0.5
166	0	1	0.5	0.5	0	1	0.5	0.5
167	1	0	0.5	0.5	0	1	0.5	0.5
168	0	1	0.5	0.5	0	1	0.5	0.5
169	0	1	0.5	0.5	0	1	0.5	0.5
170	0	1	0.5	0.5	0	1	0.5	0.5
171	0	1	0.5	0.5	0	1	0.5	0.5
172	1	0	0.5	0.5	0	1	0.5	0.5
173	0	1	0.5	0.5	0	1	0.5	0.5
174	1	0	0.5	0.5	0	1	0.5	0.5
175	1	0	0.5	0.5	0	1	0.5	0.5
176	0	1	0.5	0.5	0	1	0.5	0.5
177	1	0	0.5	0.5	0	1	0.5	0.5
178	1	0	0.5	0.5	0	1	0.5	0.5
179	1	0	0.5	0.5	0	1	0.5	0.5
180	0	1	0.5	0.5	0	1	0.5	0.5
181	0	1	0.5	0.5	0	1	0.5	0.5
