contig	plasforest_pls	plasforest_chr	plasgraph2_pls	plasgraph2_chr	platon_pls	platon_chr	rfplasmid_pls	rfplasmid_chr	mlplasmid_pls	mlplasmid_chr	length
62	0	1	0.0066588577	0.9984987	0	1	0.281	0.719	0.0033245541699202	0.99667544583008	2138
63	0	1	0.15332696	0.9122546	0	1	0.249	0.751	0.0054289170896153	0.994571082910385	1905
64	0	1	0.024434654	0.9892671	0	1	0.275	0.725	0.0157213587694288	0.984278641230571	1709
65	0	1	0.09866824	0.95030856	0	1	0.192	0.808	0.0910468072818283	0.908953192718172	1682
66	0	1	0.02878562	0.9881506	0	1	0.139	0.861	0.001116223840516	0.998883776159484	1380
67	0	1	0.03929917	0.9823898	0	1	0.314	0.686	0.0087690533437285	0.991230946656271	1292
68	1	0	0.5517322	0.87773967	0	1	0.29	0.71	0.0180669634907994	0.981933036509201	1224
69	0	1	0.0038466905	0.999483	0	1	0.249	0.751	0.0336020566565183	0.966397943343482	1157
70	0	1	0.046918813	0.9979061	0	1	0.112	0.888	0.0049170169918315	0.995082983008168	1147
71	0	1	0.11140878	0.9981967	0	1	0.113	0.887	0.0750449434836358	0.924955056516364	1092
72	0	1	0.029401546	0.98878706	0	1	0.258	0.742	0.0042841507404753	0.995715849259525	1077
73	0	1	0.019553222	0.99451625	0	1	0.259	0.741	0.5	0.5	937
74	0	1	0.011148182	0.99969363	0	1	0.146	0.854	0.5	0.5	902
75	0	1	0.02839157	0.99885887	0	1	0.1	0.9	0.5	0.5	885
76	1	0	0.7007904	0.9871839	0	1	0.709	0.291	0.5	0.5	849
77	0	1	0.0072202855	0.9998613	0	1	0.043	0.957	0.5	0.5	797
78	0	1	0.07489663	0.98954886	0	1	0.048	0.952	0.5	0.5	743
79	0	1	0.008142357	0.9980506	0	1	0.247	0.753	0.5	0.5	697
80	0	1	0.0086981375	0.99796575	0	1	0.182	0.818	0.5	0.5	697
81	0	1	0.03251567	0.98653066	0	1	0.12	0.88	0.5	0.5	685
82	0	1	0.011329909	0.9975183	0	1	0.208	0.792	0.5	0.5	678
83	0	1	0.034468245	0.9967613	0	1	0.253	0.747	0.5	0.5	671
84	0	1	0.045830578	0.99469507	0	1	0.138	0.862	0.5	0.5	639
85	1	0	0.11740488	0.9558013	0	1	0.106	0.894	0.5	0.5	616
86	1	0	0.40884203	0.9909463	0	1	0.46	0.54	0.5	0.5	519
87	0	1	0.09203559	0.99398744	0	1	0.006	0.994	0.5	0.5	518
88	1	0	0.061772447	0.9886525	0	1	0.247	0.753	0.5	0.5	400
89	0	1	0.14964798	0.9428946	0	1	0.215	0.785	0.5	0.5	391
90	0	1	0.023167705	0.9942739	0	1	0.199	0.801	0.5	0.5	367
91	0	1	0.023407172	0.99426603	0	1	0.237	0.763	0.5	0.5	367
92	1	0	0.20312536	0.9554454	0	1	0.136	0.864	0.5	0.5	355
93	1	0	0.029572468	0.9931748	0	1	0.259	0.741	0.5	0.5	337
94	0	1	0.01379561	0.9962611	0	1	0.256	0.744	0.5	0.5	332
95	0	1	0.0072660525	0.9997978	0	1	0.145	0.855	0.5	0.5	331
96	0	1	0.03395163	0.9960072	0	1	0.274	0.726	0.5	0.5	321
97	0	1	0.0051569077	0.9997573	0	1	0.233	0.767	0.5	0.5	318
98	0	1	0.22833306	0.95898545	0	1	0.384	0.616	0.5	0.5	308
99	1	0	0.12911645	0.99618983	0	1	0.025	0.975	0.5	0.5	304
100	1	0	0.026934024	0.99881476	0	1	0.299	0.701	0.5	0.5	303
101	0	1	0.07472049	0.97360516	0	1	0.428	0.572	0.5	0.5	296
102	0	1	0.0026894326	0.99974006	0	1	0.26	0.74	0.5	0.5	291
103	0	1	0.10483078	0.9851139	0	1	0.18	0.82	0.5	0.5	287
104	0	1	0.6594441	0.8424305	0	1	0.308	0.692	0.5	0.5	282
105	1	0	0.0785548	0.9867677	0	1	0.158	0.842	0.5	0.5	278
106	1	0	0.25303906	0.9364902	0	1	0.156	0.844	0.5	0.5	270
107	1	0	0.11898404	0.9898506	0	1	0.216	0.784	0.5	0.5	263
108	1	0	0.027834387	0.99410796	0	1	0.335	0.665	0.5	0.5	245
109	0	1	0.0032629857	0.99976224	0	1	0.205	0.795	0.5	0.5	243
110	0	1	0.012699529	0.9990881	0	1	0.169	0.831	0.5	0.5	226
111	0	1	0.007811387	0.998582	0	1	0.267	0.733	0.5	0.5	223
112	0	1	0.007935722	0.9983629	0	1	0.27	0.73	0.5	0.5	223
113	0	1	0.02812087	0.9992738	0	1	0.233	0.767	0.5	0.5	220
114	0	1	0.113010004	0.9834738	0	1	0.287	0.713	0.5	0.5	212
115	1	0	0.010115009	0.9997464	0	1	0.2	0.8	0.5	0.5	211
116	0	1	0.006986118	0.99970794	0	1	0.215	0.785	0.5	0.5	210
117	0	1	0.022095026	0.9958795	0	1	0.32	0.68	0.5	0.5	208
118	1	0	0.70286536	0.9884495	0	1	0.542	0.458	0.5	0.5	207
119	0	1	0.036092598	0.994992	0	1	0.288	0.712	0.5	0.5	206
120	1	0	0.049969155	0.9924643	0	1	0.18	0.82	0.5	0.5	203
121	0	1	0.0071531693	0.9989544	0	1	0.263	0.737	0.5	0.5	202
122	0	1	0.009078152	0.9993845	0	1	0.346	0.654	0.5	0.5	200
123	0	1	0.018445233	0.99638283	0	1	0.34	0.66	0.5	0.5	199
124	1	0	0.61163	0.9814381	0	1	0.396	0.604	0.5	0.5	199
125	1	0	0.5603831	0.94699633	0	1	0.439	0.561	0.5	0.5	194
126	0	1	0.01403067	0.9992281	0	1	0.305	0.695	0.5	0.5	193
127	0	1	0.060582545	0.9950896	0	1	0.346	0.654	0.5	0.5	188
128	0	1	0.09138803	0.9894867	0	1	0.305	0.695	0.5	0.5	187
129	0	1	0.02829616	0.9984388	0	1	0.382	0.618	0.5	0.5	178
130	0	1	0.015499801	0.9995737	0	1	0.299	0.701	0.5	0.5	176
131	0	1	0.01700147	0.99751854	0	1	0.327	0.673	0.5	0.5	175
132	0	1	0.019224573	0.9973445	0	1	0.309	0.691	0.5	0.5	175
133	1	0	0.030572955	0.9930079	0	1	0.233	0.767	0.5	0.5	172
134	0	1	0.009523694	0.9989271	0	1	0.381	0.619	0.5	0.5	172
135	1	0	0.00486081	0.99949086	0	1	0.277	0.723	0.5	0.5	171
136	0	1	0.0063848393	0.99980366	0	1	0.181	0.819	0.5	0.5	170
137	1	0	0.06622309	0.99436843	0	1	0.291	0.709	0.5	0.5	165
138	1	0	0.041062616	0.99703765	0	1	0.351	0.649	0.5	0.5	164
139	1	0	0.0063853026	0.9998187	0	1	0.266	0.734	0.5	0.5	164
140	1	0	0.023074461	0.9979796	0	1	0.201	0.799	0.5	0.5	164
141	1	0	0.0011632239	0.999964	0	1	0.296	0.704	0.5	0.5	162
142	1	0	0.035141792	0.997833	0	1	0.345	0.655	0.5	0.5	162
143	1	0	0.005456315	0.99929154	0	1	0.246	0.754	0.5	0.5	160
144	1	0	0.025599146	0.9955152	0	1	0.376	0.624	0.5	0.5	160
145	1	0	0.027016625	0.9955156	0	1	0.349	0.651	0.5	0.5	159
146	0	1	0.0028558937	0.99977195	0	1	0.306	0.694	0.5	0.5	158
147	0	1	0.08187737	0.9838864	0	1	0.253	0.747	0.5	0.5	157
148	1	0	0.04925198	0.9971491	0	1	0.248	0.752	0.5	0.5	156
149	0	1	0.0093913255	0.9996632	0	1	0.27	0.73	0.5	0.5	145
150	0	1	0.010808305	0.9995439	0	1	0.291	0.709	0.5	0.5	144
151	0	1	0.004899114	0.9995975	0	1	0.292	0.708	0.5	0.5	144
152	0	1	0.059675373	0.9926056	0	1	0.32	0.68	0.5	0.5	143
153	0	1	0.24252783	0.99978685	0	1	0.336	0.664	0.5	0.5	142
154	0	1	0.013613116	0.9976605	0	1	0.416	0.584	0.5	0.5	140
155	0	1	0.02048406	0.9979023	0	1	0.287	0.713	0.5	0.5	137
156	0	1	0.0024607724	0.9999083	0	1	0.294	0.706	0.5	0.5	135
157	1	0	0.006839269	0.9997462	0	1	0.333	0.667	0.5	0.5	133
158	1	0	0.059501432	0.9817123	0	1	0.285	0.715	0.5	0.5	132
159	0	1	0.0053927414	0.99980336	0	1	0.316	0.684	0.5	0.5	131
160	0	1	0.026415287	0.9983903	0	1	0.322	0.678	0.5	0.5	130
161	1	0	0.06045679	0.99460375	0	1	0.323	0.677	0.5	0.5	129
162	0	1	0.027103707	0.9985893	0	1	0.369	0.631	0.5	0.5	124
163	0	1	0.036540292	0.99372846	0	1	0.346	0.654	0.5	0.5	119
164	0	1	0.009720626	0.9987143	0	1	0.381	0.619	0.5	0.5	118
165	0	1	0.03901703	0.9972969	0	1	0.369	0.631	0.5	0.5	118
166	0	1	0.014016043	0.99732614	0	1	0.332	0.668	0.5	0.5	118
167	0	1	0.0065781493	0.9998499	0	1	0.31	0.69	0.5	0.5	115
168	0	1	0.0039448985	0.9996315	0	1	0.33	0.67	0.5	0.5	114
169	1	0	0.016099766	0.9992639	0	1	0.35	0.65	0.5	0.5	114
170	1	0	0.028783562	0.9997704	0	1	0.353	0.647	0.5	0.5	113
171	0	1	0.0050636614	0.999375	0	1	0.302	0.698	0.5	0.5	112
172	1	0	0.278236	0.8963795	0	1	0.417	0.583	0.5	0.5	106
173	0	1	0.23158006	0.89767146	0	1	0.414	0.586	0.5	0.5	106
174	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	99
175	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	92
176	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	92
177	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	90
178	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	81
179	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	80
180	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	79
181	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	79
182	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	79
183	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	79
184	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	78
185	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	77
186	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	76
187	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	75
188	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	73
189	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	70
190	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	70
191	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	69
192	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	68
193	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	67
194	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	67
195	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	59
196	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	59
197	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	58
198	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	58
199	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	51
200	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	51
201	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	50
202	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	50
203	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	48
204	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	47
205	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	46
206	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	46
207	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	41
208	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	38
209	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	37
210	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	37
211	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	37
212	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	36
213	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	36
214	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	33
215	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	33
216	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	33
217	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	27
218	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	27
219	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	25
220	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	24
221	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	23
222	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	19
223	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	19
224	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	18
225	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	18
226	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	16
227	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	15
228	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	15
229	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	14
230	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	13
231	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	13
232	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	13
233	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	13
234	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	12
235	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	10
236	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	10
237	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	9
238	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	9
239	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	6
240	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	3
241	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
242	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
243	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
244	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
245	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
246	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
247	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
248	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
249	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
250	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
251	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
252	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
253	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
254	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
255	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
256	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
257	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
