contig	plasforest_pls	plasforest_chr	plasgraph2_pls	plasgraph2_chr	platon_pls	platon_chr	rfplasmid_pls	rfplasmid_chr
133	0	1	0.028533716	0.9983247	0	1	0.278	0.722
134	1	0	0.16037445	0.965243	0	1	0.328	0.672
135	1	0	0.53417146	0.9832324	0	1	0.698	0.302
136	1	0	0.100773685	0.9832152	0	1	0.218	0.782
137	1	0	0.9092361	0.28403327	0	1	0.39	0.61
138	0	1	0.017342294	0.9972191	0	1	0.252	0.748
139	0	1	0.052937906	0.99525684	0	1	0.177	0.823
140	0	1	0.04325926	0.98305863	0	1	0.334	0.666
141	0	1	0.03309329	0.9970021	0	1	0.282	0.718
142	0	1	0.10610927	0.9861551	0	1	0.332	0.668
143	1	0	0.7995304	0.8259982	0	1	0.28	0.72
144	0	1	0.01640891	0.9972679	0	1	0.295	0.705
145	0	1	0.03994246	0.9959817	0	1	0.272	0.728
146	0	1	0.029601173	0.9979927	0	1	0.335	0.665
147	0	1	0.021072997	0.9962107	0	1	0.348	0.652
148	0	1	0.1261312	0.98328024	0	1	0.247	0.753
149	0	1	0.067393	0.99377954	0	1	0.326	0.674
150	1	0	0.89269716	0.5706337	0	1	0.458	0.542
151	0	1	0.024985423	0.9932779	0	1	0.317	0.683
152	0	1	0.028843189	0.9921295	0	1	0.325	0.675
153	0	1	0.14435272	0.9779757	0	1	0.369	0.631
154	1	0	0.7624452	0.8909875	0	1	0.382	0.618
155	1	0	0.028949043	0.99922323	0	1	0.273	0.727
156	0	1	0.1012255	0.9863241	0	1	0.339	0.661
157	0	1	0.008423091	0.9996919	0	1	0.306	0.694
158	0	1	0.056121808	0.99594724	0	1	0.362	0.638
159	0	1	0.6763646	0.78290087	0	1	0.343	0.657
160	1	0	0.60793054	0.97690827	0	1	0.39	0.61
161	0	1	0.04355678	0.9976109	0	1	0.243	0.757
162	0	1	0.033928245	0.99833816	0	1	0.327	0.673
163	0	1	0.028259123	0.9954586	0	1	0.281	0.719
164	0	1	0.011669401	0.99986273	0	1	0.317	0.683
165	0	1	0.029747026	0.99940777	0	1	0.304	0.696
166	0	1	0.028447399	0.9987686	0	1	0.324	0.676
167	0	1	0.11046006	0.9840363	0	1	0.294	0.706
168	0	1	0.10869473	0.9899025	0	1	0.271	0.729
169	0	1	0.038315102	0.9941017	0	1	0.27	0.73
170	1	0	0.48762503	0.89180064	0	1	0.399	0.601
171	0	1	0.06795013	0.9916457	0	1	0.348	0.652
172	1	0	0.6517552	0.9777945	0	1	0.323	0.677
173	1	0	0.031239912	0.9991393	0	1	0.382	0.618
174	1	0	0.708032	0.942001	0	1	0.449	0.551
175	1	0	0.83071023	0.39789793	0	1	0.343	0.657
176	0	1	0.029204572	0.997133	0	1	0.364	0.636
177	0	1	0.75560224	0.5102204	0	1	0.239	0.761
178	0	1	0.08083431	0.98763895	0	1	0.414	0.586
179	1	0	0.5167611	0.79177886	0	1	0.362	0.638
180	1	0	0.6461537	0.9449748	0	1	0.378	0.622
181	1	0	0.010972862	0.99990976	0	1	0.364	0.636
182	1	0	0.028636767	0.9995602	0	1	0.367	0.633
183	1	0	0.8650985	0.90705097	0	1	0.384	0.616
184	1	0	0.92035997	0.20547965	0	1	0.441	0.559
185	1	0	0.8888756	0.2858234	0	1	0.427	0.573
186	1	0	0.044779457	0.9936141	0	1	0.408	0.592
187	1	0	0.033649348	0.99750924	0	1	0.419	0.581
188	0	1	0.03408625	0.9977094	0	1	0.296	0.704
189	0	1	0.5	0.5	0	1	0.5	0.5
190	0	1	0.5	0.5	0	1	0.5	0.5
191	1	0	0.5	0.5	0	1	0.5	0.5
192	0	1	0.5	0.5	0	1	0.5	0.5
193	0	1	0.5	0.5	0	1	0.5	0.5
194	0	1	0.5	0.5	0	1	0.5	0.5
195	0	1	0.5	0.5	0	1	0.5	0.5
196	1	0	0.5	0.5	0	1	0.5	0.5
197	0	1	0.5	0.5	0	1	0.5	0.5
198	1	0	0.5	0.5	0	1	0.5	0.5
199	1	0	0.5	0.5	0	1	0.5	0.5
200	0	1	0.5	0.5	0	1	0.5	0.5
201	0	1	0.5	0.5	0	1	0.5	0.5
202	1	0	0.5	0.5	0	1	0.5	0.5
203	0	1	0.5	0.5	0	1	0.5	0.5
204	0	1	0.5	0.5	0	1	0.5	0.5
205	1	0	0.5	0.5	0	1	0.5	0.5
206	1	0	0.5	0.5	0	1	0.5	0.5
207	1	0	0.5	0.5	0	1	0.5	0.5
208	0	1	0.5	0.5	0	1	0.5	0.5
209	1	0	0.5	0.5	0	1	0.5	0.5
210	0	1	0.5	0.5	0	1	0.5	0.5
211	1	0	0.5	0.5	0	1	0.5	0.5
212	0	1	0.5	0.5	0	1	0.5	0.5
213	0	1	0.5	0.5	0	1	0.5	0.5
214	1	0	0.5	0.5	0	1	0.5	0.5
215	1	0	0.5	0.5	0	1	0.5	0.5
216	1	0	0.5	0.5	0	1	0.5	0.5
217	0	1	0.5	0.5	0	1	0.5	0.5
218	0	1	0.5	0.5	0	1	0.5	0.5
219	0	1	0.5	0.5	0	1	0.5	0.5
220	1	0	0.5	0.5	0	1	0.5	0.5
221	1	0	0.5	0.5	0	1	0.5	0.5
222	0	1	0.5	0.5	0	1	0.5	0.5
223	0	1	0.5	0.5	0	1	0.5	0.5
224	0	1	0.5	0.5	0	1	0.5	0.5
225	0	1	0.5	0.5	0	1	0.5	0.5
226	1	0	0.5	0.5	0	1	0.5	0.5
227	1	0	0.5	0.5	0	1	0.5	0.5
228	1	0	0.5	0.5	0	1	0.5	0.5
229	0	1	0.5	0.5	0	1	0.5	0.5
230	0	1	0.5	0.5	0	1	0.5	0.5
231	0	1	0.5	0.5	0	1	0.5	0.5
232	0	1	0.5	0.5	0	1	0.5	0.5
233	0	1	0.5	0.5	0	1	0.5	0.5
234	0	1	0.5	0.5	0	1	0.5	0.5
235	0	1	0.5	0.5	0	1	0.5	0.5
236	0	1	0.5	0.5	0	1	0.5	0.5
237	0	1	0.5	0.5	0	1	0.5	0.5
238	0	1	0.5	0.5	0	1	0.5	0.5
239	0	1	0.5	0.5	0	1	0.5	0.5
240	0	1	0.5	0.5	0	1	0.5	0.5
241	0	1	0.5	0.5	0	1	0.5	0.5
242	0	1	0.5	0.5	0	1	0.5	0.5
243	0	1	0.5	0.5	0	1	0.5	0.5
244	0	1	0.5	0.5	0	1	0.5	0.5
245	1	0	0.5	0.5	0	1	0.5	0.5
246	0	1	0.5	0.5	0	1	0.5	0.5
247	1	0	0.5	0.5	0	1	0.5	0.5
248	0	1	0.5	0.5	0	1	0.5	0.5
249	0	1	0.5	0.5	0	1	0.5	0.5
250	1	0	0.5	0.5	0	1	0.5	0.5
251	1	0	0.5	0.5	0	1	0.5	0.5
252	1	0	0.5	0.5	0	1	0.5	0.5
253	0	1	0.5	0.5	0	1	0.5	0.5
254	1	0	0.5	0.5	0	1	0.5	0.5
255	1	0	0.5	0.5	0	1	0.5	0.5
256	0	1	0.5	0.5	0	1	0.5	0.5
257	1	0	0.5	0.5	0	1	0.5	0.5
258	0	1	0.5	0.5	0	1	0.5	0.5
259	0	1	0.5	0.5	0	1	0.5	0.5
260	1	0	0.5	0.5	0	1	0.5	0.5
261	0	1	0.5	0.5	0	1	0.5	0.5
262	1	0	0.5	0.5	0	1	0.5	0.5
263	0	1	0.5	0.5	0	1	0.5	0.5
264	1	0	0.5	0.5	0	1	0.5	0.5
265	0	1	0.5	0.5	0	1	0.5	0.5
266	0	1	0.5	0.5	0	1	0.5	0.5
267	0	1	0.5	0.5	0	1	0.5	0.5
268	0	1	0.5	0.5	0	1	0.5	0.5
269	1	0	0.5	0.5	0	1	0.5	0.5
270	0	1	0.5	0.5	0	1	0.5	0.5
271	0	1	0.5	0.5	0	1	0.5	0.5
272	1	0	0.5	0.5	0	1	0.5	0.5
273	1	0	0.5	0.5	0	1	0.5	0.5
274	0	1	0.5	0.5	0	1	0.5	0.5
