contig	plasforest_pls	plasforest_chr	plasgraph2_pls	plasgraph2_chr	platon_pls	platon_chr	rfplasmid_pls	rfplasmid_chr	mlplasmid_pls	mlplasmid_chr	length	read_depth	gc_content
42	0	1	0.11237806	0.93420994	0	1	0.194	0.806	0.314164048495689	0.685835951504311	3711	0.9961781069795091	0.4942064133656696
43	1	0	0.023789097	0.9876617	1	0	0.645	0.355	0.544442859524481	0.455557140475519	3167	0.7870596953130163	0.4790022102936533
44	0	1	0.060210936	0.9997938	0	1	0.025	0.975	0.0127477817332043	0.987252218266796	2989	8.209742003667557	0.5326196052191369
45	1	0	0.27856672	0.9730394	0	1	0.013	0.987	0.0711625725488161	0.928837427451184	2581	3.1146776837686656	0.4734598992638512
46	1	0	0.24012049	0.9996612	0	1	0.381	0.619	0.14198723783405	0.85801276216595	2360	9.692917846192657	0.5584745762711865
47	0	1	0.07419416	0.986554	0	1	0.355	0.645	0.0337234093886934	0.966276590611307	2013	1.9673505247409435	0.4997516145057128
48	1	0	0.0284716	0.98549485	0	1	0.38	0.62	0.99416014725709	0.0058398527429095	1365	0.8775872630524851	0.5025641025641026
49	1	0	0.027596395	0.9990134	0	1	0.045	0.955	0.0020135613492465	0.997986438650753	1352	8.21687326356907	0.5465976331360947
50	1	0	0.2431045	0.99799925	0	1	0.569	0.431	0.0132407441446846	0.986759255855315	1331	6.549020929376202	0.531930879038317
51	0	1	0.08749666	0.9861526	0	1	0.195	0.805	0.0054040779008889	0.994595922099111	1076	2.056644837513623	0.4200743494423792
52	0	1	0.07150286	0.97213894	0	1	0.114	0.886	0.5	0.5	955	1.1527902510525685	0.587434554973822
53	0	1	0.06782258	0.9725634	0	1	0.099	0.901	0.5	0.5	955	1.0488526638921525	0.5937172774869109
54	0	1	0.11589661	0.98185456	0	1	0.15	0.85	0.5	0.5	768	2.0721442838128383	0.57421875
55	0	1	0.47775072	0.7724322	0	1	0.294	0.706	0.5	0.5	710	1.0529652341303404	0.4507042253521127
56	0	1	0.0331809	0.99194753	0	1	0.357	0.643	0.5	0.5	709	1.1311461409857078	0.5543018335684062
57	0	1	0.031167692	0.99223465	0	1	0.339	0.661	0.5	0.5	709	1.0881944994904058	0.5458392101551481
58	0	1	0.035023265	0.9876832	0	1	0.283	0.717	0.5	0.5	703	0.913882526269464	0.5135135135135135
59	0	1	0.048229225	0.9809978	0	1	0.375	0.625	0.5	0.5	703	0.7984108098937122	0.5021337126600285
60	0	1	0.4975301	0.7613064	0	1	0.227	0.773	0.5	0.5	701	0.9972362260740404	0.456490727532097
61	0	1	0.07131978	0.9708965	0	1	0.248	0.752	0.5	0.5	697	0.9893455606195944	0.4418938307030129
62	0	1	0.010992147	0.9975606	0	1	0.399	0.601	0.5	0.5	693	0.9723315104474912	0.4935064935064935
63	0	1	0.009690915	0.9985319	0	1	0.302	0.698	0.5	0.5	667	1.050085383155364	0.6011994002998501
64	0	1	0.011192014	0.9984816	0	1	0.294	0.706	0.5	0.5	667	1.202955193492497	0.6041979010494752
65	1	0	0.15839113	0.9187086	0	1	0.46	0.54	0.5	0.5	641	0.855210558743484	0.4258970358814352
66	1	0	0.009508645	0.9977175	0	1	0.351	0.649	0.5	0.5	558	0.9147455980430312	0.5125448028673835
67	0	1	0.07693245	0.9926226	0	1	0.175	0.825	0.5	0.5	539	2.3388008137171363	0.5213358070500927
68	0	1	0.0329035	0.9976945	0	1	0.174	0.826	0.5	0.5	518	2.060953044085392	0.5617760617760618
69	0	1	0.13026927	0.9830783	0	1	0.267	0.733	0.5	0.5	506	1.9525894478297603	0.5177865612648221
70	0	1	0.13161759	0.93854696	0	1	0.305	0.695	0.5	0.5	474	0.9694432450065544	0.4367088607594936
71	1	0	0.51990867	0.9568578	0	1	0.27	0.73	0.5	0.5	403	3.3230585261974297	0.533498759305211
72	0	1	0.023823803	0.99515456	0	1	0.346	0.654	0.5	0.5	391	1.0000298287729217	0.5217391304347826
73	0	1	0.1052561	0.9868965	0	1	0.299	0.701	0.5	0.5	391	1.7060813566678472	0.4936061381074169
74	0	1	0.027717516	0.9948158	0	1	0.341	0.659	0.5	0.5	391	1.11820679595497	0.5268542199488491
75	1	0	0.036863778	0.98652416	0	1	0.369	0.631	0.5	0.5	389	0.92852369704071	0.5398457583547558
76	1	0	0.040771976	0.9958296	0	1	0.152	0.848	0.5	0.5	384	2.919483109650287	0.4583333333333333
77	0	1	0.023273839	0.9922713	0	1	0.152	0.848	0.5	0.5	354	0.5510107853399874	0.5649717514124294
78	1	0	0.2696009	0.8781023	0	1	0.347	0.653	0.5	0.5	342	1.1625762749646136	0.5029239766081871
79	0	1	0.23400949	0.9994444	0	1	0.353	0.647	0.5	0.5	338	8.266518612735938	0.5029585798816568
80	1	0	0.01081825	0.9989104	0	1	0.36	0.64	0.5	0.5	327	1.0978648244954947	0.581039755351682
81	0	1	0.008827328	0.9989675	0	1	0.338	0.662	0.5	0.5	327	0.9563124708752156	0.5749235474006116
82	0	1	0.077444986	0.9885472	0	1	0.276	0.724	0.5	0.5	323	1.8630952914905197	0.4551083591331269
83	0	1	0.043260988	0.9977878	0	1	0.368	0.632	0.5	0.5	310	2.4797431185552794	0.567741935483871
84	0	1	0.18392517	0.9647038	0	1	0.31	0.69	0.5	0.5	310	1.9788930684222403	0.4064516129032258
85	0	1	0.014073256	0.9982151	0	1	0.221	0.779	0.5	0.5	304	1.0306248270052496	0.5592105263157895
86	0	1	0.015298277	0.99816704	0	1	0.222	0.778	0.5	0.5	304	1.1160400709701448	0.5657894736842105
87	0	1	0.14882953	0.9258133	0	1	0.426	0.574	0.5	0.5	296	0.6372232999546387	0.3006756756756756
88	1	0	0.08066661	0.9735702	0	1	0.392	0.608	0.5	0.5	292	1.0573092021824413	0.4828767123287671
89	1	0	0.5894736	0.6579797	0	1	0.365	0.635	0.5	0.5	286	1.2034607751771491	0.5
90	1	0	0.0323096	0.9983607	0	1	0.174	0.826	0.5	0.5	260	4.720010535875122	0.473076923076923
91	0	1	0.32964426	0.9151813	0	1	0.353	0.647	0.5	0.5	255	1.9672095824361056	0.3803921568627451
92	0	1	0.006378795	0.9991301	0	1	0.378	0.622	0.5	0.5	255	1.004724048970628	0.5019607843137255
93	0	1	0.033527594	0.99449944	0	1	0.307	0.693	0.5	0.5	253	1.121614654668967	0.5691699604743083
94	0	1	0.03978534	0.99417484	0	1	0.3	0.7	0.5	0.5	253	1.312601995807102	0.5731225296442688
95	1	0	0.018821856	0.9996646	0	1	0.392	0.608	0.5	0.5	224	7.86275046362201	0.5044642857142857
96	0	1	0.0090475455	0.99975634	0	1	0.308	0.692	0.5	0.5	218	2.068479783887047	0.6055045871559633
97	0	1	0.037908766	0.9926655	0	1	0.343	0.657	0.5	0.5	214	1.0649474336580729	0.5420560747663551
98	0	1	0.04193533	0.9922972	0	1	0.324	0.676	0.5	0.5	214	1.1626646268571983	0.5420560747663551
99	0	1	0.14726473	0.97003603	0	1	0.359	0.641	0.5	0.5	209	1.6908469660463872	0.4210526315789473
100	1	0	0.022081455	0.9993036	0	1	0.272	0.728	0.5	0.5	204	2.435819606241542	0.6323529411764706
101	0	1	0.06191622	0.99616086	0	1	0.316	0.684	0.5	0.5	200	2.4854439192435085	0.56
102	0	1	0.042045493	0.99792266	0	1	0.34	0.66	0.5	0.5	197	2.13967247676223	0.6142131979695431
103	0	1	0.038052198	0.9936329	0	1	0.2	0.8	0.5	0.5	190	1.23277816447295	0.5736842105263158
104	0	1	0.033549394	0.99730515	0	1	0.353	0.647	0.5	0.5	181	1.8398860907550083	0.5138121546961326
105	0	1	0.5154269	0.81689376	0	1	0.328	0.672	0.5	0.5	176	1.6687253350362687	0.4829545454545454
106	0	1	0.034831658	0.9964605	0	1	0.37	0.63	0.5	0.5	176	1.9168679362110064	0.5852272727272727
107	1	0	0.40213877	0.81600916	0	1	0.301	0.699	0.5	0.5	172	1.0985898683402853	0.5930232558139535
108	0	1	0.01477727	0.99940765	0	1	0.301	0.699	0.5	0.5	171	2.1103059905601333	0.5614035087719298
109	0	1	0.01895844	0.99805284	0	1	0.318	0.682	0.5	0.5	171	1.1963077653837126	0.6140350877192983
110	0	1	0.016748318	0.99812764	0	1	0.344	0.656	0.5	0.5	171	1.0837158999829373	0.6023391812865497
111	1	0	0.010555591	0.99778974	0	1	0.355	0.645	0.5	0.5	167	0.8961664305477582	0.5389221556886228
112	0	1	0.061337907	0.99545646	0	1	0.386	0.614	0.5	0.5	164	2.563572235686623	0.5426829268292683
113	1	0	0.012063828	0.9995303	0	1	0.355	0.645	0.5	0.5	164	2.049604033121186	0.6158536585365854
114	0	1	0.022381404	0.9928799	0	1	0.261	0.739	0.5	0.5	164	0.4623328321989136	0.5670731707317073
115	0	1	0.041689876	0.9972396	0	1	0.321	0.679	0.5	0.5	163	2.374751619533313	0.5766871165644172
116	0	1	0.074497424	0.9919332	0	1	0.282	0.718	0.5	0.5	157	2.101899939065608	0.5732484076433121
117	0	1	0.014345294	0.9994559	0	1	0.313	0.687	0.5	0.5	156	1.8678662936901151	0.5256410256410257
118	0	1	0.045905136	0.9962124	0	1	0.353	0.647	0.5	0.5	152	2.2592841103905417	0.5328947368421053
119	1	0	0.17519398	0.9304303	0	1	0.403	0.597	0.5	0.5	151	1.0772136214119714	0.5827814569536424
120	1	0	0.63052005	0.5794238	0	1	0.323	0.677	0.5	0.5	149	1.0774471228423748	0.4563758389261745
121	0	1	0.044801846	0.9966742	0	1	0.362	0.638	0.5	0.5	148	2.4432033001218683	0.4729729729729729
122	1	0	0.29652312	0.9635397	0	1	0.406	0.594	0.5	0.5	141	3.11821175947207	0.5815602836879432
123	0	1	0.038610056	0.9937812	0	1	0.273	0.727	0.5	0.5	138	1.1627256317354122	0.5942028985507246
124	0	1	0.1349586	0.9788872	0	1	0.356	0.644	0.5	0.5	136	2.148023834228013	0.4926470588235294
125	0	1	0.027735993	0.99881315	0	1	0.357	0.643	0.5	0.5	133	2.412153920727674	0.518796992481203
126	1	0	0.6209102	0.6109694	0	1	0.301	0.699	0.5	0.5	133	1.120011698903494	0.5338345864661654
127	1	0	0.0074279136	0.9990008	0	1	0.368	0.632	0.5	0.5	132	1.008847562624688	0.5075757575757576
128	0	1	0.043010347	0.9972633	0	1	0.395	0.605	0.5	0.5	128	2.4401951285409944	0.5703125
129	1	0	0.17474408	0.9523841	0	1	0.333	0.667	0.5	0.5	127	1.696066062740195	0.4881889763779528
130	0	1	0.01980464	0.9992457	0	1	0.348	0.652	0.5	0.5	127	2.153585796227894	0.5748031496062992
131	0	1	0.015896194	0.99945354	0	1	0.377	0.623	0.5	0.5	127	2.153372279154147	0.5354330708661418
132	0	1	0.1380971	0.9751428	0	1	0.388	0.612	0.5	0.5	127	1.9593746628186477	0.6220472440944882
133	0	1	0.06453716	0.9924855	0	1	0.375	0.625	0.5	0.5	124	2.1760229697115303	0.5645161290322581
134	0	1	0.023336269	0.9988878	0	1	0.317	0.683	0.5	0.5	117	4.919349234479039	0.5299145299145299
135	1	0	0.031781286	0.9972258	0	1	0.319	0.681	0.5	0.5	117	3.65905155908232	0.5213675213675214
136	0	1	0.24387635	0.89762926	0	1	0.377	0.623	0.5	0.5	110	1.0046767175996003	0.3818181818181818
137	0	1	0.23356253	0.9002706	0	1	0.36	0.64	0.5	0.5	110	0.959053483161844	0.3727272727272727
138	0	1	0.008690422	0.9992002	0	1	0.347	0.653	0.5	0.5	109	0.9374472381918058	0.6513761467889908
139	0	1	0.010908183	0.99911886	0	1	0.331	0.669	0.5	0.5	109	1.0713298060891014	0.6330275229357798
140	1	0	0.028720839	0.99690753	0	1	0.386	0.614	0.5	0.5	103	2.037257907940663	0.3980582524271844
141	1	0	0.025891569	0.9986888	0	1	0.39	0.61	0.5	0.5	101	5.173108491682402	0.4158415841584158
142	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	96	1.184628486630558	0.6770833333333334
143	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	96	1.0679387763070256	0.6875
144	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	91	1.0772136214119714	0.5274725274725275
145	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	83	3.111059463405657	0.4698795180722891
146	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	80	1.9655666579573203	0.525
147	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	71	2.9473981004742003	0.4929577464788732
148	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	71	0.9462992563822372	0.4788732394366197
149	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	70	2.3079617959719543	0.5857142857142857
150	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	64	3.020351520351616	0.46875
151	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	64	1.3506963868267132	0.625
152	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	61	1.0013214492978564	0.5573770491803278
153	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	61	0.5532069609556742	0.5573770491803278
154	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	60	3.186978982534144	0.5666666666666667
155	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	57	1.2088937028441098	0.6491228070175439
156	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	57	0.975665742584334	0.6140350877192983
157	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	56	4.727520446744856	0.4642857142857143
158	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	56	0.4507987029835771	0.5892857142857143
159	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	55	1.1054378438599322	0.6727272727272727
160	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	55	1.0651009976618515	0.6
161	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	55	1.0427921447841124	0.5818181818181818
162	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	55	1.158375352833841	0.5818181818181818
163	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	44	0.5623892469350548	0.4772727272727273
164	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	44	0.4730128931192607	0.5
165	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	40	1.830146346405746	0.55
166	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	39	1.983872328654358	0.358974358974359
167	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	39	0.7905096263568157	0.4615384615384615
168	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	34	1.1383047479015913	0.4117647058823529
169	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	33	0.9683009812524184	0.4545454545454545
170	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	33	3.4311457485425514	0.3939393939393939
171	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	32	1.159502891272546	0.6875
172	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	32	1.001003803207848	0.625
173	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	7	0.6664067715220949	0.1428571428571428
174	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	6	1.9423385246733984	0.5
175	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	6	3.11821175947207	0.1666666666666666
176	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	2.1667249848251933	1.0
177	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	0.871027651132708	1.0
178	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	0.9561589068714368	0.0
179	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	0.8639616033423897	0.0
180	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	0.9785098320789782	0.0
181	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	1.0590404785538114	0.0
182	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	1.071529649655663	1.0
183	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	2.3078986874772505	1.0
184	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	1.1763823099892814	0.0
185	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	1.0532870874533289	1.0
186	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	1.017460395010069	1.0
187	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	2.1784000563453683	1.0
188	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	1.1277361786552205	1.0
189	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	1.1556743092605248	1.0
190	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	1.166684637969821	1.0
191	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	4.304356953592005	1.0
192	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	1.2998056966976927	1.0
193	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	1.1671789878449996	0.0
194	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	1.2851792512418776	0.0
195	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	5.206450813050828	0.0
196	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	3.359054811426086	0.0
197	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	4.528202784305839	1.0
198	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1	3.991275711367216	0.0
