contig	plasforest_pls	plasforest_chr	plasgraph2_pls	plasgraph2_chr	platon_pls	platon_chr	rfplasmid_pls	rfplasmid_chr
45	0	1	0.7868513	0.32005304	0	1	0.387	0.613
46	0	1	0.116676405	0.92612076	0	1	0.371	0.629
47	0	1	0.016511206	0.9907838	0	1	0.006	0.994
48	0	1	0.010705538	0.99403536	0	1	0.013	0.987
49	0	1	0.74465185	0.36276692	0	1	0.624	0.376
50	0	1	0.21270733	0.9170478	0	1	0.097	0.903
51	0	1	0.2765244	0.8316597	0	1	0.604	0.396
52	0	1	0.6582869	0.45558006	0	1	0.179	0.821
53	0	1	0.08101688	0.9497663	0	1	0.402	0.598
54	0	1	0.47608632	0.69140524	0	1	0.333	0.667
55	0	1	0.7132317	0.39038402	0	1	0.755	0.245
56	0	1	0.45114702	0.700031	0	1	0.428	0.572
57	0	1	0.7164347	0.4181238	0	1	0.625	0.375
58	0	1	0.07706765	0.95267904	0	1	0.03	0.97
59	0	1	0.1742261	0.8876717	0	1	0.047	0.953
60	0	1	0.040725227	0.97797966	0	1	0.066	0.934
61	0	1	0.68612003	0.46685463	0	1	0.571	0.429
62	0	1	0.7655655	0.35201663	0	1	0.343	0.657
63	1	0	0.5370976	0.64333755	1	0	0.816	0.184
64	0	1	0.011944141	0.99425817	0	1	0.278	0.722
65	0	1	0.68561834	0.46468687	0	1	0.605	0.395
66	1	0	0.79615706	0.33328274	1	0	0.509	0.491
67	0	1	0.7247485	0.40697345	0	1	0.604	0.396
68	0	1	0.7065993	0.4149594	0	1	0.231	0.769
69	1	0	0.27916223	0.8241838	0	1	0.458	0.542
70	0	1	0.17557648	0.9346942	0	1	0.204	0.796
71	0	1	0.19300972	0.8847562	0	1	0.208	0.792
72	0	1	0.048213717	0.9743093	0	1	0.493	0.507
73	0	1	0.054810878	0.96882105	0	1	0.048	0.952
74	0	1	0.038023815	0.98047745	0	1	0.083	0.917
75	0	1	0.648582	0.48475382	0	1	0.247	0.753
76	0	1	0.06685111	0.96093184	0	1	0.236	0.764
77	1	0	0.08956953	0.9764855	0	1	0.706	0.294
78	0	1	0.9991135	0.022811672	1	0	0.894	0.106
79	0	1	0.056674387	0.9680593	0	1	0.311	0.689
80	0	1	0.014281092	0.9945632	0	1	0.118	0.882
81	1	0	0.77505517	0.81199396	0	1	0.253	0.747
82	1	0	0.0107756695	0.9997066	0	1	0.071	0.929
83	1	0	0.085029684	0.9888028	1	0	0.383	0.617
84	0	1	0.0063483026	0.9996099	0	1	0.104	0.896
85	0	1	0.4097732	0.9669841	0	1	0.573	0.427
86	1	0	0.5829168	0.9503659	0	1	0.958	0.042
87	0	1	0.09957647	0.9523815	0	1	0.258	0.742
88	0	1	0.78577465	0.40621355	0	1	0.29	0.71
89	0	1	0.51724666	0.7506435	0	1	0.138	0.862
90	0	1	0.010757978	0.99971426	0	1	0.106	0.894
91	1	0	0.7386182	0.7067177	0	1	0.374	0.626
92	0	1	0.018722663	0.9939342	0	1	0.231	0.769
93	1	0	0.6642358	0.7596358	0	1	0.398	0.602
94	0	1	0.011455039	0.9996727	0	1	0.112	0.888
95	0	1	0.13040419	0.93764865	0	1	0.31	0.69
96	1	0	0.08073953	0.9933892	0	1	0.304	0.696
97	0	1	0.7102947	0.5912056	0	1	0.207	0.793
98	0	1	0.0637984	0.9725485	0	1	0.316	0.684
99	0	1	0.021745488	0.9985013	0	1	0.18	0.82
100	0	1	0.09640749	0.9506201	0	1	0.217	0.783
101	0	1	0.018841824	0.99369633	0	1	0.26	0.74
102	0	1	0.004017591	0.9992415	0	1	0.226	0.774
103	0	1	0.5019241	0.74602574	0	1	0.357	0.643
104	0	1	0.46077532	0.75698906	0	1	0.367	0.633
105	0	1	0.9130712	0.31154966	0	1	0.229	0.771
106	0	1	0.3617593	0.77345407	0	1	0.227	0.773
107	0	1	0.029038174	0.9981717	0	1	0.153	0.847
108	0	1	0.2742267	0.8439896	0	1	0.298	0.702
109	0	1	0.27169728	0.8604739	0	1	0.306	0.694
110	0	1	0.84500825	0.81258416	0	1	0.396	0.604
111	0	1	0.13906173	0.98394954	0	1	0.197	0.803
112	1	0	0.04935091	0.9968909	0	1	0.303	0.697
113	0	1	0.25765148	0.9496113	0	1	0.308	0.692
114	0	1	0.0072180005	0.99887085	0	1	0.227	0.773
115	0	1	0.013912588	0.9996121	0	1	0.021	0.979
116	0	1	0.018179195	0.99665165	0	1	0.233	0.767
117	0	1	0.02384457	0.994385	0	1	0.094	0.906
118	0	1	0.4744493	0.9014256	0	1	0.269	0.731
119	1	0	0.77878016	0.9200989	0	1	0.597	0.403
120	0	1	0.8506975	0.42484224	0	1	0.303	0.697
121	0	1	0.049241357	0.99579155	0	1	0.184	0.816
122	0	1	0.27148145	0.86274016	0	1	0.296	0.704
123	0	1	0.0076793954	0.9988701	0	1	0.25	0.75
124	0	1	0.0032724964	0.99991816	0	1	0.158	0.842
125	1	0	0.38637727	0.9377084	0	1	0.346	0.654
126	0	1	0.023924144	0.9985081	0	1	0.181	0.819
127	1	0	0.051288515	0.97919786	0	1	0.318	0.682
128	1	0	0.022170499	0.99898964	0	1	0.276	0.724
129	0	1	0.80757844	0.51276845	0	1	0.315	0.685
130	0	1	0.043958385	0.99433804	0	1	0.351	0.649
131	1	0	0.79552746	0.9844658	0	1	0.489	0.511
132	0	1	0.14465818	0.98353684	0	1	0.37	0.63
133	0	1	0.01595002	0.9977888	0	1	0.395	0.605
134	0	1	0.01583553	0.9978056	0	1	0.379	0.621
135	0	1	0.008900666	0.9980545	0	1	0.262	0.738
136	0	1	0.013190006	0.9967879	0	1	0.314	0.686
137	0	1	0.052340258	0.9942014	0	1	0.192	0.808
138	1	0	0.17928265	0.9668795	0	1	0.343	0.657
139	0	1	0.43834916	0.78278416	0	1	0.343	0.657
140	0	1	0.4408383	0.77949375	0	1	0.334	0.666
141	0	1	0.060916185	0.9902564	0	1	0.289	0.711
142	0	1	0.06886617	0.99197996	0	1	0.262	0.738
143	0	1	0.09331508	0.9666282	0	1	0.344	0.656
144	0	1	0.88567364	0.29112732	0	1	0.434	0.566
145	0	1	0.043804713	0.9948583	0	1	0.224	0.776
146	1	0	0.77205	0.5295407	0	1	0.287	0.713
147	1	0	0.054910224	0.98905355	0	1	0.305	0.695
148	1	0	0.05379783	0.98907715	0	1	0.305	0.695
149	0	1	0.88563037	0.36165002	0	1	0.361	0.639
150	1	0	0.36018127	0.95102215	0	1	0.42	0.58
151	1	0	0.76739323	0.7521946	0	1	0.441	0.559
152	1	0	0.37060428	0.840507	0	1	0.343	0.657
153	0	1	0.06169039	0.9774537	0	1	0.326	0.674
154	0	1	0.0036072405	0.99991053	0	1	0.275	0.725
155	0	1	0.07757555	0.9950611	0	1	0.19	0.81
156	1	0	0.7458947	0.42141956	0	1	0.325	0.675
157	1	0	0.024992885	0.99460137	0	1	0.246	0.754
158	0	1	0.70890385	0.5784732	0	1	0.391	0.609
159	0	1	0.12308578	0.9438268	0	1	0.387	0.613
160	1	0	0.004930795	0.99946296	0	1	0.279	0.721
161	0	1	0.004635293	0.99950224	0	1	0.316	0.684
162	1	0	0.0106291445	0.9984703	0	1	0.33	0.67
163	0	1	0.027381767	0.9960143	0	1	0.293	0.707
164	0	1	0.165437	0.9475673	0	1	0.279	0.721
165	1	0	0.40926942	0.9828928	0	1	0.319	0.681
166	0	1	0.82057536	0.42501605	0	1	0.366	0.634
167	0	1	0.11458173	0.98153	0	1	0.36	0.64
168	0	1	0.0063000605	0.99881005	0	1	0.278	0.722
169	1	0	0.80976176	0.43814182	0	1	0.298	0.702
170	0	1	0.8476845	0.37719843	0	1	0.356	0.644
171	0	1	0.16142054	0.90926087	0	1	0.431	0.569
172	1	0	0.015025768	0.99918103	0	1	0.22	0.78
173	0	1	0.7156928	0.5707191	0	1	0.366	0.634
174	0	1	0.023785278	0.99660766	0	1	0.224	0.776
175	1	0	0.8070389	0.4629599	0	1	0.397	0.603
176	0	1	0.01719204	0.9996939	0	1	0.277	0.723
177	1	0	0.13980918	0.9847133	0	1	0.334	0.666
178	0	1	0.7723415	0.57549787	0	1	0.31	0.69
179	1	0	0.70662934	0.4690365	0	1	0.43	0.57
180	1	0	0.7756026	0.49703422	0	1	0.419	0.581
181	1	0	0.017033044	0.9970616	0	1	0.205	0.795
182	0	1	0.023771467	0.9969752	0	1	0.283	0.717
183	0	1	0.90638083	0.26971427	0	1	0.305	0.695
184	1	0	0.034648173	0.99585027	0	1	0.18	0.82
185	0	1	0.05403274	0.9943671	0	1	0.31	0.69
186	0	1	0.73442894	0.5519942	0	1	0.327	0.673
187	0	1	0.66831315	0.52461743	0	1	0.413	0.587
188	0	1	0.11817691	0.95481503	0	1	0.324	0.676
189	1	0	0.65832734	0.54723597	0	1	0.33	0.67
190	0	1	0.10954773	0.9556565	0	1	0.357	0.643
191	1	0	0.69581807	0.97656	0	1	0.505	0.495
192	0	1	0.6236075	0.74716365	0	1	0.375	0.625
193	0	1	0.6682093	0.5243286	0	1	0.423	0.577
194	1	0	0.062817	0.9958478	0	1	0.275	0.725
195	1	0	0.76613206	0.4005898	0	1	0.236	0.764
196	0	1	0.5311071	0.8137367	0	1	0.437	0.563
197	0	1	0.691332	0.61570567	0	1	0.327	0.673
198	0	1	0.119228184	0.9865693	0	1	0.318	0.682
199	0	1	0.67685837	0.5026769	0	1	0.34	0.66
200	0	1	0.7543397	0.49028885	0	1	0.349	0.651
201	0	1	0.032279477	0.99696493	0	1	0.277	0.723
202	1	0	0.66949445	0.9776362	0	1	0.681	0.319
203	0	1	0.40046242	0.8736046	0	1	0.278	0.722
204	0	1	0.3368094	0.9996333	0	1	0.337	0.663
205	0	1	0.039190475	0.9970553	0	1	0.286	0.714
206	0	1	0.15468933	0.9316694	0	1	0.262	0.738
207	1	0	0.04913084	0.9986958	0	1	0.352	0.648
208	0	1	0.11233126	0.96129537	0	1	0.404	0.596
209	1	0	0.16210091	0.9738511	0	1	0.331	0.669
210	0	1	0.04005104	0.995491	0	1	0.282	0.718
211	1	0	0.7399475	0.73178774	0	1	0.256	0.744
212	0	1	0.048679512	0.99610174	0	1	0.271	0.729
213	1	0	0.045109816	0.99754107	0	1	0.377	0.623
214	0	1	0.040888272	0.9982493	0	1	0.248	0.752
215	1	0	0.749074	0.48441726	0	1	0.289	0.711
216	0	1	0.52336705	0.88505805	0	1	0.346	0.654
217	1	0	0.76177704	0.40665224	0	1	0.342	0.658
218	0	1	0.9047804	0.42631888	0	1	0.327	0.673
219	1	0	0.6760935	0.53182596	0	1	0.398	0.602
220	0	1	0.052887753	0.99470294	0	1	0.307	0.693
221	1	0	0.75701195	0.5020018	0	1	0.408	0.592
222	0	1	0.61620355	0.7522336	0	1	0.314	0.686
223	0	1	0.049387008	0.99155545	0	1	0.362	0.638
224	0	1	0.47253776	0.8786894	0	1	0.328	0.672
225	0	1	0.026409375	0.99773127	0	1	0.254	0.746
226	0	1	0.008080547	0.99962294	0	1	0.35	0.65
227	1	0	0.16662037	0.9715069	0	1	0.363	0.637
228	0	1	0.04162105	0.9939931	0	1	0.066	0.934
229	1	0	0.019009937	0.9990859	0	1	0.349	0.651
230	0	1	0.050531827	0.99379706	0	1	0.329	0.671
231	0	1	0.029995656	0.9981823	0	1	0.323	0.677
232	0	1	0.8842131	0.43963087	0	1	0.318	0.682
233	1	0	0.18951955	0.9670529	0	1	0.411	0.589
234	1	0	0.83684033	0.38546678	0	1	0.358	0.642
235	0	1	0.62238723	0.5913528	0	1	0.344	0.656
236	0	1	0.9228442	0.3363517	0	1	0.381	0.619
237	1	0	0.016384792	0.99710226	0	1	0.333	0.667
238	0	1	0.05804279	0.99201614	0	1	0.331	0.669
239	0	1	0.12521036	0.98016334	0	1	0.364	0.636
240	1	0	0.8704036	0.38358784	0	1	0.472	0.528
241	0	1	0.04000179	0.9978264	0	1	0.35	0.65
242	0	1	0.03250045	0.9984804	0	1	0.352	0.648
243	1	0	0.822915	0.39947817	0	1	0.369	0.631
244	0	1	0.61873424	0.6002347	0	1	0.455	0.545
245	0	1	0.0057797474	0.99898934	0	1	0.372	0.628
246	1	0	0.7404386	0.4287162	0	1	0.369	0.631
247	1	0	0.8007018	0.4133891	0	1	0.378	0.622
248	0	1	0.81067204	0.58829695	0	1	0.361	0.639
249	0	1	0.01264794	0.99814975	0	1	0.36	0.64
250	0	1	0.013687619	0.9980967	0	1	0.35	0.65
251	1	0	0.89782345	0.40484214	0	1	0.377	0.623
252	0	1	0.02272044	0.9987597	0	1	0.324	0.676
253	1	0	0.15939093	0.96416056	0	1	0.424	0.576
254	0	1	0.39005226	0.9304656	0	1	0.365	0.635
255	1	0	0.8586161	0.3965018	0	1	0.276	0.724
256	0	1	0.08539522	0.9923669	0	1	0.302	0.698
257	0	1	0.0035445034	0.99992085	0	1	0.36	0.64
258	1	0	0.91739875	0.3439044	0	1	0.347	0.653
259	1	0	0.72700167	0.9445423	0	1	0.403	0.597
260	1	0	0.74202186	0.42561826	0	1	0.275	0.725
261	0	1	0.033871073	0.9984298	0	1	0.339	0.661
262	1	0	0.32871473	0.9915441	0	1	0.344	0.656
263	1	0	0.18402858	0.999184	0	1	0.377	0.623
264	0	1	0.4054387	0.86852795	0	1	0.44	0.56
265	0	1	0.033503447	0.9942076	0	1	0.349	0.651
266	0	1	0.03501783	0.99412024	0	1	0.355	0.645
267	1	0	0.14259967	0.9809332	0	1	0.367	0.633
268	0	1	0.01833747	0.9980719	0	1	0.35	0.65
269	1	0	0.018137524	0.9980604	0	1	0.343	0.657
270	0	1	0.06026269	0.9938536	0	1	0.366	0.634
271	0	1	0.02306701	0.9945996	0	1	0.276	0.724
272	1	0	0.019253325	0.9991305	0	1	0.356	0.644
273	0	1	0.076604374	0.97539604	0	1	0.388	0.612
274	0	1	0.08097005	0.9751469	0	1	0.399	0.601
275	1	0	0.45120427	0.89841074	0	1	0.375	0.625
276	1	0	0.76194	0.40393817	0	1	0.367	0.633
277	0	1	0.04256301	0.9979095	0	1	0.329	0.671
278	1	0	0.75353384	0.41942772	0	1	0.368	0.632
279	0	1	0.14024262	0.9761284	0	1	0.372	0.628
280	1	0	0.70377445	0.47223005	0	1	0.383	0.617
281	1	0	0.79114354	0.529723	0	1	0.372	0.628
282	1	0	0.87418115	0.32459927	0	1	0.392	0.608
283	1	0	0.7527877	0.41049972	0	1	0.36	0.64
284	0	1	0.049623124	0.99287057	0	1	0.414	0.586
285	1	0	0.047113057	0.9928919	0	1	0.424	0.576
286	0	1	0.07975174	0.9916937	0	1	0.358	0.642
287	1	0	0.6857648	0.5841362	0	1	0.388	0.612
288	0	1	0.04986112	0.99566114	0	1	0.383	0.617
289	0	1	0.8125386	0.38637954	0	1	0.397	0.603
290	0	1	0.9160678	0.26245686	0	1	0.356	0.644
291	1	0	0.79254603	0.46170267	0	1	0.389	0.611
292	0	1	0.8346571	0.31213856	0	1	0.397	0.603
293	0	1	0.035490714	0.993598	0	1	0.362	0.638
294	0	1	0.035699867	0.99358845	0	1	0.361	0.639
295	0	1	0.5	0.5	0	1	0.5	0.5
296	1	0	0.5	0.5	0	1	0.5	0.5
297	0	1	0.5	0.5	0	1	0.5	0.5
298	0	1	0.5	0.5	0	1	0.5	0.5
299	1	0	0.5	0.5	0	1	0.5	0.5
300	1	0	0.5	0.5	0	1	0.5	0.5
301	0	1	0.5	0.5	0	1	0.5	0.5
302	0	1	0.5	0.5	0	1	0.5	0.5
303	0	1	0.5	0.5	0	1	0.5	0.5
304	0	1	0.5	0.5	0	1	0.5	0.5
305	0	1	0.5	0.5	0	1	0.5	0.5
306	0	1	0.5	0.5	0	1	0.5	0.5
307	0	1	0.5	0.5	0	1	0.5	0.5
308	0	1	0.5	0.5	0	1	0.5	0.5
309	0	1	0.5	0.5	0	1	0.5	0.5
310	1	0	0.5	0.5	0	1	0.5	0.5
311	0	1	0.5	0.5	0	1	0.5	0.5
312	0	1	0.5	0.5	0	1	0.5	0.5
313	0	1	0.5	0.5	0	1	0.5	0.5
314	0	1	0.5	0.5	0	1	0.5	0.5
315	0	1	0.5	0.5	0	1	0.5	0.5
316	0	1	0.5	0.5	0	1	0.5	0.5
317	0	1	0.5	0.5	0	1	0.5	0.5
318	0	1	0.5	0.5	0	1	0.5	0.5
319	1	0	0.5	0.5	0	1	0.5	0.5
320	1	0	0.5	0.5	0	1	0.5	0.5
321	0	1	0.5	0.5	0	1	0.5	0.5
322	1	0	0.5	0.5	0	1	0.5	0.5
323	1	0	0.5	0.5	0	1	0.5	0.5
324	0	1	0.5	0.5	0	1	0.5	0.5
325	1	0	0.5	0.5	0	1	0.5	0.5
326	1	0	0.5	0.5	0	1	0.5	0.5
327	0	1	0.5	0.5	0	1	0.5	0.5
328	1	0	0.5	0.5	0	1	0.5	0.5
329	0	1	0.5	0.5	0	1	0.5	0.5
330	1	0	0.5	0.5	0	1	0.5	0.5
331	1	0	0.5	0.5	0	1	0.5	0.5
332	0	1	0.5	0.5	0	1	0.5	0.5
333	1	0	0.5	0.5	0	1	0.5	0.5
334	1	0	0.5	0.5	0	1	0.5	0.5
335	1	0	0.5	0.5	0	1	0.5	0.5
336	1	0	0.5	0.5	0	1	0.5	0.5
337	0	1	0.5	0.5	0	1	0.5	0.5
338	0	1	0.5	0.5	0	1	0.5	0.5
339	0	1	0.5	0.5	0	1	0.5	0.5
340	0	1	0.5	0.5	0	1	0.5	0.5
341	0	1	0.5	0.5	0	1	0.5	0.5
342	0	1	0.5	0.5	0	1	0.5	0.5
343	0	1	0.5	0.5	0	1	0.5	0.5
344	0	1	0.5	0.5	0	1	0.5	0.5
345	0	1	0.5	0.5	0	1	0.5	0.5
346	0	1	0.5	0.5	0	1	0.5	0.5
347	0	1	0.5	0.5	0	1	0.5	0.5
348	0	1	0.5	0.5	0	1	0.5	0.5
349	0	1	0.5	0.5	0	1	0.5	0.5
350	0	1	0.5	0.5	0	1	0.5	0.5
351	0	1	0.5	0.5	0	1	0.5	0.5
352	0	1	0.5	0.5	0	1	0.5	0.5
353	0	1	0.5	0.5	0	1	0.5	0.5
354	0	1	0.5	0.5	0	1	0.5	0.5
355	0	1	0.5	0.5	0	1	0.5	0.5
356	0	1	0.5	0.5	0	1	0.5	0.5
357	0	1	0.5	0.5	0	1	0.5	0.5
358	0	1	0.5	0.5	0	1	0.5	0.5
359	0	1	0.5	0.5	0	1	0.5	0.5
360	0	1	0.5	0.5	0	1	0.5	0.5
361	0	1	0.5	0.5	0	1	0.5	0.5
362	0	1	0.5	0.5	0	1	0.5	0.5
363	0	1	0.5	0.5	0	1	0.5	0.5
364	0	1	0.5	0.5	0	1	0.5	0.5
365	0	1	0.5	0.5	0	1	0.5	0.5
366	0	1	0.5	0.5	0	1	0.5	0.5
367	0	1	0.5	0.5	0	1	0.5	0.5
368	0	1	0.5	0.5	0	1	0.5	0.5
369	0	1	0.5	0.5	0	1	0.5	0.5
370	0	1	0.5	0.5	0	1	0.5	0.5
371	0	1	0.5	0.5	0	1	0.5	0.5
372	0	1	0.5	0.5	0	1	0.5	0.5
373	0	1	0.5	0.5	0	1	0.5	0.5
374	0	1	0.5	0.5	0	1	0.5	0.5
375	0	1	0.5	0.5	0	1	0.5	0.5
376	0	1	0.5	0.5	0	1	0.5	0.5
377	0	1	0.5	0.5	0	1	0.5	0.5
378	0	1	0.5	0.5	0	1	0.5	0.5
379	0	1	0.5	0.5	0	1	0.5	0.5
380	1	0	0.5	0.5	0	1	0.5	0.5
381	1	0	0.5	0.5	0	1	0.5	0.5
382	0	1	0.5	0.5	0	1	0.5	0.5
383	0	1	0.5	0.5	0	1	0.5	0.5
384	1	0	0.5	0.5	0	1	0.5	0.5
385	0	1	0.5	0.5	0	1	0.5	0.5
386	0	1	0.5	0.5	0	1	0.5	0.5
387	0	1	0.5	0.5	0	1	0.5	0.5
388	0	1	0.5	0.5	0	1	0.5	0.5
389	1	0	0.5	0.5	0	1	0.5	0.5
390	1	0	0.5	0.5	0	1	0.5	0.5
391	0	1	0.5	0.5	0	1	0.5	0.5
392	1	0	0.5	0.5	0	1	0.5	0.5
393	0	1	0.5	0.5	0	1	0.5	0.5
394	0	1	0.5	0.5	0	1	0.5	0.5
395	0	1	0.5	0.5	0	1	0.5	0.5
396	1	0	0.5	0.5	0	1	0.5	0.5
397	0	1	0.5	0.5	0	1	0.5	0.5
398	1	0	0.5	0.5	0	1	0.5	0.5
399	1	0	0.5	0.5	0	1	0.5	0.5
400	1	0	0.5	0.5	0	1	0.5	0.5
401	1	0	0.5	0.5	0	1	0.5	0.5
402	1	0	0.5	0.5	0	1	0.5	0.5
403	1	0	0.5	0.5	0	1	0.5	0.5
404	0	1	0.5	0.5	0	1	0.5	0.5
405	1	0	0.5	0.5	0	1	0.5	0.5
406	0	1	0.5	0.5	0	1	0.5	0.5
407	1	0	0.5	0.5	0	1	0.5	0.5
408	0	1	0.5	0.5	0	1	0.5	0.5
409	0	1	0.5	0.5	0	1	0.5	0.5
410	0	1	0.5	0.5	0	1	0.5	0.5
411	0	1	0.5	0.5	0	1	0.5	0.5
412	1	0	0.5	0.5	0	1	0.5	0.5
413	0	1	0.5	0.5	0	1	0.5	0.5
414	1	0	0.5	0.5	0	1	0.5	0.5
415	0	1	0.5	0.5	0	1	0.5	0.5
416	0	1	0.5	0.5	0	1	0.5	0.5
417	0	1	0.5	0.5	0	1	0.5	0.5
418	0	1	0.5	0.5	0	1	0.5	0.5
419	1	0	0.5	0.5	0	1	0.5	0.5
420	1	0	0.5	0.5	0	1	0.5	0.5
421	1	0	0.5	0.5	0	1	0.5	0.5
422	1	0	0.5	0.5	0	1	0.5	0.5
423	1	0	0.5	0.5	0	1	0.5	0.5
424	0	1	0.5	0.5	0	1	0.5	0.5
425	1	0	0.5	0.5	0	1	0.5	0.5
426	0	1	0.5	0.5	0	1	0.5	0.5
427	0	1	0.5	0.5	0	1	0.5	0.5
428	0	1	0.5	0.5	0	1	0.5	0.5
429	1	0	0.5	0.5	0	1	0.5	0.5
430	1	0	0.5	0.5	0	1	0.5	0.5
431	1	0	0.5	0.5	0	1	0.5	0.5
432	1	0	0.5	0.5	0	1	0.5	0.5
433	0	1	0.5	0.5	0	1	0.5	0.5
434	0	1	0.5	0.5	0	1	0.5	0.5
435	1	0	0.5	0.5	0	1	0.5	0.5
436	0	1	0.5	0.5	0	1	0.5	0.5
437	1	0	0.5	0.5	0	1	0.5	0.5
438	1	0	0.5	0.5	0	1	0.5	0.5
439	1	0	0.5	0.5	0	1	0.5	0.5
440	0	1	0.5	0.5	0	1	0.5	0.5
