contig	plasforest_pls	plasforest_chr	plasgraph2_pls	plasgraph2_chr	platon_pls	platon_chr	rfplasmid_pls	rfplasmid_chr	mlplasmid_pls	mlplasmid_chr	length
49	0	1	0.12810239	0.92039937	0	1	0.019	0.981	0.0135415583684005	0.986458441631599	24513
50	0	1	0.090248846	0.94113165	0	1	0.158	0.842	0.0082211229571433	0.991778877042857	23166
51	0	1	0.43670583	0.7244458	0	1	0.354	0.646	0.0603015700994125	0.939698429900587	21482
52	0	1	0.012425392	0.9931147	0	1	0.0	1.0	0.0154239239797879	0.984576076020212	19327
53	0	1	0.22013687	0.85283315	0	1	0.215	0.785	0.0071674994835818	0.992832500516418	18269
54	0	1	0.07374453	0.9533294	0	1	0.023	0.977	0.002633268737913	0.997366731262087	17589
55	0	1	0.021909414	0.98753595	0	1	0.091	0.909	0.0713656735840382	0.928634326415962	16358
56	0	1	0.636424	0.5156422	0	1	0.683	0.317	0.089608225548502	0.910391774451498	16329
57	0	1	0.026004426	0.984439	0	1	0.011	0.989	0.0023625032533541	0.997637496746646	15867
58	1	0	0.05293367	0.9694121	0	1	0.276	0.724	0.0345386835036645	0.965461316496335	15745
59	0	1	0.047564525	0.9729483	0	1	0.2	0.8	0.0400427472273207	0.959957252772679	15400
60	0	1	0.7435167	0.36234292	0	1	0.404	0.596	0.0136356423945303	0.98636435760547	15127
61	0	1	0.2750788	0.85512894	1	0	0.883	0.117	0.935134159874374	0.0648658401256259	15113
62	0	1	0.013799057	0.99221015	0	1	0.025	0.975	0.0037537593389092	0.996246240661091	13246
63	0	1	0.048116837	0.97270787	0	1	0.227	0.773	0.0229158376945005	0.9770841623055	13024
64	0	1	0.1144489	0.9256855	0	1	0.38	0.62	0.104594403850172	0.895405596149828	10895
65	1	0	0.91465884	0.15976986	1	0	0.748	0.252	0.90471075105121	0.0952892489487903	10303
66	0	1	0.6169023	0.5187881	0	1	0.247	0.753	0.0220855924079996	0.977914407592	8644
67	0	1	0.7354628	0.37979048	0	1	0.436	0.564	0.053126119048191	0.946873880951809	8511
68	0	1	0.71779877	0.40786478	0	1	0.647	0.353	0.111778164559045	0.888221835440955	8458
69	0	1	0.06097457	0.96660995	0	1	0.27	0.73	0.0289140293008725	0.971085970699127	7562
70	0	1	0.07785812	0.9524708	0	1	0.023	0.977	0.0014576309744868	0.998542369025513	6790
71	0	1	0.31227145	0.8000649	0	1	0.175	0.825	0.0387435535875121	0.961256446412488	6553
72	0	1	0.11826353	0.9279688	0	1	0.05	0.95	0.0009877914632532	0.999012208536747	6542
73	0	1	0.056915354	0.9684943	0	1	0.173	0.827	0.0110210059340923	0.988978994065908	6148
74	0	1	0.23458034	0.848135	0	1	0.183	0.817	0.0134100434971753	0.986589956502825	5989
75	0	1	0.79065907	0.3137321	0	1	0.305	0.695	0.35377021195713	0.64622978804287	5980
76	0	1	0.3731154	0.75690556	1	0	0.282	0.718	0.147872956554336	0.852127043445664	5591
77	0	1	0.9998952	0.0040278016	1	0	0.884	0.116	0.931584476376975	0.0684155236230252	5569
78	1	0	0.95788765	0.10720372	1	0	0.718	0.282	0.89705251399124	0.10294748600876	5428
79	0	1	0.99954414	0.008534147	0	1	0.227	0.773	0.14927859257601	0.85072140742399	5386
80	1	0	0.83998716	0.25874615	1	0	0.747	0.253	0.9764292618115	0.0235707381885	5328
81	0	1	0.6798221	0.46775743	0	1	0.319	0.681	0.902662221729889	0.0973377782701107	5285
82	0	1	0.20517871	0.8716035	0	1	0.135	0.865	0.009655729688103	0.990344270311897	5195
83	0	1	0.43964273	0.7162636	0	1	0.181	0.819	0.0780347385814574	0.921965261418543	4862
84	0	1	0.27195665	0.82189465	0	1	0.338	0.662	0.113832681814481	0.886167318185519	4850
85	0	1	0.17143466	0.89649403	0	1	0.04	0.96	0.0042202909265581	0.995779709073442	4666
86	0	1	0.045363266	0.9753636	0	1	0.059	0.941	0.0698452047839569	0.930154795216043	4113
87	0	1	0.04655215	0.97471005	0	1	0.133	0.867	0.0948757987355665	0.905124201264433	4027
88	0	1	0.08510766	0.94943476	0	1	0.214	0.786	0.0469735611453559	0.953026438854644	3872
89	0	1	0.16079089	0.89873445	0	1	0.321	0.679	0.986519272877982	0.013480727122018	3743
90	0	1	0.19635949	0.88229203	0	1	0.161	0.839	0.0068940841205733	0.993105915879427	3660
91	1	0	0.084302045	0.9501687	0	1	0.295	0.705	0.0192539234777317	0.980746076522268	3533
92	1	0	0.95213974	0.122917525	1	0	0.739	0.261	0.906905245314065	0.0930947546859345	3155
93	0	1	0.1508734	0.9106608	0	1	0.344	0.656	0.0731724725580126	0.926827527441987	3046
94	0	1	0.039631784	0.9980408	0	1	0.023	0.977	0.0330654252735734	0.966934574726427	2812
95	1	0	0.094186306	0.9457869	0	1	0.065	0.935	0.0104780326019089	0.989521967398091	2716
96	0	1	0.16261081	0.90521777	0	1	0.327	0.673	0.144719937942832	0.855280062057168	2700
97	0	1	0.024295358	0.9898306	0	1	0.094	0.906	0.038508791398421	0.961491208601579	2628
98	0	1	0.20300809	0.881566	0	1	0.161	0.839	0.0012098885984314	0.998790111401569	2252
99	0	1	0.99995255	0.0055805203	0	1	0.626	0.374	0.202310302725708	0.797689697274292	2235
100	0	1	0.9998914	0.008542306	1	0	0.968	0.032	0.701972416633415	0.298027583366585	2089
101	0	1	0.05676045	0.98842216	0	1	0.168	0.832	0.0200215688307024	0.979978431169298	2046
102	0	1	0.025347583	0.9900814	0	1	0.087	0.913	0.0008281543576429	0.999171845642357	2041
103	0	1	0.21883091	0.87276614	0	1	0.268	0.732	0.0064428674687884	0.993557132531212	1955
104	0	1	0.016323892	0.99392	0	1	0.216	0.784	0.743566109566674	0.256433890433326	1949
105	0	1	0.24199101	0.86553335	0	1	0.122	0.878	0.0110905286481467	0.988909471351853	1935
106	1	0	0.77398515	0.37460354	1	0	0.491	0.509	0.712338394312943	0.287661605687057	1719
107	0	1	0.004138634	0.99988425	0	1	0.15	0.85	0.0121499675389749	0.987850032461025	1653
108	0	1	0.16003326	0.90906847	0	1	0.214	0.786	0.0012334796616887	0.998766520338311	1652
109	0	1	0.13283756	0.9219488	0	1	0.205	0.795	0.0053186791911833	0.994681320808817	1647
110	0	1	0.13863775	0.9225787	0	1	0.389	0.611	0.0007662540186426	0.999233745981357	1490
111	0	1	0.03205667	0.99691474	0	1	0.062	0.938	0.0732750992951311	0.926724900704869	1484
112	0	1	0.030462265	0.9882598	0	1	0.107	0.893	0.0328520017598077	0.967147998240192	1480
113	0	1	0.708762	0.4572301	0	1	0.083	0.917	0.0321354926944257	0.967864507305574	1385
114	1	0	0.3480835	0.99403274	0	1	0.739	0.261	0.110632937075469	0.889367062924531	1341
115	0	1	0.22358985	0.8677937	0	1	0.275	0.725	0.024267912354445	0.975732087645555	1305
116	1	0	0.017114315	0.99948275	0	1	0.022	0.978	0.0052808618734184	0.994719138126582	1283
117	1	0	0.030135106	0.9867477	0	1	0.325	0.675	3.91879564958231e-05	0.999960812043504	1171
118	1	0	0.5236989	0.9541385	0	1	0.131	0.869	0.0577287302586458	0.942271269741354	1168
119	1	0	0.9661041	0.7055821	0	1	0.487	0.513	0.0075014465558955	0.992498553444104	1165
120	1	0	0.76208395	0.96134007	0	1	0.694	0.306	0.589302649361229	0.410697350638771	1056
121	0	1	0.036585145	0.99029326	0	1	0.41	0.59	0.4064203183309	0.5935796816691	1018
122	1	0	0.41857907	0.8828725	0	1	0.115	0.885	0.5	0.5	940
123	1	0	0.1229888	0.9369755	0	1	0.294	0.706	0.5	0.5	913
124	0	1	0.08019659	0.96429324	0	1	0.265	0.735	0.5	0.5	913
125	0	1	0.029743226	0.99135435	0	1	0.108	0.892	0.5	0.5	887
126	0	1	0.032950252	0.9964922	0	1	0.174	0.826	0.5	0.5	886
127	0	1	0.15647647	0.91644704	0	1	0.199	0.801	0.5	0.5	863
128	0	1	0.81992877	0.33239803	0	1	0.103	0.897	0.5	0.5	779
129	0	1	0.89858985	0.21230441	0	1	0.082	0.918	0.5	0.5	779
130	0	1	0.03216702	0.989004	0	1	0.181	0.819	0.5	0.5	739
131	0	1	0.1533589	0.9279355	0	1	0.202	0.798	0.5	0.5	737
132	0	1	0.48418346	0.7350141	0	1	0.246	0.754	0.5	0.5	705
133	0	1	0.31429017	0.8447054	0	1	0.253	0.747	0.5	0.5	659
134	1	0	0.009766738	0.99819124	0	1	0.153	0.847	0.5	0.5	631
135	0	1	0.0102048945	0.9981378	0	1	0.195	0.805	0.5	0.5	631
136	0	1	0.22968952	0.8730649	0	1	0.247	0.753	0.5	0.5	626
137	0	1	0.10214843	0.95551336	0	1	0.166	0.834	0.5	0.5	614
138	0	1	0.10552136	0.9550089	0	1	0.19	0.81	0.5	0.5	614
139	0	1	0.6990495	0.6775345	0	1	0.308	0.692	0.5	0.5	595
140	0	1	0.04271301	0.99584115	0	1	0.122	0.878	0.5	0.5	569
141	0	1	0.4489085	0.7533249	0	1	0.286	0.714	0.5	0.5	556
142	0	1	0.117405914	0.9468174	0	1	0.165	0.835	0.5	0.5	528
143	0	1	0.0057213455	0.9993542	0	1	0.293	0.707	0.5	0.5	522
144	0	1	0.8878466	0.23372559	0	1	0.035	0.965	0.5	0.5	522
145	0	1	0.8210814	0.32757595	0	1	0.077	0.923	0.5	0.5	522
146	0	1	0.0056522037	0.99937546	0	1	0.302	0.698	0.5	0.5	513
147	0	1	0.023115886	0.99542916	0	1	0.16	0.84	0.5	0.5	507
148	0	1	0.08056092	0.9689624	0	1	0.257	0.743	0.5	0.5	498
149	0	1	0.013297492	0.9994913	0	1	0.177	0.823	0.5	0.5	497
150	0	1	0.10329425	0.9618192	0	1	0.234	0.766	0.5	0.5	491
151	0	1	0.50588137	0.72254777	0	1	0.371	0.629	0.5	0.5	485
152	1	0	0.34253126	0.99983406	0	1	0.159	0.841	0.5	0.5	485
153	0	1	0.9322191	0.26194406	0	1	0.014	0.986	0.5	0.5	481
154	0	1	0.02054136	0.9957051	0	1	0.206	0.794	0.5	0.5	475
155	0	1	0.17180295	0.90699804	0	1	0.303	0.697	0.5	0.5	472
156	0	1	0.35212705	0.8874247	0	1	0.308	0.692	0.5	0.5	450
157	0	1	0.077850476	0.9681767	0	1	0.357	0.643	0.5	0.5	445
158	0	1	0.015047337	0.99780464	0	1	0.158	0.842	0.5	0.5	436
159	0	1	0.012886147	0.99791306	0	1	0.154	0.846	0.5	0.5	436
160	0	1	0.2818022	0.8581649	0	1	0.293	0.707	0.5	0.5	412
161	0	1	0.11320092	0.9837904	0	1	0.316	0.684	0.5	0.5	401
162	0	1	0.08749365	0.989804	0	1	0.24	0.76	0.5	0.5	398
163	0	1	0.12971848	0.97883785	0	1	0.218	0.782	0.5	0.5	397
164	0	1	0.07242746	0.9766426	0	1	0.208	0.792	0.5	0.5	396
165	0	1	0.15107256	0.96931005	0	1	0.282	0.718	0.5	0.5	395
166	0	1	0.02772704	0.99452174	0	1	0.176	0.824	0.5	0.5	387
167	0	1	0.031548753	0.9943782	0	1	0.201	0.799	0.5	0.5	387
168	0	1	0.18614253	0.9549135	0	1	0.302	0.698	0.5	0.5	379
169	0	1	0.20018056	0.9645246	0	1	0.198	0.802	0.5	0.5	378
170	0	1	0.016993862	0.9974241	0	1	0.165	0.835	0.5	0.5	376
171	0	1	0.01602949	0.9974884	0	1	0.21	0.79	0.5	0.5	376
172	1	0	0.9708409	0.2372027	0	1	0.421	0.579	0.5	0.5	363
173	0	1	0.023580901	0.996535	0	1	0.327	0.673	0.5	0.5	353
174	0	1	0.03234249	0.99867713	0	1	0.204	0.796	0.5	0.5	350
175	0	1	0.02047059	0.9966285	0	1	0.308	0.692	0.5	0.5	344
176	0	1	0.048883352	0.9974719	0	1	0.201	0.799	0.5	0.5	341
177	0	1	0.12938355	0.9720299	0	1	0.138	0.862	0.5	0.5	333
178	0	1	0.019509189	0.9989602	0	1	0.227	0.773	0.5	0.5	329
179	0	1	0.9807841	0.24392265	0	1	0.363	0.637	0.5	0.5	328
180	0	1	0.5019393	0.7395787	0	1	0.226	0.774	0.5	0.5	325
181	0	1	0.5965652	0.5871016	0	1	0.308	0.692	0.5	0.5	315
182	1	0	0.7198359	0.78398687	0	1	0.131	0.869	0.5	0.5	315
183	0	1	0.95755076	0.13755682	0	1	0.378	0.622	0.5	0.5	314
184	0	1	0.9404968	0.14933443	0	1	0.38	0.62	0.5	0.5	314
185	1	0	0.93827134	0.32561037	0	1	0.328	0.672	0.5	0.5	313
186	1	0	0.34427202	0.85632205	0	1	0.333	0.667	0.5	0.5	313
187	0	1	0.008445931	0.99923706	0	1	0.229	0.771	0.5	0.5	311
188	0	1	0.008033196	0.99922216	0	1	0.251	0.749	0.5	0.5	311
189	0	1	0.015325854	0.9992289	0	1	0.285	0.715	0.5	0.5	309
190	0	1	0.09569039	0.9795546	0	1	0.263	0.737	0.5	0.5	305
191	0	1	0.041116383	0.9972702	0	1	0.27	0.73	0.5	0.5	305
192	1	0	0.17949194	0.96628207	0	1	0.21	0.79	0.5	0.5	304
193	0	1	0.42376822	0.9205681	0	1	0.306	0.694	0.5	0.5	297
194	0	1	0.006247499	0.9997845	0	1	0.294	0.706	0.5	0.5	294
195	0	1	0.118941374	0.9548212	0	1	0.265	0.735	0.5	0.5	293
196	0	1	0.116043374	0.9572354	0	1	0.264	0.736	0.5	0.5	293
197	0	1	0.26899952	0.8876562	0	1	0.328	0.672	0.5	0.5	289
198	0	1	0.0039093387	0.9997385	0	1	0.274	0.726	0.5	0.5	283
199	0	1	0.0040105837	0.9997336	0	1	0.282	0.718	0.5	0.5	283
200	1	0	0.7790362	0.74391216	0	1	0.149	0.851	0.5	0.5	274
201	0	1	0.6999941	0.6933972	0	1	0.313	0.687	0.5	0.5	271
202	1	0	0.79312426	0.82849526	0	1	0.36	0.64	0.5	0.5	270
203	0	1	0.13602741	0.98096746	0	1	0.246	0.754	0.5	0.5	269
204	0	1	0.1510317	0.97658384	0	1	0.217	0.783	0.5	0.5	269
205	0	1	0.02399903	0.9991465	0	1	0.218	0.782	0.5	0.5	265
206	1	0	0.7052597	0.9345888	0	1	0.324	0.676	0.5	0.5	259
207	0	1	0.027293338	0.99474764	0	1	0.368	0.632	0.5	0.5	257
208	0	1	0.02718135	0.99478	0	1	0.401	0.599	0.5	0.5	257
209	1	0	0.6353986	0.69316983	0	1	0.424	0.576	0.5	0.5	256
210	0	1	0.0647122	0.993399	0	1	0.273	0.727	0.5	0.5	254
211	1	0	0.8716903	0.9172569	0	1	0.335	0.665	0.5	0.5	254
212	0	1	0.14890675	0.9780973	0	1	0.371	0.629	0.5	0.5	253
213	0	1	0.120445766	0.98559016	0	1	0.274	0.726	0.5	0.5	251
214	0	1	0.04344861	0.9893172	0	1	0.346	0.654	0.5	0.5	251
215	0	1	0.045740385	0.98874557	0	1	0.321	0.679	0.5	0.5	251
216	0	1	0.04486042	0.9951157	0	1	0.345	0.655	0.5	0.5	249
217	0	1	0.040821094	0.996005	0	1	0.278	0.722	0.5	0.5	248
218	1	0	0.11902697	0.9778799	0	1	0.218	0.782	0.5	0.5	241
219	1	0	0.876914	0.2735848	0	1	0.192	0.808	0.5	0.5	238
220	1	0	0.89492905	0.29029816	0	1	0.115	0.885	0.5	0.5	238
221	0	1	0.101291575	0.98738384	0	1	0.308	0.692	0.5	0.5	233
222	1	0	0.26242602	0.9395756	0	1	0.4	0.6	0.5	0.5	233
223	0	1	0.8242272	0.63599014	0	1	0.212	0.788	0.5	0.5	229
224	0	1	0.08391031	0.9899168	0	1	0.152	0.848	0.5	0.5	228
225	0	1	0.040573567	0.9960002	0	1	0.273	0.727	0.5	0.5	221
226	1	0	0.7822164	0.96509475	0	1	0.183	0.817	0.5	0.5	221
227	0	1	0.8592218	0.3171864	0	1	0.18	0.82	0.5	0.5	219
228	0	1	0.02881785	0.9978924	0	1	0.218	0.782	0.5	0.5	216
229	0	1	0.12844113	0.98105884	0	1	0.314	0.686	0.5	0.5	213
230	0	1	0.84684134	0.36853272	0	1	0.236	0.764	0.5	0.5	210
231	0	1	0.16227984	0.9696467	0	1	0.397	0.603	0.5	0.5	209
232	1	0	0.9946028	0.08718249	0	1	0.424	0.576	0.5	0.5	207
233	0	1	0.0832335	0.97510076	0	1	0.303	0.697	0.5	0.5	204
234	1	0	0.3772829	0.9326062	0	1	0.352	0.648	0.5	0.5	202
235	1	0	0.06259859	0.9771112	0	1	0.354	0.646	0.5	0.5	198
236	0	1	0.053662967	0.9947065	0	1	0.332	0.668	0.5	0.5	197
237	0	1	0.03044864	0.99612373	0	1	0.293	0.707	0.5	0.5	195
238	0	1	0.08228015	0.9899899	0	1	0.33	0.67	0.5	0.5	194
239	0	1	0.27588037	0.94088566	0	1	0.301	0.699	0.5	0.5	194
240	0	1	0.049362604	0.9916401	0	1	0.348	0.652	0.5	0.5	192
241	0	1	0.05119466	0.9909416	0	1	0.324	0.676	0.5	0.5	192
242	1	0	0.80094504	0.39266893	0	1	0.312	0.688	0.5	0.5	190
243	1	0	0.85142493	0.5042003	0	1	0.301	0.699	0.5	0.5	189
244	1	0	0.14122014	0.9755672	0	1	0.339	0.661	0.5	0.5	188
245	0	1	0.07088909	0.990749	0	1	0.344	0.656	0.5	0.5	188
246	0	1	0.06342245	0.9776744	0	1	0.37	0.63	0.5	0.5	184
247	1	0	0.64172876	0.98729944	0	1	0.282	0.718	0.5	0.5	184
248	0	1	0.189146	0.95985895	0	1	0.364	0.636	0.5	0.5	181
249	0	1	0.051797055	0.99450934	0	1	0.348	0.652	0.5	0.5	173
250	0	1	0.115738384	0.98617506	0	1	0.314	0.686	0.5	0.5	172
251	1	0	0.04746509	0.99518776	0	1	0.351	0.649	0.5	0.5	172
252	0	1	0.037310246	0.9979882	0	1	0.369	0.631	0.5	0.5	166
253	0	1	0.3329287	0.8968918	0	1	0.363	0.637	0.5	0.5	164
254	0	1	0.0931871	0.98902255	0	1	0.318	0.682	0.5	0.5	162
255	0	1	0.20228757	0.969345	0	1	0.197	0.803	0.5	0.5	162
256	0	1	0.109491505	0.9830868	0	1	0.278	0.722	0.5	0.5	161
257	0	1	0.023008928	0.9992565	0	1	0.306	0.694	0.5	0.5	159
258	0	1	0.19166759	0.952728	0	1	0.335	0.665	0.5	0.5	158
259	1	0	0.79081225	0.8676709	0	1	0.304	0.696	0.5	0.5	158
260	0	1	0.058687285	0.9942596	0	1	0.362	0.638	0.5	0.5	155
261	1	0	0.21336868	0.9589189	0	1	0.324	0.676	0.5	0.5	154
262	0	1	0.16192408	0.93975914	0	1	0.358	0.642	0.5	0.5	154
263	0	1	0.9490954	0.23497859	0	1	0.343	0.657	0.5	0.5	153
264	0	1	0.027023703	0.99798083	0	1	0.394	0.606	0.5	0.5	153
265	0	1	0.1356194	0.93881893	0	1	0.362	0.638	0.5	0.5	151
266	0	1	0.006047902	0.9998442	0	1	0.35	0.65	0.5	0.5	151
267	0	1	0.15147251	0.93440807	0	1	0.376	0.624	0.5	0.5	151
268	0	1	0.025693431	0.998714	0	1	0.327	0.673	0.5	0.5	149
269	0	1	0.06773275	0.9938848	0	1	0.333	0.667	0.5	0.5	149
270	0	1	0.021741278	0.9984994	0	1	0.341	0.659	0.5	0.5	146
271	0	1	0.027389234	0.9980885	0	1	0.334	0.666	0.5	0.5	145
272	1	0	0.39401275	0.83998036	0	1	0.295	0.705	0.5	0.5	144
273	0	1	0.39135334	0.840983	0	1	0.282	0.718	0.5	0.5	144
274	0	1	0.8233397	0.7983572	0	1	0.271	0.729	0.5	0.5	143
275	1	0	0.24511093	0.9315977	0	1	0.394	0.606	0.5	0.5	140
276	1	0	0.99361694	0.24499954	0	1	0.367	0.633	0.5	0.5	139
277	1	0	0.9580604	0.26720628	0	1	0.311	0.689	0.5	0.5	139
278	0	1	0.06328613	0.99511003	0	1	0.332	0.668	0.5	0.5	138
279	1	0	0.02927447	0.99722946	0	1	0.379	0.621	0.5	0.5	138
280	1	0	0.019837447	0.9980008	0	1	0.359	0.641	0.5	0.5	137
281	0	1	0.024896469	0.9980701	0	1	0.292	0.708	0.5	0.5	137
282	0	1	0.08956737	0.987007	0	1	0.39	0.61	0.5	0.5	136
283	1	0	0.6531512	0.67323977	0	1	0.319	0.681	0.5	0.5	136
284	1	0	0.01523849	0.9979116	0	1	0.378	0.622	0.5	0.5	136
285	0	1	0.052108254	0.98770773	0	1	0.399	0.601	0.5	0.5	135
286	0	1	0.048382986	0.98776495	0	1	0.406	0.594	0.5	0.5	135
287	0	1	0.0409574	0.99763024	0	1	0.331	0.669	0.5	0.5	134
288	1	0	0.03590056	0.9957547	0	1	0.331	0.669	0.5	0.5	134
289	0	1	0.033636052	0.9973651	0	1	0.337	0.663	0.5	0.5	134
290	0	1	0.12024848	0.9853567	0	1	0.293	0.707	0.5	0.5	132
291	0	1	0.065578684	0.99270153	0	1	0.247	0.753	0.5	0.5	132
292	1	0	0.025476357	0.9977627	0	1	0.364	0.636	0.5	0.5	130
293	1	0	0.0190332	0.9990686	0	1	0.377	0.623	0.5	0.5	130
294	0	1	0.042635538	0.9968418	0	1	0.387	0.613	0.5	0.5	129
295	1	0	0.4791544	0.8545351	0	1	0.305	0.695	0.5	0.5	128
296	1	0	0.016054524	0.9987807	0	1	0.326	0.674	0.5	0.5	128
297	1	0	0.9167161	0.53194475	0	1	0.337	0.663	0.5	0.5	127
298	0	1	0.0060564503	0.99984574	0	1	0.363	0.637	0.5	0.5	127
299	0	1	0.75501376	0.4118884	0	1	0.363	0.637	0.5	0.5	124
300	0	1	0.7409124	0.42838955	0	1	0.333	0.667	0.5	0.5	124
301	0	1	0.11082435	0.9662904	0	1	0.361	0.639	0.5	0.5	124
302	0	1	0.042816214	0.99630857	0	1	0.369	0.631	0.5	0.5	124
303	0	1	0.108763345	0.9651122	0	1	0.343	0.657	0.5	0.5	123
304	0	1	0.87429154	0.29906705	0	1	0.299	0.701	0.5	0.5	122
305	0	1	0.89651096	0.30064067	0	1	0.31	0.69	0.5	0.5	122
306	1	0	0.6726295	0.97685283	0	1	0.323	0.677	0.5	0.5	121
307	0	1	0.13338703	0.9789456	0	1	0.384	0.616	0.5	0.5	116
308	1	0	0.8762306	0.37556154	0	1	0.356	0.644	0.5	0.5	116
309	1	0	0.86234605	0.35048306	0	1	0.359	0.641	0.5	0.5	116
310	0	1	0.038113974	0.9921161	0	1	0.334	0.666	0.5	0.5	114
311	0	1	0.27433464	0.89221835	0	1	0.303	0.697	0.5	0.5	113
312	0	1	0.038150653	0.9921516	0	1	0.304	0.696	0.5	0.5	111
313	0	1	0.06485725	0.9825988	0	1	0.386	0.614	0.5	0.5	103
314	0	1	0.06226918	0.983079	0	1	0.381	0.619	0.5	0.5	103
315	1	0	0.8387063	0.6901119	0	1	0.429	0.571	0.5	0.5	101
316	1	0	0.508962	0.8556035	0	1	0.364	0.636	0.5	0.5	100
